31859,Illegal Search,28
31859,Lockup Procedures,7
31859,Money / Property,2
31859,Operation/Personnel Violations,15
31859,Unknown,1
31859,Use Of Force,23
31859,Verbal Abuse,3
31872,Bribery / Official Corruption,1
31872,Criminal Misconduct,3
31872,False Arrest,5
31872,Illegal Search,16
31872,Lockup Procedures,2
31872,Money / Property,4
31872,Operation/Personnel Violations,7
31872,Use Of Force,13
31872,Verbal Abuse,1
31899,Criminal Misconduct,4
31899,Domestic,1
31899,False Arrest,6
31899,Illegal Search,27
31899,Lockup Procedures,5
31899,Operation/Personnel Violations,8
31899,Supervisory Responsibilities,2
31899,Traffic,1
31899,Use Of Force,17
31899,Verbal Abuse,1
31916,Domestic,1
31916,False Arrest,7
31916,Illegal Search,5
31916,Lockup Procedures,1
31916,Use Of Force,3
31925,Criminal Misconduct,1
31925,False Arrest,2
31925,Illegal Search,8
31925,Lockup Procedures,2
31925,Operation/Personnel Violations,6
31925,Supervisory Responsibilities,1
31925,Use Of Force,4
31932,Domestic,1
31932,False Arrest,2
31932,Illegal Search,3
31932,Money / Property,1
31932,Operation/Personnel Violations,2
31932,Use Of Force,1
31941,Bribery / Official Corruption,1
31941,Domestic,1
31941,False Arrest,4
31941,Illegal Search,9
31941,Lockup Procedures,2
31941,Operation/Personnel Violations,6
31941,Supervisory Responsibilities,1
31941,Traffic,1
31941,Use Of Force,3
31941,Verbal Abuse,3
31944,Criminal Misconduct,1
31944,Domestic,2
31944,False Arrest,6
31944,Illegal Search,8
31944,Lockup Procedures,1
31944,Money / Property,2
31944,Operation/Personnel Violations,4
31944,Traffic,1
31944,Use Of Force,5
31980,Domestic,1
31980,False Arrest,5
31980,Illegal Search,11
31980,Lockup Procedures,1
31980,Money / Property,1
31980,Operation/Personnel Violations,1
31980,Use Of Force,2
31980,Verbal Abuse,2
32020,Criminal Misconduct,4
32020,Domestic,1
32020,False Arrest,2
32020,Illegal Search,23
32020,Lockup Procedures,2
32020,Money / Property,1
32020,Operation/Personnel Violations,17
32020,Use Of Force,19
32020,Verbal Abuse,1
32024,Criminal Misconduct,1
32024,False Arrest,9
32024,Illegal Search,10
32024,Lockup Procedures,3
32024,Operation/Personnel Violations,4
32024,Use Of Force,9
32027,Conduct Unbecoming (Off-Duty),2
32027,Domestic,2
32027,False Arrest,2
32027,Operation/Personnel Violations,5
32027,Use Of Force,2
32039,Domestic,1
32039,False Arrest,3
32039,Illegal Search,4
32039,Lockup Procedures,2
32039,Operation/Personnel Violations,6
32039,Use Of Force,12
32045,Criminal Misconduct,1
32045,Drug / Alcohol Abuse,2
32045,False Arrest,2
32045,Illegal Search,7
32045,Lockup Procedures,1
32045,Operation/Personnel Violations,4
32045,Use Of Force,1
32052,Criminal Misconduct,1
32052,Domestic,2
32052,False Arrest,4
32052,Illegal Search,20
32052,Lockup Procedures,3
32052,Money / Property,2
32052,Operation/Personnel Violations,10
32052,Supervisory Responsibilities,1
32052,Traffic,3
32052,Use Of Force,9
32052,Verbal Abuse,5
32111,Criminal Misconduct,1
32111,False Arrest,5
32111,Illegal Search,4
32111,Lockup Procedures,3
32111,Operation/Personnel Violations,8
32111,Use Of Force,2
32129,Criminal Misconduct,1
32129,False Arrest,7
32129,Illegal Search,2
32129,Lockup Procedures,2
32129,Operation/Personnel Violations,5
32166,Bribery / Official Corruption,1
32166,Conduct Unbecoming (Off-Duty),1
32166,Criminal Misconduct,5
32166,Domestic,3
32166,False Arrest,11
32166,Illegal Search,42
32166,Lockup Procedures,5
32166,Operation/Personnel Violations,15
32166,Supervisory Responsibilities,1
32166,Use Of Force,22
32166,Verbal Abuse,4
32176,Conduct Unbecoming (Off-Duty),2
32176,Domestic,1
32176,False Arrest,5
32176,Illegal Search,3
32176,Lockup Procedures,2
32176,Money / Property,1
32176,Operation/Personnel Violations,3
32176,Traffic,1
32176,Use Of Force,7
32176,Verbal Abuse,1
32185,False Arrest,5
32185,Illegal Search,8
32185,Lockup Procedures,4
32185,Operation/Personnel Violations,1
32185,Traffic,1
32185,Use Of Force,5
32185,Verbal Abuse,1
32190,Criminal Misconduct,2
32190,False Arrest,3
32190,Illegal Search,4
32190,Operation/Personnel Violations,4
32190,Use Of Force,7
32190,Verbal Abuse,1
32193,Bribery / Official Corruption,1
32193,False Arrest,1
32193,Illegal Search,7
32193,Money / Property,1
32193,Operation/Personnel Violations,3
32193,Supervisory Responsibilities,1
32193,Use Of Force,4
32193,Verbal Abuse,2
32195,Criminal Misconduct,2
32195,Domestic,1
32195,False Arrest,3
32195,Illegal Search,9
32195,Operation/Personnel Violations,3
32195,Supervisory Responsibilities,1
32195,Traffic,1
32195,Use Of Force,6
32198,Bribery / Official Corruption,1
32198,Criminal Misconduct,5
32198,False Arrest,5
32198,Illegal Search,12
32198,Lockup Procedures,7
32198,Money / Property,1
32198,Operation/Personnel Violations,11
32198,Traffic,1
32198,Use Of Force,7
32245,Domestic,1
32245,False Arrest,4
32245,Illegal Search,6
32245,Lockup Procedures,4
32245,Money / Property,1
32245,Operation/Personnel Violations,2
32245,Use Of Force,7
32259,Conduct Unbecoming (Off-Duty),1
32259,False Arrest,2
32259,Illegal Search,4
32259,Operation/Personnel Violations,9
32259,Traffic,1
32259,Use Of Force,8
32264,Criminal Misconduct,2
32264,Domestic,1
32264,False Arrest,2
32264,Illegal Search,9
32264,Lockup Procedures,2
32264,Money / Property,1
32264,Operation/Personnel Violations,1
32264,Use Of Force,1
32271,Conduct Unbecoming (Off-Duty),1
32271,False Arrest,2
32271,Illegal Search,6
32271,Money / Property,1
32271,Operation/Personnel Violations,6
32271,Use Of Force,2
32274,Criminal Misconduct,2
32274,Domestic,2
32274,False Arrest,6
32274,Illegal Search,17
32274,Lockup Procedures,1
32274,Operation/Personnel Violations,6
32274,Supervisory Responsibilities,1
32274,Traffic,1
32274,Use Of Force,13
32279,Conduct Unbecoming (Off-Duty),1
32279,Domestic,1
32279,False Arrest,3
32279,Illegal Search,4
32279,Lockup Procedures,2
32279,Operation/Personnel Violations,3
32279,Use Of Force,8
32369,Domestic,1
32369,False Arrest,8
32369,Illegal Search,7
32369,Lockup Procedures,4
32369,Operation/Personnel Violations,5
32369,Use Of Force,8
32383,Criminal Misconduct,1
32383,False Arrest,7
32383,Illegal Search,13
32383,Lockup Procedures,5
32383,Money / Property,1
32383,Operation/Personnel Violations,5
32383,Use Of Force,13
32383,Verbal Abuse,1
32384,Domestic,2
32384,False Arrest,4
32384,Illegal Search,16
32384,Lockup Procedures,2
32384,Money / Property,1
32384,Operation/Personnel Violations,10
32384,Use Of Force,11
32400,False Arrest,5
32400,Illegal Search,2
32400,Lockup Procedures,1
32400,Money / Property,1
32400,Operation/Personnel Violations,2
32400,Use Of Force,4
32400,Verbal Abuse,1
32415,False Arrest,1
32415,Illegal Search,4
32415,Lockup Procedures,3
32415,Operation/Personnel Violations,1
32415,Use Of Force,1
32423,Conduct Unbecoming (Off-Duty),1
32423,Criminal Misconduct,2
32423,False Arrest,1
32423,Illegal Search,5
32423,Lockup Procedures,3
32423,Operation/Personnel Violations,4
32423,Use Of Force,12
32430,Conduct Unbecoming (Off-Duty),1
32430,Domestic,2
32430,False Arrest,2
32430,Illegal Search,7
32430,Money / Property,2
32430,Operation/Personnel Violations,2
32430,Traffic,1
32430,Use Of Force,3
32430,Verbal Abuse,2
32435,Criminal Misconduct,1
32435,Domestic,1
32435,False Arrest,2
32435,Illegal Search,7
32435,Lockup Procedures,3
32435,Operation/Personnel Violations,3
32435,Use Of Force,4
32435,Verbal Abuse,1
