id,gender,race,rank,age,career_length,complaint_percentile,civilian_allegation_percentile,honorable_mention_percentile,internal_allegation_percentile,allegation_count,sustained_count,civilian_compliment_count,discipline_count,honorable_mention_count,major_award_count,trr_count,unsustained_count,number_of_awards,salary
25310,M,Hispanic,Police Officer,65,29,72.2173,61.9992,76.7151,0.0000,19,0,1,0,29,1,2,12,41,95106
18994,M,White,Police Officer,49,23,81.6973,86.3763,67.8720,0.0000,19,0,10,0,12,0,2,7,30,93354
10155,M,White,Police Officer,67,32,87.9027,75.5614,0.0000,72.9006,33,4,1,3,1,0,0,21,5,86130
32007,M,Black,Police Officer,48,25,92.3388,94.1100,88.3268,0.0000,33,1,2,1,62,1,14,19,81,93354
22704,M,Black,Police Officer,60,34,74.3034,60.6755,0.0000,97.6322,23,4,1,4,0,0,0,16,7,92316
31867,M,White,Police Officer,53,19,90.8486,91.0654,93.6799,71.5119,22,0,3,0,74,0,11,6,109,90024
8071,M,Hispanic,Police Officer,55,32,85.1477,77.6460,41.4335,0.0000,31,0,1,0,3,0,0,23,11,96060
30140,M,White,Police Officer,47,22,91.8173,92.6645,90.4404,90.2708,19,0,6,0,36,1,1,8,54,68262
20658,M,White,Police Officer,57,22,88.3382,88.5838,89.3683,61.1521,23,0,6,0,60,0,4,10,76,89130
9460,F,Hispanic,Police Officer,56,33,73.2796,65.6966,52.8674,79.9133,22,2,1,1,8,0,1,12,15,96060
1948,M,White,Police Officer,71,48,94.3544,84.2581,0.0000,89.8255,42,4,2,3,2,0,0,26,5,69264
29925,M,White,Police Officer,71,48,85.5294,85.0558,71.1546,0.0000,26,3,7,2,6,0,0,18,15,76476
22883,M,White,Police Officer as Detective,50,23,90.7952,83.7403,77.9959,61.1521,27,1,6,1,27,0,1,17,63,100980
31756,M,Hispanic,Police Officer,63,35,95.0862,77.6460,39.7516,97.8822,53,22,3,21,3,0,1,16,11,86130
1832,M,Hispanic,Police Officer,50,25,97.0234,92.1417,78.3194,95.6348,47,3,6,3,31,0,5,27,50,93354
19598,M,Hispanic,Police Officer,66,33,68.0754,41.5139,28.5668,61.1521,19,3,1,3,1,1,2,10,11,95106
8972,M,White,Police Officer,60,28,88.1976,82.8293,90.6600,70.4145,30,0,7,0,76,0,7,14,113,89718
32352,M,White,Sergeant of Police,47,25,94.7614,95.7794,92.6675,79.9133,39,0,14,0,89,0,5,19,132,107988
26288,M,White,Police Officer,68,30,84.8475,64.0481,56.5473,84.4903,29,0,1,0,8,1,1,22,27,92316
26232,M,White,Police Officer as Detective,55,26,78.8468,61.9992,57.0592,0.0000,20,1,2,1,7,0,0,8,22,100980
10812,F,Black,Police Officer,62,32,68.2244,24.1180,53.3040,0.0000,19,1,1,1,7,0,1,12,11,86130
11816,M,Black,Police Officer,53,30,86.0456,72.3141,60.6107,79.9133,30,3,3,3,10,0,4,13,24,96060
31994,M,White,Police Officer,51,29,88.6783,65.6966,74.5933,61.1521,32,5,1,4,26,0,2,21,38,96060
22768,M,White,Sergeant of Police,54,25,85.5260,85.1455,71.2779,0.0000,24,0,1,0,17,0,4,15,34,107988
13387,M,Black,Police Officer Assigned Evidence Technician,67,33,80.4350,0.0000,72.1412,0.0000,22,1,0,1,2,0,0,13,4,79632
29723,M,White,Police Officer as Detective,57,29,94.6467,88.5838,57.7158,0.0000,44,0,3,0,8,0,0,35,34,103932
3096,M,Black,Police Officer,73,52,84.1560,57.5721,0.0000,0.0000,26,4,0,4,0,1,0,20,3,80736
30240,M,Black,Police Officer,59,34,84.3799,69.1009,0.0000,91.6199,26,1,0,1,0,1,0,18,4,71682
7167,M,White,Police Officer,42,20,96.1140,96.3325,99.5536,70.5551,32,0,6,0,206,1,27,14,270,97440
403,M,Black,Police Officer,50,17,95.3192,95.3957,97.0437,74.6960,25,1,7,0,91,0,50,2,117,87006
11851,M,White,Police Officer,61,26,87.7808,83.9501,70.1459,71.8534,26,1,1,2,13,0,2,13,38,89718
27079,M,Hispanic,Police Officer,56,29,89.0897,47.1072,70.5415,79.2124,27,1,1,1,14,1,5,15,22,73116
15886,M,White,Police Officer,65,22,89.4158,91.4192,72.3000,0.0000,24,0,4,0,16,0,2,13,36,90024
5913,M,White,Police Officer,53,22,99.5644,99.4818,95.4750,93.0935,68,4,2,4,103,1,15,30,129,90024
18295,M,White,Sergeant of Police,57,29,98.9301,96.4820,67.6101,79.9133,73,1,3,1,15,0,1,44,38,111474
12147,M,Hispanic,Police Officer,44,21,96.8706,96.4820,97.6712,88.3297,37,3,5,3,130,0,6,22,157,90024
6493,M,White,Sergeant of Police,60,38,74.2267,64.2919,66.9868,74.7081,21,1,11,1,8,0,0,16,26,102978
23716,M,Hispanic,Police Officer,58,34,90.5735,95.0419,86.5705,0.0000,40,0,2,0,77,1,5,15,98,95106
21439,F,Hispanic,Police Officer,60,35,76.5303,70.3842,68.1260,70.4145,24,3,3,3,15,0,0,7,26,92316
22610,F,White,Captain of Police,63,33,94.8701,90.1610,67.9799,0.0000,47,0,1,0,15,1,5,38,29,84630
759,M,White,Police Officer,68,33,90.6561,87.0486,77.2291,73.3421,38,2,4,2,22,0,5,16,37,86130
28117,M,Black,Police Officer,60,28,85.1630,72.3141,68.2117,0.0000,27,2,4,2,16,0,1,16,30,92430
27318,M,Black,Police Officer,73,35,74.0920,81.9043,64.3828,89.5861,20,3,0,3,7,0,1,10,12,81252
2240,M,Black,Police Officer,67,38,86.5844,87.7854,0.0000,0.0000,27,4,0,4,0,1,2,16,3,64926
5265,M,White,Sergeant of Police,53,29,77.7387,53.0197,69.8936,88.3297,22,3,15,2,18,0,0,14,45,111474
21009,M,White,Police Officer,50,24,95.4226,92.0759,90.1672,0.0000,22,1,6,1,13,0,4,16,21,64662
25732,M,White,Sergeant of Police,51,23,88.1816,83.7403,56.9460,88.3297,24,1,2,1,6,1,1,14,20,107988
15115,M,White,Police Officer,43,19,91.8574,92.8244,94.8637,0.0000,22,2,3,1,79,0,20,7,97,90024
28273,M,White,Sergeant of Police,67,35,88.9961,86.8758,64.1496,72.6238,36,3,3,3,12,1,13,15,22,109278
5330,F,Black,Police Officer,54,26,78.7169,74.8804,57.0269,61.1521,20,2,3,2,7,0,1,9,16,93354
32348,M,Hispanic,Police Officer,55,27,78.1094,69.1001,74.6418,61.1521,20,1,3,1,24,0,3,9,37,93354
30084,M,Black,Police Officer,67,24,83.0079,70.8541,63.9069,0.0000,20,0,9,0,8,0,0,12,22,87384
3724,M,Hispanic,Police Officer,45,20,93.8061,93.5121,95.6108,84.4678,27,0,8,0,94,1,18,7,128,90024
25808,M,White,Police Officer,38,12,97.8488,97.9968,98.0626,0.0000,20,0,4,0,73,0,13,3,96,91080
12259,M,Black,Police Officer,62,33,83.6202,81.2249,68.8761,72.8036,29,5,10,5,14,0,3,14,30,86130
5332,M,Black,Police Officer,45,20,93.6953,93.4124,84.5134,84.3582,28,2,3,1,37,0,8,12,76,90024
23513,M,White,Police Officer Assigned Canine Handler,55,31,90.6390,53.4132,79.9936,0.0000,30,2,2,2,9,0,3,24,11,76764
23386,M,Hispanic,Police Officer,63,30,81.1934,71.3189,68.7168,93.4649,24,2,3,2,8,0,2,13,16,83706
5625,M,Black,Police Officer,51,13,98.2767,97.8722,87.3597,92.6749,26,2,5,1,26,0,19,5,43,84054
3875,M,White,Police Officer,51,28,85.1630,61.9992,90.6815,0.0000,27,0,6,0,87,0,5,17,108,96060
26062,M,Black,Police Officer,57,26,92.0790,93.5220,38.9462,0.0000,35,0,2,0,2,0,0,23,15,93354
7899,M,Black,Police Officer,53,22,86.0265,89.5804,71.4688,0.0000,21,1,5,1,15,0,0,6,25,90024
18047,M,Black,Police Officer,53,26,98.8384,98.6795,87.4632,0.0000,65,1,1,1,62,0,4,30,88,93354
21894,M,Black,Police Officer,70,43,82.6911,41.1983,0.0000,0.0000,22,1,0,1,1,0,0,15,1,67326
21738,M,Asian/Pacific,Sergeant of Police,59,29,72.4963,72.3141,78.2773,88.3297,20,2,13,2,36,0,5,8,61,111474
7725,M,White,Sergeant of Police,53,26,92.3083,72.3141,59.4269,61.1521,34,1,5,1,9,1,10,17,21,107988
15711,M,Hispanic,Police Officer,38,14,95.1588,95.2113,98.1369,77.9898,19,0,2,0,91,0,17,5,115,87006
18720,M,White,Police Officer,65,43,83.1582,71.5121,0.0000,94.2918,24,6,1,5,2,0,0,11,5,76476
32376,M,Hispanic,Police Officer,59,32,80.0772,61.9992,77.4234,0.0000,26,2,3,2,37,0,1,13,72,95106
27893,M,White,Police Officer,60,35,90.4168,79.3204,81.2471,91.1799,39,2,3,2,46,0,2,25,57,92316
30634,M,Black,Sergeant of Police,59,35,70.0126,61.9992,43.4292,79.9133,20,2,3,1,4,0,0,11,16,111474
27279,M,Black,Police Officer,50,19,98.0245,96.7361,81.9323,98.2260,38,3,7,5,29,0,14,9,50,90024
31995,M,Hispanic,Police Officer,54,29,85.5986,69.1001,66.0381,0.0000,29,1,2,1,15,1,1,11,41,96060
19337,F,White,Police Officer as Detective,59,29,73.4592,53.0197,57.7158,61.1521,19,0,8,0,8,0,0,6,42,103932
10619,M,White,Police Officer as Detective,50,28,76.3861,61.9992,50.7714,79.9133,20,2,6,2,6,0,1,9,31,100980
23202,M,Black,Police Officer,56,26,88.4949,87.5224,65.9540,61.1521,28,2,8,2,12,0,9,15,25,93354
569,M,White,Lieutenant of Police,61,30,77.7043,57.7487,41.9446,61.1521,23,0,8,0,3,1,0,12,17,125190
9759,M,White,Sergeant of Police,74,51,88.2278,90.9804,0.0000,0.0000,28,1,2,1,2,0,0,18,4,82422
29850,F,Black,Police Officer,62,28,84.5905,72.9092,62.1453,72.6610,25,2,7,3,5,0,1,14,17,83706
31073,M,White,Police Officer,57,30,86.3628,77.6460,86.4929,0.0000,31,1,6,1,68,0,2,25,97,96060
12999,M,Black,Police Officer,57,33,93.3890,87.9729,59.5665,91.8230,46,6,4,6,7,1,6,19,17,86130
19006,M,White,Police Officer,59,29,90.9212,83.7403,76.8671,0.0000,36,2,4,2,32,0,8,18,46,96060
31934,M,Black,Police Officer,53,25,91.5937,91.4192,67.8979,79.9133,31,2,1,2,14,0,2,12,26,93354
997,M,Asian/Pacific,Sergeant of Police,54,27,79.6569,81.8766,61.0247,0.0000,21,2,2,2,9,0,4,14,19,107988
20207,M,Black,Police Officer as Detective,55,26,98.4983,98.0616,48.4879,79.9133,59,5,2,4,4,0,1,36,15,100980
9232,M,Black,Police Officer,50,26,90.0692,65.6966,57.2695,95.6348,31,8,1,7,7,0,5,13,19,93354
27251,M,Black,Police Officer,45,21,82.9277,85.1455,89.3845,61.1521,19,0,8,0,58,0,3,7,76,90024
25602,M,White,Sergeant of Police,37,14,98.2920,98.2858,97.3930,77.9898,27,0,6,0,80,0,45,12,99,101442
31323,F,White,Sergeant of Police,60,26,82.4004,47.6380,30.8342,61.1521,22,0,2,0,1,0,1,12,9,107988
17128,M,White,Sergeant of Police,41,19,89.7138,90.9607,94.2362,0.0000,20,0,1,0,75,0,4,4,96,104628
28535,F,Black,Police Officer,61,31,89.4119,87.7081,69.0425,0.0000,31,3,4,3,8,0,10,16,17,81252
8842,M,White,Police Officer,48,19,89.1445,90.4176,92.0885,0.0000,20,0,1,0,64,0,36,7,85,90024
3006,M,Black,Police Officer,45,20,85.9195,78.4533,71.7146,97.2195,19,4,3,4,14,0,3,3,25,90024
4887,M,Black,Police Officer as Detective,53,25,78.9347,74.8804,58.0102,88.3297,20,3,1,3,7,0,2,10,20,100980
22554,M,White,Police Officer,47,22,89.8475,90.4873,95.4912,88.3297,25,3,7,2,105,0,7,8,136,90024
12212,M,Black,Police Officer as Detective,61,34,78.1795,37.1386,61.5584,0.0000,23,0,6,0,3,0,0,16,16,82008
16934,M,Hispanic,Police Officer,46,20,88.8732,87.1238,76.8865,90.5721,21,0,2,0,21,0,2,4,40,90024
6451,M,Hispanic,Sergeant of Police,63,30,94.9762,89.2865,84.7727,86.5135,46,6,1,6,38,0,13,15,49,99756
27154,M,White,Police Officer,61,34,77.7655,41.5139,51.6284,0.0000,25,0,3,0,6,0,5,15,17,95106
30047,M,Black,Police Officer,74,50,78.3723,89.7004,0.0000,0.0000,19,0,0,0,4,0,2,8,6,79152
8713,M,White,Sergeant of Police,41,18,90.5239,89.4459,95.6949,85.9926,20,0,4,0,85,0,3,6,114,104628
15310,M,White,Police Officer as Detective,56,26,92.1922,83.1878,69.7114,0.0000,33,0,2,0,12,0,1,20,23,97044
28970,M,White,Sergeant of Police,56,30,98.5709,99.1429,84.2424,93.9306,73,3,1,2,55,0,37,15,76,111474
4944,M,White,Police Officer as Detective,49,22,84.7006,83.7403,79.7296,79.9133,21,1,5,1,29,1,1,6,50,97440
29384,M,Asian/Pacific,Sergeant of Police,51,22,91.1964,92.8393,74.4412,61.1521,26,3,4,3,19,0,6,7,49,104628
25983,M,White,Police Officer,43,20,93.4126,92.5653,98.0690,90.2731,27,1,8,0,137,0,45,8,169,90024
27222,M,White,Police Officer,46,17,97.0502,97.3540,94.1489,0.0000,29,0,5,0,67,0,43,9,89,87006
25864,M,White,Police Officer,55,20,97.0005,97.3042,99.7801,0.0000,34,3,9,3,235,1,7,8,287,90024
31816,M,Asian/Pacific,Police Officer,48,22,86.7296,88.5838,79.5452,61.1521,21,0,5,0,28,0,3,11,57,90024
25584,M,White,Sergeant of Police,73,43,95.4364,94.6234,0.0000,87.4931,44,2,4,2,4,0,0,25,8,80022
31908,M,White,Police Officer,48,25,87.8950,83.7403,78.8239,0.0000,26,1,1,0,32,1,2,18,70,93354
32397,M,White,Police Officer,58,28,93.3132,85.1455,81.5538,61.1521,39,0,9,0,43,0,0,27,80,93354
21256,M,Black,Police Officer as Detective,50,28,74.6322,57.7487,79.4126,88.3297,19,3,2,3,37,0,2,10,60,100980
26951,M,White,Police Officer,68,40,85.7030,80.1855,55.2981,0.0000,30,2,2,2,5,0,0,21,7,78006
31051,M,White,Sergeant of Police,58,34,70.0126,29.7987,59.9896,0.0000,20,1,1,1,11,0,2,8,32,111474
20609,M,White,Sergeant of Police,53,29,85.6750,35.6089,71.1809,61.1521,29,1,1,1,20,0,7,21,32,111474
29209,M,White,Police Officer as Detective,44,21,98.9951,99.0383,99.2237,0.0000,50,1,5,1,182,0,40,15,223,97440
1004,M,White,Police Officer,70,47,87.2975,77.0525,0.0000,90.4281,26,3,0,3,10,0,0,14,10,69264
5927,M,Black,Police Officer Assigned Traffic Specialist,70,47,77.4673,43.1700,69.9281,0.0000,23,2,0,2,12,0,0,17,16,92778
28550,M,Black,Police Officer,60,33,70.3680,32.4297,36.6555,0.0000,20,0,2,0,3,1,0,15,22,93240
3460,M,White,Police Officer / Field Training Officer,58,23,80.2835,83.7403,74.3216,0.0000,19,1,2,0,20,1,0,4,37,98052
7761,M,White,Police Officer as Detective,44,19,94.5283,94.3592,90.6977,85.1256,27,1,4,0,56,1,18,6,104,97440
31553,M,White,Police Officer,73,44,90.1536,52.6944,0.0000,0.0000,30,0,0,0,2,0,0,22,2,67326
29166,M,White,Police Officer,51,26,93.9399,96.1830,95.2356,61.1521,39,0,4,0,123,0,6,15,148,93354
17678,M,Black,Police Officer,66,22,87.6046,86.3763,84.7333,79.9133,22,1,2,1,42,1,5,5,69,89130
29559,M,White,Sergeant of Police,75,49,81.0885,68.4406,0.0000,95.3541,21,10,2,10,2,0,0,8,4,82422
18172,M,Black,Sergeant of Police,57,25,91.4485,85.1455,78.1803,61.1521,31,1,5,1,30,1,0,24,61,107988
9977,M,Black,Police Officer,54,22,90.7799,85.1455,79.5032,0.0000,25,2,7,2,28,1,4,13,42,90024
3494,M,Black,Police Officer,68,34,87.7373,59.7514,56.5475,93.6432,33,5,0,5,6,0,4,21,10,86130
20812,M,White,Police Officer,63,30,77.7043,79.7738,78.6461,0.0000,23,0,6,0,39,0,4,12,55,95106
25576,M,White,Police Officer,62,30,90.0195,74.8804,68.5028,0.0000,36,1,4,1,18,0,1,25,43,96060
29697,M,White,Sergeant of Police,70,47,90.7254,87.6897,56.4412,96.7856,37,1,1,1,8,0,3,21,17,105018
19103,M,Black,Police Officer,54,28,83.5581,65.6966,53.1067,0.0000,26,1,8,1,6,0,0,17,18,90024
9050,M,White,Police Officer,72,39,84.7781,76.7757,0.0000,0.0000,27,2,1,2,2,0,2,18,5,78006
7115,M,White,Sergeant of Police,71,50,85.1239,97.7653,0.0000,0.0000,24,0,4,0,4,0,1,17,8,82422
29016,M,White,Police Officer as Detective,57,30,86.0456,69.1001,37.1737,0.0000,31,6,0,6,2,0,2,12,15,102900
1950,M,White,Police Officer,47,21,89.1674,86.3763,85.4578,93.0935,22,0,2,0,41,0,1,10,71,90024
28230,M,White,Police Officer as Detective,67,39,71.6154,69.5837,43.7402,0.0000,21,0,2,0,3,0,0,8,11,93192
10547,M,White,Police Officer,64,29,82.2771,77.1697,76.2852,71.3081,25,1,1,0,25,0,7,11,37,89718
6620,M,Hispanic,Police Officer,54,25,87.0773,89.5804,76.6666,88.3297,26,3,2,3,27,0,9,12,41,93354
31139,M,White,Police Officer,68,38,79.7708,48.4162,68.1274,0.0000,25,0,1,0,14,1,0,16,20,86130
31349,M,White,Police Officer,66,29,78.7054,77.6460,76.9480,0.0000,23,1,1,1,32,0,4,11,43,95106
16409,M,White,Police Officer / Explosives Detective Canine Handler,55,20,86.9474,84.9711,62.5384,90.8860,19,1,3,1,7,1,9,8,33,94524
14538,M,White,Sergeant of Police,59,35,85.2967,59.7020,68.8575,70.0568,32,3,3,2,18,0,0,15,33,111474
26096,M,White,Police Officer,54,28,98.7773,98.3456,77.6984,0.0000,69,3,6,2,33,1,6,35,56,96060
8964,M,White,Police Officer,57,22,86.6799,88.5838,58.1428,61.1521,21,1,3,0,6,0,0,10,19,90024
23161,M,White,Police Officer as Detective,58,26,83.2104,85.1455,67.1087,0.0000,23,0,12,0,13,0,1,12,49,100980
32293,M,White,Sergeant of Police,54,30,79.1334,57.7487,75.6186,0.0000,24,0,7,0,31,2,9,11,70,111474
10289,F,White,Police Officer / Explosives Detective Canine Handler,60,21,96.2669,95.7794,79.2962,93.0935,35,1,6,0,27,0,3,16,49,94524
8138,M,Black,Lieutenant of Police,58,34,99.8242,99.6612,80.0466,61.1521,132,12,43,12,48,5,21,74,132,154932
32369,M,Black,Police Officer,42,17,98.2576,98.1314,96.4777,86.9245,34,2,2,1,86,0,27,6,114,87006
21314,M,White,Sergeant of Police,66,38,77.5068,56.3993,71.7479,71.6413,24,2,3,1,23,1,1,12,38,110370
10612,M,White,Police Officer,63,35,70.6093,41.7514,55.8576,0.0000,19,2,1,2,5,0,0,12,11,86130
7366,M,White,Police Officer,51,26,83.6387,69.6211,0.0000,78.9697,19,4,0,4,1,0,1,9,1,70656
22764,M,White,Police Officer Assigned Evidence Technician,68,40,95.3281,90.2266,61.7519,87.6247,53,3,0,3,5,0,2,36,9,89646
26168,F,Black,Police Officer,57,31,90.0573,76.2583,0.0000,96.3741,30,13,0,11,1,0,0,10,1,73116
10849,F,White,Sergeant of Police,69,42,90.9251,93.1611,70.4278,91.7923,40,4,4,4,22,1,0,11,34,109278
4096,M,White,Police Officer,77,47,81.8108,92.4931,0.0000,90.4281,21,0,2,0,5,0,0,18,7,69264
21883,M,White,Police Officer,50,23,95.2556,94.3658,84.0631,85.5480,34,3,6,3,35,0,10,15,46,80724
25918,M,White,Sergeant of Police,47,23,87.2684,88.5838,98.1434,61.1521,23,1,7,1,160,1,7,10,213,104628
28255,M,Black,Police Officer / Field Training Officer,69,34,88.0631,89.5804,70.4176,61.1521,36,5,2,4,22,0,4,16,32,90540
30888,M,Black,Police Officer,62,29,84.9566,85.1455,57.3115,0.0000,30,4,7,3,8,0,0,11,24,96060
16569,M,Hispanic,Police Officer,49,21,93.4355,94.1100,83.8406,61.1521,28,0,4,0,37,0,11,16,53,90024
13300,M,Hispanic,Police Officer,49,23,86.8289,86.3763,79.3091,88.3297,23,4,2,4,30,0,3,11,38,93354
17015,M,White,Police Officer,69,33,83.3021,83.7403,47.7148,0.0000,30,1,5,0,5,0,1,15,15,86130
3780,M,Hispanic,Police Officer as Detective,50,24,80.5319,72.3141,75.5927,0.0000,19,0,5,0,23,0,3,12,47,100980
29676,M,White,Sergeant of Police,45,20,92.4573,92.0221,93.8675,84.3582,26,1,6,1,79,0,13,7,108,104628
7264,M,White,Police Officer as Detective,54,24,81.5521,85.1455,60.7077,0.0000,20,0,4,0,8,0,0,15,44,100980
4295,M,White,Police Officer,41,16,98.8766,98.9536,98.0820,0.0000,34,0,2,0,101,0,43,9,131,87006
3908,M,Black,Police Officer,60,29,79.7524,47.6380,50.0857,61.1521,23,2,11,2,5,0,0,15,22,83706
21282,F,White,Police Officer / Field Training Officer,71,38,79.7046,89.6276,0.0000,0.0000,19,0,0,0,2,0,0,11,4,68166
5908,F,White,Police Officer,53,23,86.6341,85.1455,81.3533,79.9133,24,1,4,1,35,0,15,7,49,93354
8882,M,White,Police Officer,60,35,77.7655,57.7487,39.7516,61.1521,25,3,1,4,3,1,4,15,13,96060
10001,M,White,Police Officer,66,35,70.6489,0.0000,42.3952,98.5798,20,8,2,7,1,0,0,9,5,85278
10007,M,Black,Police Officer,70,38,74.0947,60.7003,71.6231,97.8046,22,10,0,8,14,0,3,9,19,85278
7983,F,Black,Police Officer,58,26,77.3986,77.6460,59.4851,79.9133,20,2,3,1,8,0,0,4,18,93354
12550,M,Hispanic,Police Officer,72,44,85.3588,0.0000,53.1041,80.9296,29,1,0,0,2,0,0,21,4,80736
16317,M,White,Police Officer,56,24,88.3000,87.5224,86.1112,88.3297,25,1,1,1,50,0,12,10,60,93354
32108,M,White,Sergeant of Police,48,21,97.1572,97.5782,88.9446,0.0000,38,0,1,0,55,0,5,22,79,104628
14193,M,White,Sergeant of Police,69,48,68.6542,82.3351,57.3415,74.6162,19,2,2,2,5,0,0,6,13,106068
14598,M,White,Police Officer,44,21,85.7820,85.1455,98.6351,79.9133,19,1,7,1,157,0,5,2,187,90024
30603,M,White,Police Officer as Detective,55,34,85.0827,29.7987,47.1941,0.0000,33,0,3,0,5,0,1,25,19,103932
2474,M,White,Sergeant of Police,60,34,75.8522,33.3795,46.8290,85.7531,23,3,9,3,3,0,3,9,29,109278
3350,M,White,Police Officer,63,29,94.8951,90.4873,42.4330,95.6348,46,7,2,7,3,0,1,25,8,83706
27439,M,Hispanic,Police Officer,55,25,98.9110,99.2127,97.5289,93.0935,62,2,2,0,159,1,13,30,203,93354
1927,M,Hispanic,Sergeant of Police,55,24,86.5997,86.3763,88.6438,0.0000,25,0,4,0,64,0,2,9,83,107988
23732,M,Hispanic,Police Officer as Detective,53,27,82.8856,69.1001,0.0000,61.1521,24,0,3,0,0,0,0,20,17,100980
29230,M,Hispanic,Police Officer,42,18,92.9196,91.4192,91.3543,91.8328,23,2,5,2,56,0,12,7,88,90024
23246,M,White,Sergeant of Police,49,24,82.3087,81.8766,77.1064,61.1521,20,0,1,0,27,0,5,9,50,107988
7216,M,White,Police Officer Assigned Evidence Technician,44,18,96.5955,96.9753,92.3020,0.0000,30,1,8,1,60,1,26,11,85,94524
26915,M,White,Sergeant of Police,72,42,80.4940,96.2379,66.0874,83.4648,22,2,1,2,3,0,1,11,4,93276
9987,M,White,Police Officer as Detective,55,33,71.7053,53.0197,35.3624,0.0000,21,1,10,1,3,0,1,10,24,103932
16680,M,White,Police Officer,70,44,96.3953,99.1414,0.0000,0.0000,48,0,1,0,2,0,2,34,3,67326
10131,M,White,Police Officer as Detective,56,34,87.4288,77.6460,60.1611,0.0000,35,2,2,2,11,0,1,22,25,103932
4000,F,White,Police Officer,60,24,81.0515,79.7738,56.8878,61.1521,19,0,3,0,6,1,5,7,15,92430
18111,M,White,Police Officer,61,27,91.2116,86.3763,60.9600,79.9133,34,0,3,0,9,0,6,23,18,93354
30561,M,White,Lieutenant of Police,50,26,96.9088,89.5804,94.8119,88.3297,48,1,19,2,118,1,30,31,179,121464
25008,M,White,Police Officer,65,17,92.5108,93.4672,96.3612,0.0000,21,1,7,1,87,1,9,10,120,87006
12634,F,Black,Police Officer,63,25,89.6106,91.4192,52.1396,88.3297,29,4,4,3,5,0,2,5,14,93354
22911,M,Black,Police Officer,44,18,92.1211,91.4192,75.6380,85.9328,22,1,1,1,17,0,8,7,32,90024
21651,M,White,Police Officer,54,25,80.4784,81.8766,48.9310,0.0000,20,0,7,0,4,0,2,10,17,93354
18393,M,White,Sergeant of Police,54,23,86.1297,88.5838,79.0568,61.1521,22,1,6,1,30,0,2,9,53,107988
21856,M,Black,Police Officer,63,33,87.4288,90.4873,50.3380,0.0000,35,3,2,3,6,0,2,13,18,86130
8479,M,Hispanic,Police Officer,52,22,96.4273,97.0052,76.2105,61.1521,37,0,8,0,23,0,16,15,43,90024
13990,M,White,Explosives Tech I,62,35,74.9264,35.6089,34.1721,0.0000,25,1,6,1,2,0,0,21,15,113706
9342,M,White,Police Officer,46,22,99.2142,98.9466,0.0000,0.0000,30,0,0,0,4,0,2,12,7,58572
6968,M,White,Police Officer as Detective,56,26,83.7530,47.6380,47.8636,79.9133,24,0,6,0,4,0,0,17,33,100980
28954,M,White,Police Officer,72,48,77.7655,47.6380,30.9215,0.0000,25,1,1,0,2,0,0,18,5,74976
14404,M,White,Sergeant of Police,69,45,77.6574,72.0479,0.0000,83.4251,20,2,0,2,10,0,0,10,10,96072
24918,M,Hispanic,Police Officer,61,31,92.3159,92.1417,92.5284,0.0000,41,0,5,0,108,0,9,24,136,95106
9213,M,White,Police Officer as Detective,48,21,92.5032,92.8393,82.4724,61.1521,26,1,4,1,33,0,12,7,53,97440
28441,M,White,Police Officer,44,16,98.8461,98.7692,98.3795,75.8770,34,0,4,0,107,1,11,10,143,87006
11763,M,Black,Police Officer,50,27,81.7737,74.8804,75.3146,93.0935,23,5,6,5,27,0,0,9,44,93354
2907,M,Black,Police Officer,56,33,93.3667,79.7738,28.4471,61.1521,47,4,1,3,1,0,0,36,8,96060
14731,M,Black,Police Officer,60,34,90.4402,67.3243,72.9120,0.0000,38,3,0,3,16,0,1,27,20,86130
32272,M,White,Police Officer,50,24,95.2963,93.5220,77.7404,61.1521,38,2,2,1,28,0,2,16,47,93354
23707,M,White,Police Officer,42,20,91.2728,92.5105,91.1828,0.0000,23,0,4,0,60,0,3,5,87,90024
24867,M,Black,Police Officer,56,26,81.9762,41.5139,31.2537,98.3805,22,8,1,8,1,0,0,12,5,92430
13095,M,Black,Sergeant of Police,54,29,99.6255,74.8804,55.0409,61.1521,98,1,9,1,7,0,0,66,33,111474
13948,M,White,Police Officer as Detective,47,25,88.7700,91.4192,52.7412,0.0000,27,0,8,0,5,0,0,14,36,100980
6757,M,White,Police Officer,63,33,88.3368,41.3173,59.2169,98.5228,31,4,2,4,5,0,3,20,7,75816
16460,M,Black,Sergeant of Police,61,34,71.9843,76.1760,60.4571,90.3080,21,0,6,0,10,0,4,14,30,111474
31983,M,Hispanic,Police Officer,55,26,96.8209,96.1830,75.4504,61.1521,47,1,1,0,26,2,1,22,55,93354
21447,F,Hispanic,Sergeant of Police,58,32,72.1791,77.6460,66.5330,88.3297,21,4,2,4,16,1,0,5,26,111474
8134,M,Black,Police Officer,63,32,81.7584,72.3141,84.5037,93.0935,28,5,9,4,63,0,2,16,82,96060
13873,M,Black,Sergeant of Police,48,16,94.6659,95.3060,81.9776,0.0000,22,0,3,0,23,0,56,8,36,101442
17721,M,White,Police Officer as Detective,50,25,91.3721,89.5804,74.8811,79.9133,31,2,3,2,23,0,3,14,53,100980
1444,M,Hispanic,Sergeant of Police,44,21,95.4644,96.1830,98.7450,0.0000,32,0,5,0,161,0,30,8,206,104628
15976,M,Hispanic,Lieutenant of Police,64,34,93.3667,89.5804,82.3625,61.1521,47,2,5,2,57,1,2,26,93,136170
