cohort_id,member_count,years_on_force,percent_black,percent_white,percent_male,percent_female,internal_complaints_per_person,within_community_complaints
505,5,18.8,100,0,80,20,4.4,22
592,8,16.75,0,100,100,0,2.875,23
794,12,17.8181818181818,0,58.3333333333333,91.6666666666667,0,1.83333333333333,22
1607,3,16.3333333333333,0,100,66.6666666666667,33.3333333333333,3.33333333333333,10
766,7,28.1428571428571,0,85.7142857142857,100,0,2.28571428571429,16
872,19,22.3157894736842,0,57.8947368421053,89.4736842105263,10.5263157894737,2,38
1595,5,24.2,0,100,100,0,2.2,11
166,13,11.3846153846154,30.7692307692308,23.0769230769231,92.3076923076923,7.69230769230769,2.46153846153846,32
951,6,31.6666666666667,0,100,100,0,2.33333333333333,14
470,10,21.2857142857143,20,30,60,10,1.6,16
1257,8,15.75,37.5,25,100,0,3.125,25
703,4,18.6666666666667,0,50,50,25,2.75,11
1262,14,24,0,78.5714285714286,92.8571428571429,7.14285714285714,2.64285714285714,37
758,7,27.6,0,42.8571428571429,71.4285714285714,0,2.85714285714286,20
979,7,15.1428571428571,57.1428571428571,14.2857142857143,85.7142857142857,14.2857142857143,2.28571428571429,16
960,7,17.25,14.2857142857143,42.8571428571429,57.1428571428571,0,2.28571428571429,16
79,11,16.5555555555556,9.09090909090909,45.4545454545455,63.6363636363636,18.1818181818182,2.63636363636364,29
699,8,23.7142857142857,0,50,62.5,25,2.875,23
980,15,19.4,0,66.6666666666667,86.6666666666667,13.3333333333333,2.86666666666667,43
935,10,12.4444444444444,0,60,80,10,2.2,22
1092,6,18,0,33.3333333333333,50,50,3.16666666666667,19
93,3,23,0,66.6666666666667,66.6666666666667,0,2.33333333333333,7
1388,11,30.2,18.1818181818182,63.6363636363636,81.8181818181818,9.09090909090909,1,11
921,15,26.4,0,86.6666666666667,100,0,2.26666666666667,34
1269,4,22.5,25,75,100,0,1.75,7
1013,13,31.4615384615385,0,92.3076923076923,92.3076923076923,7.69230769230769,1.92307692307692,25
1042,6,30,0,100,100,0,1.83333333333333,11
545,14,22.6923076923077,0,71.4285714285714,78.5714285714286,14.2857142857143,2,28
472,11,27.1818181818182,45.4545454545455,54.5454545454545,100,0,2.63636363636364,29
811,12,18,0,58.3333333333333,75,16.6666666666667,2.16666666666667,26
1038,8,29.4285714285714,0,62.5,75,12.5,2.625,21
582,9,13.2222222222222,0,66.6666666666667,100,0,3.22222222222222,29
83,10,20.7777777777778,0,30,80,10,2.4,24
1810,4,27.25,0,25,100,0,2.5,10
517,7,14.2857142857143,0,100,100,0,3.14285714285714,22
1929,7,28.8333333333333,42.8571428571429,42.8571428571429,85.7142857142857,0,3,21
2,9,19.2222222222222,33.3333333333333,33.3333333333333,77.7777777777778,22.2222222222222,2.44444444444444,22
1508,8,17.625,0,100,100,0,2.5,20
2060,3,22.6666666666667,100,0,100,0,3,9
1176,5,20.4,100,0,60,40,3.2,16
443,11,17.4545454545455,0,81.8181818181818,63.6363636363636,36.3636363636364,2.36363636363636,26
466,3,21,0,66.6666666666667,100,0,4,12
1552,5,24.2,0,100,60,40,2.8,14
651,9,27.7777777777778,33.3333333333333,66.6666666666667,100,0,2.22222222222222,20
627,9,28,0,88.8888888888889,44.4444444444444,55.5555555555556,2.44444444444444,22
290,9,14.4444444444444,0,66.6666666666667,55.5555555555556,44.4444444444444,2.77777777777778,25
24,8,23.625,62.5,12.5,100,0,2.875,23
1947,4,34.25,0,100,100,0,2.5,10
957,5,29.8,0,20,100,0,2.4,12
1542,10,26.5555555555556,90,0,80,10,2.6,26
319,6,19.5,0,16.6666666666667,66.6666666666667,0,2.33333333333333,14
898,9,14.125,77.7777777777778,11.1111111111111,77.7777777777778,11.1111111111111,2.33333333333333,21
992,5,18.4,80,0,100,0,2.2,11
1016,7,26.2,0,71.4285714285714,57.1428571428571,14.2857142857143,3.28571428571429,23
549,7,20.1666666666667,0,85.7142857142857,85.7142857142857,0,2.57142857142857,18
1689,8,30.375,0,100,100,0,2.75,22
1094,11,20.0909090909091,18.1818181818182,81.8181818181818,81.8181818181818,18.1818181818182,2.63636363636364,29
258,7,25.2857142857143,0,85.7142857142857,100,0,3.28571428571429,23
289,8,12.625,0,12.5,100,0,2.875,23
1217,3,35.6666666666667,0,100,100,0,1.66666666666667,5
1113,4,28.75,0,100,50,50,3,12
1357,7,13.8571428571429,42.8571428571429,28.5714285714286,100,0,2.71428571428571,19
1822,3,19,0,0,100,0,1.66666666666667,5
683,9,26.6666666666667,11.1111111111111,77.7777777777778,100,0,2.88888888888889,26
47,12,15.5454545454545,0,50,91.6666666666667,0,1.58333333333333,19
1458,8,22.7142857142857,0,62.5,75,12.5,2.875,23
1569,3,12.3333333333333,33.3333333333333,0,100,0,1.66666666666667,5
1133,3,18.6666666666667,33.3333333333333,0,66.6666666666667,33.3333333333333,1.66666666666667,5
296,14,15.1428571428571,35.7142857142857,35.7142857142857,92.8571428571429,7.14285714285714,2.21428571428571,31
1523,3,21.3333333333333,0,100,100,0,1.66666666666667,5
886,2,19,0,50,50,50,1,2
740,5,20.4,0,100,100,0,3.6,18
228,5,16.2,0,40,100,0,2.4,12
110,9,22.4444444444444,22.2222222222222,33.3333333333333,88.8888888888889,11.1111111111111,2.88888888888889,26
1392,6,16.1666666666667,0,50,83.3333333333333,16.6666666666667,2.66666666666667,16
1717,11,30.9090909090909,18.1818181818182,81.8181818181818,100,0,2,22
1422,3,12.3333333333333,0,100,100,0,1.66666666666667,5
1965,3,12.6666666666667,0,100,100,0,1.66666666666667,5
1015,14,27.7142857142857,0,100,100,0,2.78571428571429,39
719,9,18.4444444444444,0,100,88.8888888888889,11.1111111111111,2.88888888888889,26
1399,7,17.3333333333333,0,85.7142857142857,85.7142857142857,0,1.85714285714286,13
985,3,24,0,100,100,0,1.66666666666667,5
1547,5,28.4,60,40,80,20,3.2,16
307,13,15.75,38.4615384615385,38.4615384615385,53.8461538461538,38.4615384615385,2.46153846153846,32
2055,3,24.3333333333333,0,100,33.3333333333333,66.6666666666667,1.66666666666667,5
792,8,20.625,0,100,100,0,2.5,20
221,5,17.75,0,80,80,0,3.4,17
61,12,32.5,0,91.6666666666667,100,0,1.75,21
1923,4,32.75,0,100,100,0,1.5,6
1149,6,23.6666666666667,33.3333333333333,50,50,50,4.16666666666667,25
474,6,15.3333333333333,33.3333333333333,66.6666666666667,83.3333333333333,16.6666666666667,2.33333333333333,14
908,7,18,0,71.4285714285714,100,0,3.14285714285714,22
1674,3,16.3333333333333,33.3333333333333,66.6666666666667,100,0,1.33333333333333,4
340,10,24.7,20,60,90,10,3,30
497,5,25,0,20,100,0,2.2,11
1829,5,25.4,100,0,100,0,2,10
845,3,13.5,66.6666666666667,0,33.3333333333333,33.3333333333333,2.66666666666667,8
1304,4,17.75,0,75,100,0,2.25,9
1248,15,20.4,6.66666666666667,86.6666666666667,93.3333333333333,6.66666666666667,1.66666666666667,25
973,4,9.75,0,50,75,25,1.5,6
718,11,16.1818181818182,0,54.5454545454545,72.7272727272727,27.2727272727273,2.36363636363636,26
1219,8,13.125,37.5,25,75,25,2.75,22
576,13,25.7692307692308,30.7692307692308,53.8461538461538,92.3076923076923,7.69230769230769,2.23076923076923,29
23,2,12,0,100,0,100,1.5,3
653,10,30.3,40,50,80,20,1.6,16
457,10,21.1,0,80,100,0,1.9,19
700,7,15,14.2857142857143,85.7142857142857,71.4285714285714,28.5714285714286,2.14285714285714,15
650,8,16.25,0,50,100,0,2.75,22
113,5,23.6,100,0,80,20,3,15
248,7,22,85.7142857142857,0,71.4285714285714,14.2857142857143,2.28571428571429,16
1465,6,25.8333333333333,83.3333333333333,16.6666666666667,100,0,1.83333333333333,11
1670,5,29.8,0,100,100,0,2.2,11
1922,4,24.75,0,75,100,0,2,8
706,12,14.8333333333333,0,66.6666666666667,100,0,1.5,18
1397,8,15.7142857142857,0,75,87.5,0,1.875,15
273,8,24.375,0,75,87.5,12.5,2.875,23
438,3,13.5,0,66.6666666666667,66.6666666666667,0,4,12
216,5,17.8,100,0,80,20,3,15
533,5,20.4,0,80,100,0,2.6,13
1456,10,17.5,0,30,90,10,1.2,12
1321,7,15.5714285714286,0,100,71.4285714285714,28.5714285714286,2.14285714285714,15
612,5,24.6,20,20,80,20,2.2,11
768,3,18.3333333333333,0,100,33.3333333333333,66.6666666666667,2.66666666666667,8
954,11,28.0909090909091,9.09090909090909,90.9090909090909,100,0,1.90909090909091,21
432,9,20,22.2222222222222,44.4444444444444,66.6666666666667,0,1.77777777777778,16
41,12,20.25,0,66.6666666666667,91.6666666666667,8.33333333333333,2.66666666666667,32
28,6,12.3333333333333,0,100,100,0,2.16666666666667,13
538,10,20.6666666666667,10,50,90,0,2.5,25
1928,3,29.3333333333333,0,100,100,0,2.66666666666667,8
1876,3,23.5,0,66.6666666666667,33.3333333333333,33.3333333333333,3.33333333333333,10
1541,9,22.4444444444444,11.1111111111111,88.8888888888889,77.7777777777778,22.2222222222222,2.33333333333333,21
548,13,24.75,15.3846153846154,69.2307692307692,69.2307692307692,23.0769230769231,2.30769230769231,30
1405,6,24.8333333333333,0,66.6666666666667,83.3333333333333,16.6666666666667,1.83333333333333,11
1030,4,13.75,25,50,100,0,2.25,9
671,6,30.1666666666667,0,100,83.3333333333333,16.6666666666667,2.33333333333333,14
315,12,17.25,0,66.6666666666667,100,0,2.75,33
889,2,19,100,0,100,0,1,2
950,15,21.9230769230769,13.3333333333333,26.6666666666667,86.6666666666667,0,2,30
328,15,27.8666666666667,20,46.6666666666667,93.3333333333333,6.66666666666667,2.46666666666667,37
750,11,18.0909090909091,0,72.7272727272727,81.8181818181818,18.1818181818182,2.81818181818182,31
556,3,29,0,100,0,100,3.33333333333333,10
1551,3,14.6666666666667,0,66.6666666666667,100,0,2.66666666666667,8
1656,7,29.5714285714286,42.8571428571429,57.1428571428571,100,0,2.42857142857143,17
1638,4,24,25,0,25,0,3.5,14
1282,3,21,0,66.6666666666667,100,0,4.66666666666667,14
1363,5,18,0,100,100,0,3.6,18
1605,3,25.6666666666667,100,0,100,0,1.33333333333333,4
1143,3,17.6666666666667,0,100,100,0,2.33333333333333,7
1463,11,26.3636363636364,0,100,63.6363636363636,36.3636363636364,2.18181818181818,24
1045,5,23.6,0,100,80,20,2.4,12
1099,11,14.7272727272727,18.1818181818182,45.4545454545455,100,0,2.72727272727273,30
162,7,18.1666666666667,71.4285714285714,0,85.7142857142857,0,3.71428571428571,26
1466,3,17.6666666666667,0,0,100,0,1.33333333333333,4
808,17,27.5882352941176,17.6470588235294,58.8235294117647,82.3529411764706,17.6470588235294,1.47058823529412,25
988,8,15.75,87.5,12.5,62.5,37.5,1.875,15
731,9,19.8888888888889,33.3333333333333,55.5555555555556,100,0,2.22222222222222,20
1577,14,29.2142857142857,64.2857142857143,28.5714285714286,100,0,2,28
632,11,13.3333333333333,0,63.6363636363636,81.8181818181818,0,2.18181818181818,24
1495,3,21.3333333333333,0,100,100,0,1.33333333333333,4
20,4,24.75,0,100,100,0,1.25,5
146,4,19.25,0,100,100,0,1.75,7
205,8,20,0,75,62.5,12.5,2.125,17
491,9,22.6666666666667,0,66.6666666666667,100,0,3.44444444444444,31
711,8,23.125,0,100,62.5,37.5,3.25,26
649,10,21.4,100,0,90,10,3.7,37
256,16,23,18.75,62.5,81.25,18.75,2.5625,41
1887,3,5,0,100,100,0,1.33333333333333,4
2018,3,15,100,0,100,0,1.33333333333333,4
591,6,15.5,0,83.3333333333333,100,0,2.66666666666667,16
834,15,22.9333333333333,0,93.3333333333333,73.3333333333333,26.6666666666667,2.2,33
1637,3,15,0,66.6666666666667,100,0,2,6
1268,9,28.4444444444444,66.6666666666667,22.2222222222222,77.7777777777778,22.2222222222222,3.33333333333333,30
2288,3,18.6666666666667,66.6666666666667,33.3333333333333,66.6666666666667,33.3333333333333,1.33333333333333,4
1469,3,32.3333333333333,0,100,100,0,1.33333333333333,4
1072,16,19.2666666666667,6.25,87.5,81.25,12.5,2.375,38
593,6,26.3333333333333,100,0,100,0,2.66666666666667,16
1341,4,21.25,0,75,100,0,4,16
447,2,25,100,0,50,50,1,2
1344,12,28.8333333333333,0,91.6666666666667,100,0,2.25,27
829,5,28,0,100,100,0,2.4,12
670,8,26.375,0,87.5,100,0,2.625,21
1433,9,23,100,0,100,0,3.77777777777778,34
871,7,13,57.1428571428571,0,85.7142857142857,0,2.57142857142857,18
721,10,22.3,0,40,60,40,1.6,16
1008,7,26.8571428571429,14.2857142857143,42.8571428571429,85.7142857142857,14.2857142857143,3.14285714285714,22
257,14,20.9090909090909,0,50,78.5714285714286,0,2.57142857142857,36
32,2,10,100,0,100,0,1,2
1121,11,22.5454545454545,9.09090909090909,81.8181818181818,100,0,2.54545454545455,28
722,7,29,14.2857142857143,85.7142857142857,100,0,3.57142857142857,25
168,8,21.625,12.5,75,100,0,2.125,17
98,15,15.3571428571429,60,20,60,33.3333333333333,2.33333333333333,35
327,8,19.75,0,100,87.5,12.5,2.875,23
1749,5,19.2,0,60,100,0,1.8,9
631,5,23.3333333333333,0,60,60,0,2.8,14
674,12,18.4285714285714,0,25,25,33.3333333333333,1.58333333333333,19
1560,4,18.75,50,25,75,25,2.75,11
881,16,26.0625,0,68.75,87.5,12.5,1.875,30
267,8,12.8571428571429,0,62.5,75,12.5,2,16
1659,3,15.3333333333333,0,66.6666666666667,100,0,2.33333333333333,7
1890,3,31,0,100,100,0,3,9
1438,6,19.6,0,66.6666666666667,50,33.3333333333333,1.66666666666667,10
959,10,29.5,0,80,80,20,2.3,23
193,5,12,0,20,80,0,1.8,9
1299,9,26.5,22.2222222222222,66.6666666666667,77.7777777777778,11.1111111111111,2.33333333333333,21
826,6,24.1666666666667,0,83.3333333333333,83.3333333333333,16.6666666666667,3.66666666666667,22
189,10,11.4,0,40,90,10,2.3,23
333,5,21.4,100,0,80,20,2.2,11
534,10,18.7,100,0,90,10,2.7,27
1852,4,19.5,0,100,100,0,2,8
1999,9,4.33333333333333,0,44.4444444444444,66.6666666666667,33.3333333333333,0.555555555555556,5
318,3,17,0,66.6666666666667,66.6666666666667,33.3333333333333,1.33333333333333,4
780,4,15.75,0,75,100,0,1.75,7
270,12,21,75,8.33333333333333,83.3333333333333,16.6666666666667,2.75,33
172,8,24.75,25,75,75,25,2.5,20
1897,3,30,0,100,100,0,2.33333333333333,7
117,8,23.375,100,0,75,25,3,24
1762,7,13.1428571428571,14.2857142857143,28.5714285714286,57.1428571428571,42.8571428571429,3,21
1784,3,26.6666666666667,0,100,66.6666666666667,33.3333333333333,3,9
1331,3,16.6666666666667,0,0,100,0,2.33333333333333,7
1864,3,29.6666666666667,0,100,66.6666666666667,33.3333333333333,2.33333333333333,7
317,3,33,0,100,66.6666666666667,33.3333333333333,2.33333333333333,7
694,3,11.6666666666667,0,100,66.6666666666667,33.3333333333333,2.33333333333333,7
1183,8,14.75,100,0,100,0,3,24
787,3,14.6666666666667,0,66.6666666666667,100,0,2.33333333333333,7
1311,7,32,14.2857142857143,85.7142857142857,100,0,1.28571428571429,9
1713,6,27,0,100,100,0,2.33333333333333,14
297,12,21.4545454545455,75,16.6666666666667,50,41.6666666666667,2.66666666666667,32
675,7,18.4285714285714,0,42.8571428571429,85.7142857142857,14.2857142857143,2.85714285714286,20
179,6,22,0,66.6666666666667,50,50,2.5,15
1140,5,26.8,0,80,100,0,2.4,12
730,7,21.3333333333333,0,57.1428571428571,57.1428571428571,28.5714285714286,3.42857142857143,24
308,8,22.75,0,62.5,87.5,12.5,2.875,23
581,5,9.4,80,20,80,20,2.6,13
739,12,29.6666666666667,0,75,91.6666666666667,8.33333333333333,2.41666666666667,29
800,3,0,0,0,0,0,2.66666666666667,8
182,6,14,0,83.3333333333333,66.6666666666667,16.6666666666667,2.33333333333333,14
385,15,24.7142857142857,0,66.6666666666667,80,13.3333333333333,2,30
805,12,29,100,0,100,0,2.33333333333333,28
773,4,15,25,25,50,25,2,8
1572,9,15.875,11.1111111111111,44.4444444444444,66.6666666666667,22.2222222222222,1.88888888888889,17
323,9,19.1666666666667,11.1111111111111,55.5555555555556,55.5555555555556,11.1111111111111,2.22222222222222,20
363,3,23.6666666666667,100,0,33.3333333333333,66.6666666666667,1,3
680,3,11.6666666666667,33.3333333333333,0,66.6666666666667,33.3333333333333,1,3
1174,3,12,0,0,100,0,1,3
1972,4,5.75,0,50,100,0,1.75,7
1825,4,35.3333333333333,0,75,75,0,2,8
1483,8,20.875,100,0,75,25,2.75,22
1301,3,24.3333333333333,0,100,66.6666666666667,33.3333333333333,1,3
159,17,19.5625,0,52.9411764705882,94.1176470588235,0,2.11764705882353,36
480,7,23.8571428571429,14.2857142857143,71.4285714285714,100,0,3,21
844,14,22.5714285714286,100,0,92.8571428571429,7.14285714285714,2.57142857142857,36
1043,3,29.3333333333333,0,100,100,0,3,9
509,10,27.7,0,100,90,10,2.1,21
502,15,14.6666666666667,0,60,73.3333333333333,26.6666666666667,1.86666666666667,28
913,6,18.8,0,83.3333333333333,66.6666666666667,16.6666666666667,2.33333333333333,14
1737,5,16.8,60,0,40,60,1.8,9
410,4,21.75,75,0,100,0,2.25,9
1594,4,12,0,25,75,25,1.75,7
101,12,17.9090909090909,0,58.3333333333333,91.6666666666667,0,2.66666666666667,32
131,4,15.25,0,50,100,0,1.75,7
1206,3,32,0,100,100,0,2,6
1424,7,29.7142857142857,0,100,100,0,2.28571428571429,16
644,5,18.8,0,60,100,0,1.4,7
2076,8,14,62.5,12.5,100,0,2.375,19
727,7,19.1428571428571,0,85.7142857142857,71.4285714285714,28.5714285714286,2.42857142857143,17
928,5,18.75,40,40,40,40,1.4,7
204,7,22.5,0,57.1428571428571,85.7142857142857,0,3.14285714285714,22
732,4,26.75,100,0,100,0,2.5,10
1880,4,22.25,100,0,100,0,0.75,3
510,11,23,0,100,90.9090909090909,9.09090909090909,2.36363636363636,26
477,6,20.6666666666667,0,100,66.6666666666667,33.3333333333333,1.83333333333333,11
1223,8,29.375,87.5,12.5,100,0,2.625,21
242,4,14.6666666666667,0,75,75,0,1.5,6
714,3,26.6666666666667,0,33.3333333333333,100,0,2,6
1622,13,29.6153846153846,7.69230769230769,69.2307692307692,69.2307692307692,30.7692307692308,2.46153846153846,32
464,7,19.6666666666667,14.2857142857143,42.8571428571429,57.1428571428571,28.5714285714286,2.71428571428571,19
255,11,18.9,27.2727272727273,54.5454545454545,54.5454545454545,36.3636363636364,2.45454545454545,27
708,11,17.1111111111111,18.1818181818182,27.2727272727273,81.8181818181818,0,2.45454545454545,27
1694,7,5,0,57.1428571428571,100,0,1.28571428571429,9
968,8,22.75,87.5,12.5,75,25,2.5,20
1004,6,18.5,0,83.3333333333333,100,0,2.83333333333333,17
1233,3,18.6666666666667,100,0,66.6666666666667,33.3333333333333,2,6
511,5,15.4,0,80,60,40,2,10
352,12,18.6363636363636,25,66.6666666666667,83.3333333333333,8.33333333333333,2,24
1371,7,25.1428571428571,0,57.1428571428571,71.4285714285714,28.5714285714286,2.28571428571429,16
373,10,14.9,0,50,80,20,1.4,14
1230,6,28,16.6666666666667,0,100,0,1.83333333333333,11
2331,3,14.3333333333333,0,100,100,0,0.666666666666667,2
1228,8,26.875,100,0,100,0,2.375,19
368,3,28.6666666666667,100,0,33.3333333333333,66.6666666666667,2,6
770,3,11,0,0,100,0,2,6
1566,7,17,0,100,100,0,0.857142857142857,6
1812,3,27,0,100,100,0,3,9
1010,7,28.7142857142857,0,42.8571428571429,85.7142857142857,14.2857142857143,2.14285714285714,15
663,7,17,85.7142857142857,0,57.1428571428571,28.5714285714286,2.57142857142857,18
102,9,15.7777777777778,0,55.5555555555556,88.8888888888889,11.1111111111111,2.66666666666667,24
686,7,21.7142857142857,0,42.8571428571429,85.7142857142857,14.2857142857143,2.42857142857143,17
76,14,23,0,78.5714285714286,100,0,2.35714285714286,33
68,9,16.7777777777778,0,66.6666666666667,77.7777777777778,22.2222222222222,1.77777777777778,16
56,3,29.3333333333333,33.3333333333333,0,66.6666666666667,33.3333333333333,2,6
1076,5,21,0,40,40,0,3,15
1544,6,19.25,0,33.3333333333333,66.6666666666667,0,2.16666666666667,13
542,14,22.5714285714286,0,42.8571428571429,78.5714285714286,21.4285714285714,2.71428571428571,38
585,12,15.2727272727273,8.33333333333333,75,91.6666666666667,0,2.08333333333333,25
1192,4,16,75,25,100,0,2.25,9
365,13,28.1666666666667,53.8461538461538,38.4615384615385,84.6153846153846,7.69230769230769,1.92307692307692,25
252,8,16.625,75,0,75,25,3.75,30
1193,6,24.2,0,83.3333333333333,66.6666666666667,16.6666666666667,2.5,15
600,3,31,0,100,100,0,3.66666666666667,11
138,4,26.75,50,50,75,25,3.5,14
861,3,24,0,66.6666666666667,66.6666666666667,33.3333333333333,2,6
1049,5,27.2,100,0,100,0,1.8,9
846,12,20.5,0,66.6666666666667,83.3333333333333,16.6666666666667,2.16666666666667,26
618,11,13.0909090909091,81.8181818181818,18.1818181818182,63.6363636363636,36.3636363636364,2.45454545454545,27
1119,3,23,100,0,66.6666666666667,33.3333333333333,1,3
636,8,8.5,0,87.5,100,0,2.5,20
500,4,16,25,25,50,25,2.5,10
823,7,19,100,0,42.8571428571429,57.1428571428571,3.28571428571429,23
2209,4,28.25,75,25,75,25,1.5,6
625,3,18.6666666666667,0,33.3333333333333,100,0,1.66666666666667,5
1199,4,13.75,0,25,50,50,1.5,6
622,4,20.5,0,75,50,50,2.5,10
1452,3,23.5,0,66.6666666666667,66.6666666666667,0,2.33333333333333,7
261,9,19.5555555555556,11.1111111111111,88.8888888888889,88.8888888888889,11.1111111111111,2.22222222222222,20
1292,4,22.25,0,100,100,0,2.5,10
1040,12,22.1666666666667,83.3333333333333,0,91.6666666666667,8.33333333333333,2.41666666666667,29
996,6,17.5,100,0,100,0,2.83333333333333,17
1936,9,27,22.2222222222222,55.5555555555556,66.6666666666667,33.3333333333333,1.22222222222222,11
1258,8,19.5714285714286,0,75,50,37.5,2.375,19
449,5,27.6,20,80,60,40,3.4,17
609,4,26.25,0,100,75,25,2,8
173,10,17,50,40,90,10,2.2,22
147,12,21.1666666666667,33.3333333333333,58.3333333333333,91.6666666666667,8.33333333333333,2.33333333333333,28
688,6,22.25,0,33.3333333333333,66.6666666666667,0,2.33333333333333,14
1083,10,24.2,0,90,100,0,3.1,31
1245,8,13.375,0,75,100,0,2.25,18
167,15,24,60,26.6666666666667,86.6666666666667,13.3333333333333,2.13333333333333,32
1000,5,23,0,80,100,0,2.6,13
654,12,28.3333333333333,0,100,66.6666666666667,33.3333333333333,2,24
1410,7,26.3333333333333,0,85.7142857142857,71.4285714285714,14.2857142857143,3,21
1536,4,37.5,0,100,100,0,2.75,11
1907,6,31.5,0,100,100,0,2.66666666666667,16
788,13,20.75,30.7692307692308,15.3846153846154,46.1538461538462,15.3846153846154,1.23076923076923,16
678,8,13.8333333333333,37.5,12.5,50,25,1.75,14
8,12,23,8.33333333333333,66.6666666666667,75,16.6666666666667,2.16666666666667,26
1500,3,41.6666666666667,0,100,100,0,1.66666666666667,5
278,7,18.5714285714286,0,100,100,0,1.71428571428571,12
351,11,16.25,0,72.7272727272727,63.6363636363636,9.09090909090909,1.90909090909091,21
354,8,16.625,0,100,87.5,12.5,2,16
1156,9,22.625,0,77.7777777777778,77.7777777777778,11.1111111111111,2.55555555555556,23
343,4,25,0,50,50,25,2.75,11
1056,6,25.3333333333333,0,50,83.3333333333333,16.6666666666667,3.16666666666667,19
1669,4,12.75,0,100,100,0,1.75,7
1360,7,15.8571428571429,42.8571428571429,42.8571428571429,100,0,2.42857142857143,17
528,8,21.375,25,37.5,87.5,12.5,2.875,23
1057,3,25,33.3333333333333,66.6666666666667,100,0,1.66666666666667,5
34,6,20,100,0,66.6666666666667,33.3333333333333,3,18
372,9,22.1111111111111,66.6666666666667,33.3333333333333,100,0,3,27
1726,7,26.2857142857143,0,85.7142857142857,100,0,2.28571428571429,16
1603,3,32,0,100,66.6666666666667,33.3333333333333,1.66666666666667,5
664,9,21.7777777777778,66.6666666666667,33.3333333333333,88.8888888888889,11.1111111111111,2.33333333333333,21
338,8,23.5,0,100,62.5,37.5,2.125,17
1868,3,21.3333333333333,0,100,33.3333333333333,66.6666666666667,1.66666666666667,5
983,3,18,0,100,100,0,1.66666666666667,5
142,4,22.25,0,100,100,0,3.75,15
1166,3,26,0,66.6666666666667,33.3333333333333,66.6666666666667,1.66666666666667,5
1345,3,24,0,100,66.6666666666667,33.3333333333333,1.66666666666667,5
2105,3,31.3333333333333,0,100,100,0,1.66666666666667,5
1203,6,20.6666666666667,33.3333333333333,33.3333333333333,100,0,1.16666666666667,7
1382,3,25.6666666666667,0,33.3333333333333,66.6666666666667,33.3333333333333,1.66666666666667,5
802,3,24.6666666666667,100,0,100,0,1.66666666666667,5
1606,5,23.6,100,0,80,20,1.6,8
1884,3,13.5,66.6666666666667,0,66.6666666666667,0,1.66666666666667,5
259,8,15.5,12.5,75,87.5,12.5,2.625,21
1318,4,31.25,0,100,100,0,1.25,5
1334,3,22.6666666666667,0,100,100,0,1.66666666666667,5
619,4,22.5,0,100,100,0,2,8
566,4,24,0,100,100,0,3.5,14
1570,6,7.33333333333333,16.6666666666667,33.3333333333333,100,0,1.16666666666667,7
1159,5,13.4,0,80,100,0,2,10
598,3,31.6666666666667,0,100,66.6666666666667,33.3333333333333,2.66666666666667,8
37,3,9.33333333333333,0,33.3333333333333,100,0,1.66666666666667,5
426,5,0,0,0,0,0,0.8,4
518,7,23.5714285714286,100,0,85.7142857142857,14.2857142857143,2.85714285714286,20
1978,5,20.3333333333333,0,20,60,0,1.4,7
838,10,24.8,0,100,50,50,2.2,22
388,13,21.5384615384615,15.3846153846154,30.7692307692308,100,0,1.92307692307692,25
877,11,22.3636363636364,81.8181818181818,0,81.8181818181818,18.1818181818182,1.27272727272727,14
894,5,27.2,0,100,100,0,2.4,12
203,12,17.3636363636364,0,66.6666666666667,66.6666666666667,25,2.33333333333333,28
1237,9,23.2222222222222,33.3333333333333,66.6666666666667,100,0,1.88888888888889,17
672,3,11,0,100,66.6666666666667,33.3333333333333,4.33333333333333,13
341,4,20.75,0,75,100,0,2.25,9
956,5,23.4,20,80,100,0,2,10
526,8,12.25,0,37.5,37.5,12.5,2,16
1386,3,23,33.3333333333333,66.6666666666667,33.3333333333333,66.6666666666667,1.33333333333333,4
1598,4,25.75,0,25,100,0,1.75,7
1633,6,29.1666666666667,0,83.3333333333333,83.3333333333333,16.6666666666667,2.33333333333333,14
4,5,22.4,40,40,100,0,2.2,11
1253,6,13.5,0,83.3333333333333,66.6666666666667,33.3333333333333,2.33333333333333,14
1251,5,30.4,20,40,80,20,2.2,11
673,8,19,0,12.5,87.5,0,1.375,11
395,3,15.5,66.6666666666667,0,66.6666666666667,0,1.33333333333333,4
1430,4,27.75,100,0,100,0,2,8
891,3,20,0,0,0,33.3333333333333,2,6
72,7,16.4285714285714,0,71.4285714285714,100,0,1.71428571428571,12
870,7,29.7142857142857,14.2857142857143,71.4285714285714,100,0,2.42857142857143,17
324,7,17.1428571428571,14.2857142857143,85.7142857142857,85.7142857142857,14.2857142857143,2.14285714285714,15
521,8,30.625,0,100,100,0,1.625,13
359,6,21.6666666666667,100,0,66.6666666666667,33.3333333333333,2,12
411,4,19,25,25,25,25,2.25,9
452,12,23.5833333333333,91.6666666666667,0,83.3333333333333,16.6666666666667,2.58333333333333,31
2157,3,32.3333333333333,100,0,100,0,1.33333333333333,4
124,5,19.2,0,100,100,0,1.8,9
39,2,23,0,50,100,0,2,4
972,6,15.2,0,66.6666666666667,83.3333333333333,0,1.66666666666667,10
1126,6,18.5,0,66.6666666666667,83.3333333333333,16.6666666666667,2,12
1414,3,11.6666666666667,33.3333333333333,0,100,0,2.66666666666667,8
