officer_id,avg_coaccusals,avg_years_on_force_at_incident,avg_age_at_incident,gender,avg_complaint_percentile,avg_disciplined_count,cohort_id
31170,2.3333333333333333,6.5,44.5,0,39.1893,0.16666666666666666667,3
31172,3.5625,4.53125,32.53125,1,94.4712,0.03125,1
31173,4,10,36,1,20.4654,0,3
31174,4,5.25,30.25,1,57.1201,0,3
31176,49.25,12.75,45.75,1,34.6993,0.5,3
31180,2.4,3.6,36.6,1,32.5933,0,3
31183,1.7567567567567568,7.1891891891891895,32.189189189189186,1,92.4191,0,2
31184,5.6666666666666667,25.666666666666668,46.666666666666664,1,25.8324,0,3
31188,2,1,36,1,,0,3
31189,1.6,4.6,31.6,1,72.9319,0.4,2
31190,1.7,9.9,31.9,1,55.4774,0,2
31191,5.3611111111111111,6.611111111111111,29.61111111111111,1,98.2576,0.11111111111111111111,1
31192,1,6.5,36.5,1,54.7349,1,3
31193,2.6666666666666667,3.3333333333333335,43.333333333333336,1,40.5296,0.33333333333333333333,3
31194,3.0833333333333333,18.333333333333332,46.333333333333336,0,53.0139,0.08333333333333333333,3
31195,2.25,7.25,30.25,0,33.9498,0,3
31196,1.4347826086956522,9.673913043478262,40.67391304347826,1,96.3738,0.04347826086956521739,2
31197,2.8181818181818182,3.4545454545454546,27.454545454545453,0,69.6955,0,2
31198,2.1666666666666667,13,41,1,84.8894,0.16666666666666666667,3
31199,3.3103448275862069,9.413793103448276,36.41379310344828,1,89.8437,0.10344827586206896552,2
31200,3.8,1.6,44.6,0,47.1285,0,3
31202,18,36,59,1,64.1921,0,3
31205,5.75,14,45,0,37.071,0,3
31209,2,5.888888888888889,35.888888888888886,0,44.9412,0,2
31211,1.8888888888888889,11,38,1,95.4882,0,1
31212,2.125,10.125,38.125,1,43.9953,0,3
31214,2.6,8.5,42.5,1,59.9321,0,2
31215,1,3,30,1,18.2377,0,3
31216,3.625,5.583333333333333,41.583333333333336,1,88.2618,0,2
31218,2.7272727272727273,5.636363636363637,58.63636363636363,1,74.787,0,2
31219,3.1666666666666667,12.666666666666666,46.666666666666664,1,54.0063,0.08333333333333333333,1
31220,1.6666666666666667,9.25,37.25,0,59.543,0,3
31221,1,28,56,1,51.6058,0.5,3
31223,1.9333333333333333,6.8,35.8,0,78.331,0.06666666666666666667,2
31225,1.5,13.5,48.5,0,34.4924,0,3
31226,2.1428571428571429,4.714285714285714,31.714285714285715,1,70.773,0,2
31228,4,4.1,32.1,0,73.6502,0.2,2
31229,2,5.388888888888889,42.388888888888886,0,81.3572,0.11111111111111111111,2
31232,3.875,7.25,38.25,0,46.6776,0.125,2
31233,4.5882352941176471,2.235294117647059,36.23529411764706,1,82.308,0,2
31234,2.7058823529411765,5.470588235294118,32.470588235294116,1,79.6263,0.23529411764705882353,3
31235,2,20,44,1,,0,3
31237,2.8148148148148148,8.148148148148149,32.148148148148145,1,85.8813,0.14814814814814814815,2
31239,4,9.625,45.625,0,42.3601,0,3
31240,5.5384615384615385,5.923076923076923,29.923076923076923,1,81.0057,0,1
31242,1.6666666666666667,6.5,33.5,0,43.5367,0.16666666666666666667,3
31243,2,1.6666666666666667,35.666666666666664,0,35.0044,0,3
31244,5.0869565217391304,14.347826086956522,40.34782608695652,1,77.0797,0,2
31245,1,19,47,0,28.6293,1,3
31246,2.2857142857142857,8.142857142857142,33.142857142857146,1,59.3061,0.21428571428571428571,1
31247,1,32,54,1,51.221,0,3
31248,1.8,4.6,28.6,1,81.6909,0.2,2
31251,2.4090909090909091,6.181818181818182,30.181818181818183,1,86.1297,0,2
31252,2,4.6,28.6,0,36.5748,0,3
31258,5.5384615384615385,11.307692307692308,43.30769230769231,1,57.1528,0,2
31259,12.5,25,53,1,50.9754,0,2
31260,6.5,5,35,1,69.9477,0,2
31261,6.4545454545454545,17.181818181818183,45.18181818181818,1,61.9514,0,2
31263,2.3333333333333333,6.222222222222222,31.22222222222222,1,62.2101,0,2
31264,2.8333333333333333,6,45,1,61.7286,0,3
31265,2.3333333333333333,8.083333333333334,32.083333333333336,1,68.7588,0.25,2
31266,2,3.75,30.75,1,72.219,0.125,3
31267,3.4545454545454545,12.333333333333334,43.333333333333336,0,89.9917,0.03030303030303030303,2
31268,1.8333333333333333,9.833333333333334,37.833333333333336,1,51.7576,0.16666666666666666667,3
31269,1.8,4.6,50.6,0,39.9313,0.2,3
31273,1.1666666666666667,10.5,38.5,1,89.7346,0,3
31274,1.7777777777777778,9.555555555555555,35.55555555555556,1,84.372,0.05555555555555555556,2
31275,11.0454545454545455,10.818181818181818,45.81818181818182,1,77.5563,0.40909090909090909091,2
31276,2,26.2,53.2,1,61.6067,0,3
31277,5,28.5,49.5,1,26.423,0,3
31278,4.4375,7.3125,39.3125,0,62.1604,0,2
31279,2.4444444444444444,3.111111111111111,28.11111111111111,1,79.6454,0,2
31280,2.6666666666666667,3.6666666666666665,28.666666666666668,1,47.0185,0,3
31281,1,25.666666666666668,46.666666666666664,1,49.3882,0,3
31282,1.1666666666666667,35.666666666666664,62.666666666666664,1,51.451,0.16666666666666666667,3
31284,1,0,32,1,,1,3
31287,3,4.6,27.6,1,38.7261,0,3
31288,4.0714285714285714,5.285714285714286,38.285714285714285,1,78.2087,0,2
31290,3.3703703703703704,4.62962962962963,29.62962962962963,1,90.8448,0,2
31291,2.6363636363636364,16.272727272727273,42.27272727272727,1,52.6614,0.18181818181818181818,2
31292,1,27,50,1,28.5323,0,3
31293,2.3125,6.75,45.75,1,64.2336,0,2
31294,4.5,5.5,37.5,1,44.9008,0,2
31297,1.1666666666666667,16.5,43.5,1,79.8185,0,3
31298,2.5,3.5,42.5,1,83.604,0,2
31299,1.6666666666666667,3.1666666666666665,28.166666666666668,0,63.6315,0.33333333333333333333,3
31300,1.6666666666666667,8.733333333333333,34.733333333333334,1,71.327,0,2
31301,4.5,2.75,37.75,1,67.059,0,2
31302,2.4285714285714286,7.571428571428571,37.57142857142857,0,45.1072,0,3
31305,2.1578947368421053,13.842105263157896,45.8421052631579,1,68.0754,0.10526315789473684211,2
31306,1,18,41,1,,0,3
31307,6.4782608695652174,7.7272727272727275,40.72727272727273,1,92.6713,0.08695652173913043478,2
31312,1,22,49,1,31.5718,0,3
31314,1.6428571428571429,10.785714285714286,36.785714285714285,1,57.1092,0,3
31315,8.6666666666666667,22,48,1,25.8113,0,2
31316,4,19.5,41.5,1,57.8965,0.5,3
31317,1.5,11.5,35.5,1,18.5004,0,3
31318,1.2857142857142857,20.285714285714285,47.285714285714285,1,83.1738,0.35714285714285714286,3
31321,2.75,10.5,33.5,1,25.8951,0,3
31322,2.6666666666666667,6.5,29.5,1,47.2584,0,3
31323,3.9090909090909091,5.045454545454546,39.04545454545455,0,82.4004,0,2
31325,3,6.5,34.5,0,17.9292,0,3
31328,1.8235294117647059,6.823529411764706,44.8235294117647,0,70.0475,0.23529411764705882353,2
31330,1.5,21.5,47.5,1,26.1856,0,3
31331,1,0.6666666666666666,24.666666666666668,0,,0.33333333333333333333,3
31332,2.8333333333333333,6.75,33.75,1,60.2231,0.16666666666666666667,2
31333,1.6666666666666667,6.555555555555555,29.555555555555557,1,51.878,0.44444444444444444444,3
31335,1,26,50,1,15.1722,0,3
31336,2,8.428571428571429,33.42857142857143,1,52.4244,0,2
31337,4.5333333333333333,7.466666666666667,34.46666666666667,1,94.7767,0,2
31339,6,1,38,0,0,1,3
31341,13.6,6.95,30.95,1,70.3049,0.15,2
31342,1.75,6.5,50.5,1,34.1752,0.25,3
31344,3.3333333333333333,2.3333333333333335,30.333333333333332,1,87.02,0,2
31345,2.7142857142857143,23.142857142857142,47.142857142857146,1,43.1088,0,2
31346,3.7,7.4,36.4,1,57.8006,0,2
31349,3.6521739130434783,9.652173913043478,46.65217391304348,1,78.7054,0.04347826086956521739,2
31350,2,2,27,1,48.4047,0,3
31354,2.6,5.2,33.2,1,29.4181,0.2,3
31355,3.625,11.375,32.375,1,38.4176,0.25,3
31356,1.4615384615384615,22.615384615384617,45.61538461538461,1,57.8734,0.15384615384615384615,3
31359,3.6,5.4,30.4,1,29.4181,0.2,3
31360,1.7083333333333333,7.833333333333333,50.833333333333336,0,87.2492,0.08333333333333333333,2
31362,2.25,5.25,29.25,1,41.6071,0,2
31363,3.4166666666666667,5.694444444444445,30.694444444444443,1,95.8274,0.02777777777777777778,1
31364,2,11,44,0,27.7088,0,3
31365,1,20.2,48.2,1,41.5713,0,3
31366,1.7142857142857143,5.857142857142857,44.857142857142854,1,81.4948,0.07142857142857142857,2
31367,3,2.2,36.2,1,93.1183,0,3
31368,1.5,2,35,1,60.1085,0,3
31370,1.6666666666666667,2.3333333333333335,28.333333333333332,1,53.635,0,3
31371,4.4,6.6,33.6,1,78.7054,0,2
31372,1.6666666666666667,4,36,0,61.2739,0,2
31374,1.5,2,31,1,66.0502,0,3
31376,1.8666666666666667,3.7333333333333334,28.733333333333334,1,75.3662,0,2
31377,1.6666666666666667,1.3333333333333333,31.333333333333332,1,79.4353,0,3
31379,1.5,12,49,0,26.1239,0,3
31380,3,5.461538461538462,37.46153846153846,1,87.1996,0,2
31381,2.7857142857142857,13.714285714285714,46.714285714285715,1,57.7548,0.07142857142857142857,3
31383,5.5,27.5,56.5,1,67.5773,0,3
31384,1,9,39,0,20.1674,1,3
31386,2.3783783783783784,8.91891891891892,35.91891891891892,1,92.4306,0.16216216216216216216,2
31387,2.3333333333333333,24.333333333333332,46.333333333333336,1,38.7845,0,2
31389,3,3.5,36.5,0,53.2956,0,3
31390,47.3333333333333333,28.333333333333332,49.333333333333336,1,48.868,0.66666666666666666667,3
31391,4,23,47,1,44.6302,0,3
31392,2.6216216216216216,13.27027027027027,44.270270270270274,1,89,0.10810810810810810811,2
31393,2,5,29,0,21.0395,0,3
31394,3.9090909090909091,6.363636363636363,37.36363636363637,1,68.4498,0.09090909090909090909,2
31396,1,34,56,1,34.1061,0,3
31397,2.3846153846153846,7.2,32.2,1,95.8389,0,2
31399,2,1,27,1,,0,3
31400,3.0952380952380952,6.714285714285714,31.714285714285715,1,78.266,0,1
31402,1.5714285714285714,22,47,1,76.6146,0.42857142857142857143,3
31403,1.75,5.5,45.5,1,46.7999,0,3
31406,1.6666666666666667,5.333333333333333,36.333333333333336,1,44.4003,0,2
31407,2,15,46,1,25.8113,0.33333333333333333333,3
31408,1,32.5,57.5,1,41.3549,1,3
31410,3.8571428571428571,3.5714285714285716,30.571428571428573,1,71.7323,0,2
31411,3.2727272727272727,10.327272727272728,39.32727272727273,1,95.3422,0.01818181818181818182,2
31412,6.5238095238095238,9.476190476190476,42.476190476190474,1,78.791,0,2
31413,1,25.5,56.5,1,18.3732,1,3
31414,2.3333333333333333,4.333333333333333,40.333333333333336,1,28.5392,0,3
31415,3.6,7.4,32.4,1,44.5073,0.2,2
31418,3.3333333333333333,2.6666666666666665,25.666666666666668,0,44.3048,0,3
31419,1.6,1.4,24.4,1,51.0507,0,3
31420,2.3818181818181818,7.2727272727272725,32.27272727272727,1,96.4235,0.05454545454545454545,2
31422,1.8117647058823529,8.223529411764705,37.22352941176471,1,99.4307,0.02352941176470588235,2
31423,2.6521739130434783,8.130434782608695,31.130434782608695,1,84.6051,0,2
31424,1.625,2.5,39.5,0,48.5643,0.25,3
31425,1.619047619047619,11.380952380952381,40.38095238095238,1,84.8649,0,2
31426,3.2,5.4,46.4,1,55.1332,0.1,2
31427,1.8125,15.0625,40.0625,1,63.5895,0.125,2
31428,2,3,34,0,20.0795,0,3
31429,2.7333333333333333,7.033333333333333,34.03333333333333,1,89.6909,0,2
31430,1,1.3333333333333333,29.333333333333332,0,79.8152,0,3
31431,1.8333333333333333,18.333333333333332,47.333333333333336,1,46.9072,0.16666666666666666667,3
31432,3,4.6,33.6,1,58.0834,0,2
31433,2.7777777777777778,20.22222222222222,53.22222222222222,0,55.7613,0,3
31435,8.3333333333333333,23,44,1,26.0263,0,2
31436,3.5,10.75,52.75,1,49.9981,0,2
31437,2.5454545454545455,8,39,1,77.5337,0,2
31438,3.2727272727272727,1.9090909090909092,29.90909090909091,1,84.1301,0,2
31439,3.2,5.6,30.6,1,78.4762,0.2,2
31440,2.3333333333333333,6.666666666666667,36.666666666666664,0,39.4521,0,3
31442,4,6.714285714285714,35.714285714285715,1,64.4759,0,2
31443,2.5454545454545455,5.5,35.5,1,97.4628,0,2
31444,3.8095238095238095,7.619047619047619,33.61904761904762,1,75.748,0,2
31445,6,2,31,0,20.8545,0,3
31446,2,6.333333333333333,36.333333333333336,0,21.7209,0,2
31447,2,30.5,55.5,1,61.9488,0.25,3
31448,1.875,5.5625,32.5625,1,79.4735,0.125,2
31450,2,0,36,1,31.5907,1,3
31451,2.5,4.5,40.5,1,72.1333,0.1,3
31453,2.5,8,33,0,32.5551,0,3
31454,1.3333333333333333,31,57,1,36.47,0.33333333333333333333,3
31456,4.5416666666666667,7.791666666666667,32.791666666666664,1,80.5663,0.08333333333333333333,1
31457,3.2,8,46,0,34.1982,0,3
31459,1,1,32,1,,0,3
31460,2.5,6.5,31.5,0,38.0574,0,2
31461,9,2,34,1,58.7559,0,2
31462,1.2105263157894737,5.368421052631579,27.36842105263158,1,93.6964,0.05263157894736842105,3
31464,2.7777777777777778,24,46,1,68.6286,0.05555555555555555556,2
31465,2,4,53,1,36.254,0,3
31467,4.5,25,47,1,34.1061,0.16666666666666666667,3
31468,2.875,9.4375,38.4375,0,66.0502,0,2
31470,3,23.333333333333332,48.333333333333336,1,36.551,0.66666666666666666667,3
31471,6.2142857142857143,6,30,1,68.3734,0.07142857142857142857,2
31472,1.28125,10.875,34.875,1,86.3017,0,3
31473,4.8095238095238095,7.333333333333333,34.333333333333336,1,80.6924,0.04761904761904761905,2
31474,5.4545454545454545,7.818181818181818,31.818181818181817,1,57.9076,0,2
31476,2.5,24.5,53.5,1,30.3469,0,3
31478,6.8333333333333333,18,41,1,39.3147,0,1
31479,2,5.25,43.25,1,25.8238,0,3
31481,2,4.285714285714286,32.285714285714285,1,64.7969,0,2
31482,2.8181818181818182,16.40909090909091,47.40909090909091,1,97.2803,0.15909090909090909091,2
31483,2.6,6,33,1,47.9577,0,3
31484,2.4285714285714286,3.4285714285714284,38.42857142857143,0,46.4369,0,2
31485,3.28125,9.3125,34.3125,1,91.2231,0,1
31486,4.5,6,31,0,42.123,0,3
31487,4.4285714285714286,17.80952380952381,43.80952380952381,1,71.0258,0,2
31488,2,35.4,58.4,1,57.4355,0.2,3
31489,1.9090909090909091,15.454545454545455,48.45454545454545,1,82.6231,0.04545454545454545455,2
31490,3.7142857142857143,12,48,1,36.3411,0.14285714285714285714,2
31491,1,20,51,1,0,0,3
31492,2.5,3.875,29.875,1,59.478,0.125,2
31493,2.25,6,28,0,82.1635,0.0625,2
31494,2.5,17.5625,46.5625,1,65.6708,0.0625,3
31495,3,23.333333333333332,44.333333333333336,1,49.0158,0.33333333333333333333,3
31496,1,4.666666666666667,36.666666666666664,0,44.7101,0,3
31497,3,20.428571428571427,45.42857142857143,1,51.8114,0.14285714285714285714,2
31498,2,5,30,1,0,0,3
31499,2.5,10.5,45.5,0,23.9272,0,3
31500,2.8181818181818182,5.636363636363637,32.63636363636363,1,63.108,0,3
31502,6.5,1.5,30.5,1,64.304,0,3
31503,2.5,7.25,35.25,0,33.5944,0,2
31504,1,20,48,1,14.8304,0,3
31505,2,3,36,1,21.7216,0,3
31506,1.6,22.8,47.8,1,38.4977,0,3
31507,1.5,20,46,1,26.0859,0,3
31510,5.6666666666666667,20.666666666666668,42.666666666666664,1,29.0175,0,2
31512,1.6764705882352941,6.794117647058823,37.794117647058826,1,94.2303,0.02941176470588235294,2
31513,1.5714285714285714,23.142857142857142,48.142857142857146,1,51.9202,0.14285714285714285714,2
31514,3.4047619047619048,10.928571428571429,39.92857142857143,1,90.9824,0.07142857142857142857,2
31518,2.6111111111111111,3.7777777777777777,26.77777777777778,1,84.4291,0.11111111111111111111,2
31519,1,9,36,1,,1,3
31521,2.25,4.4375,34.4375,1,71.6518,0.0625,2
31522,4.125,8.5625,40.5625,1,64.7587,0.0625,2
31523,2.4,5.8,36.8,1,73.8642,0,2
31524,2.25,21.25,43.25,1,45.3072,0,3
31525,2.8571428571428571,10.428571428571429,41.42857142857143,1,44.0258,0.14285714285714285714,2
31526,4.1666666666666667,11.166666666666666,37.166666666666664,0,42.2452,0,3
31527,2,0,39,1,51.366,0,3
31528,2,3.5714285714285716,31.571428571428573,1,70.1922,0,3
31530,1,26,56,1,66.9622,0.57142857142857142857,3
31531,3,7.5,36.5,1,25.1148,0,2
31535,3,3,32,1,45.2791,0,3
31536,9.4117647058823529,6.882352941176471,30.88235294117647,1,87.5626,0.05882352941176470588,2
31537,2.2,3.8,32.8,0,47.3043,0,2
31538,4,4,37,0,0,1,3
31540,2,2,33,1,50.3229,0,3
31541,3.6,7.3,35.3,0,72.2976,0,2
31542,1.6,7,34,1,44.5073,0.4,3
31543,14,8,42,0,18.3753,0,3
31544,1,16,40,1,93.0348,0.5,3
31545,1,22,50,0,27.8407,1,3
31547,1.6666666666666667,7.666666666666667,40.666666666666664,1,23.2891,0,3
31548,2.6666666666666667,8.666666666666666,50.666666666666664,0,37.2874,0,2
31550,3,3,33,1,25.0927,0.33333333333333333333,3
31551,6.1142857142857143,3.9714285714285715,28.97142857142857,1,98.6512,0,1
31552,2.3333333333333333,7.666666666666667,36.666666666666664,0,31.2063,0.33333333333333333333,2
31553,6.4666666666666667,17.066666666666666,46.06666666666667,1,90.1536,0,2
31554,2.2222222222222222,25.22222222222222,48.22222222222222,1,58.8702,0.11111111111111111111,3
31555,1.5,22.5,46.5,1,23.5195,0,3
31556,8,10,38,0,14.8181,0,3
31558,2,4.8,29.8,1,69.9859,0,2
31559,2.5714285714285714,3.4285714285714284,28.428571428571427,1,42.5433,0,2
31561,3,14,41,0,22.3377,0,3
31562,3,3,29,1,37.8663,0,3
31563,1.3076923076923077,23.153846153846153,45.15384615384615,1,71.1138,0.07692307692307692308,3
31564,1.8823529411764706,8.588235294117647,33.588235294117645,1,67.3242,0.05882352941176470588,2
31565,5.7272727272727273,4.7727272727272725,37.77272727272727,1,95.1893,0.04545454545454545455,2
31568,1.5714285714285714,26.714285714285715,48.714285714285715,1,67.642,0.14285714285714285714,3
31569,4,23,49,1,39.4758,0,3
31573,3.4,20.8,52.8,1,73.7293,0.4,3
31575,3,18.2,48.2,1,35.0923,0,3
31576,2.9333333333333333,4.933333333333334,34.93333333333333,1,92.0064,0,2
31577,2,8.5,36.5,0,29.1697,0,2
31578,5.3380281690140845,9.225352112676056,34.225352112676056,1,99.1632,0.04225352112676056338,2
31579,2.4,24.7,45.7,1,72.0688,0,2
31581,6.8181818181818182,14.818181818181818,38.81818181818182,1,52.1525,0,2
31583,1.5,2,34,1,64.304,0,3
31584,3.0454545454545455,7,30,1,93.8978,0,2
31585,1,3,30,1,83.9682,1,3
31587,2.8,4,32,1,45.4473,0,2
31588,6.3043478260869565,15.608695652173912,46.608695652173914,1,78.3683,0.04347826086956521739,2
31590,3.04,9.76,32.76,1,79.8365,0.04,2
31591,2.25,6.375,28.375,1,86.5615,0,2
31592,1,21,43,1,23.4135,0,3
31593,9,19,48,1,30.4674,0,2
31595,6,4,31,1,87.4948,0,2
31596,2.5,2,30,1,52.5342,0.5,2
31597,1.6666666666666667,22,47,1,79.4909,0.16666666666666666667,3
31598,2.08,6.8,34.8,1,96.9623,0,2
31599,2.2432432432432432,8.527777777777779,37.52777777777778,1,93.3285,0.02702702702702702703,2
31601,2.5,8,31,0,20.4654,0,3
31602,2.25,15.166666666666666,44.166666666666664,1,55.6778,0,2
31603,3.5,18,40,1,20.3228,0,3
31604,3.25,10.25,48.25,1,41.9501,0,3
31606,2.2,20.6,48.6,1,48.3262,0.6,3
31607,2.6666666666666667,2,38,1,41.7103,0.33333333333333333333,2
31608,7.8,23,45,1,39.106,0,3
31610,4,4,40,1,0,0,3
31611,2.6,26.1,49.1,1,79.81,0.15,2
31612,2.1052631578947368,6.447368421052632,40.44736842105263,1,92.3196,0,2
31615,1,14,37,1,0,0,3
31616,1,29,53,1,31.7728,1,3
31618,7,17,45,1,18.7138,0,3
31619,3.7272727272727273,8.909090909090908,35.90909090909091,1,79.7257,0.04545454545454545455,2
31626,3.2,18.65,45.65,1,71.3815,0.05,2
31628,1,21.333333333333332,46.333333333333336,1,36.4497,0.33333333333333333333,3
31629,2.6428571428571429,7.517857142857143,34.517857142857146,1,97.9405,0.05357142857142857143,2
31630,3.75,4,35,0,25.5091,0.25,3
31631,2.0495867768595041,15.330578512396695,40.33057851239669,1,99.7402,0.07438016528925619835,2
31632,4,24,58,1,0,1,3
31634,2.3333333333333333,1.5,31.5,1,,0.33333333333333333333,3
31637,2.2,4.3,35.3,0,50.2274,0,3
31639,1.3333333333333333,21,42,1,41.4849,0,3
31641,3.7826086956521739,10.521739130434783,42.52173913043478,1,73.2796,0.08695652173913043478,2
31642,2.6,2.4,29.4,1,90.4627,0,2
31643,2.7857142857142857,6.857142857142857,37.857142857142854,0,62.3858,0.21428571428571428571,2
31644,1,12.75,43.75,1,25.2368,0.25,3
31646,1.8333333333333333,3.6666666666666665,35.666666666666664,1,65.4847,0,3
31648,3.32,7.44,38.44,1,94.3181,0.04,1
31649,1.75,34,58,1,39.2623,0,3
31650,1.15,6.1,53.1,0,83.9233,0.45,3
31652,2,25,47,1,45.024,0,3
31653,2.6666666666666667,3.6666666666666665,34.666666666666664,1,54.1898,0,2
31654,1.8333333333333333,1.8333333333333333,56.833333333333336,1,68.7267,0.66666666666666666667,2
31655,1,21,52,1,51.566,0.33333333333333333333,3
31656,2.3333333333333333,20.666666666666668,45.666666666666664,1,36.0196,0,3
31657,1.8,24.8,53.8,1,47.4044,0.6,3
31659,2,4.5,27.5,1,39.1044,0,3
31660,3.4,7.2,36.2,1,43.338,0.2,3
31665,1.5454545454545455,26.09090909090909,53.09090909090909,0,49.0544,0.09090909090909090909,3
31666,1,3,32,0,40.3003,0,3
31667,2,10,41,1,21.9594,0,3
31668,2.8333333333333333,10.083333333333334,39.083333333333336,0,52.9732,0,3
31670,4,4,31,1,21.329,0,3
31671,2,32.666666666666664,57.666666666666664,1,33.2236,0,3
31673,2.8,3.2,40.2,0,55.21,0,3
31674,2.75,23.5,44.5,1,42.1524,0.25,2
31677,2.1428571428571429,7,28,1,62.2445,0.14285714285714285714,2
31678,2.2,28.6,51.6,1,52.0339,0.4,3
31682,3.3333333333333333,10.666666666666666,37.666666666666664,1,51.4424,0,2
31684,192,25,50,1,35.4216,0,3
31686,12,12,50,0,14.986,0,3
31687,3.9411764705882353,8,33,1,77.4636,0.05882352941176470588,2
31692,5,20.5,47.5,1,27.8261,0,3
31694,2.4,22.8,48.8,1,43.8251,0.2,3
31695,1.6666666666666667,18.666666666666668,51.666666666666664,1,36.8067,0.33333333333333333333,3
31696,1,20.75,44.75,1,30.2411,0,3
31697,4,27.666666666666668,50.666666666666664,1,67.5209,0,3
31699,2.25,1.25,30.25,1,82.3182,0,2
31700,1.1666666666666667,9.166666666666666,46.166666666666664,0,36.7565,0.5,3
31701,5,1,42,0,73.2591,1,3
31702,1.3333333333333333,21,55,1,36.2016,0.66666666666666666667,3
31703,3,21.333333333333332,47.333333333333336,0,39.3061,0.66666666666666666667,3
31707,3.7692307692307692,12.307692307692308,36.30769230769231,1,55.9518,0,2
31708,2,16,44,1,0,0,3
31709,1,21,50,1,28.5437,0,3
31710,1.75,11.95,34.95,1,90.3137,0,2
31711,2.3,4.7,31.7,1,54.3197,0.1,2
31713,2.5,18.875,45.875,0,67.8415,0.25,2
31714,7,26,55,1,39.4559,0,3
31715,1.7142857142857143,22,44,1,53.703,0.57142857142857142857,2
31716,2.7692307692307692,10.307692307692308,44.30769230769231,1,74.0323,0,2
31717,3.6470588235294118,7.235294117647059,31.235294117647058,1,77.4636,0,2
31718,4.95,7.15,36.15,1,84.7235,0.05,1
31719,3.5,3.75,48.75,1,32.3526,0,2
31720,3.2857142857142857,25.714285714285715,45.714285714285715,1,48.7054,0.28571428571428571429,2
31722,2.8571428571428571,27.428571428571427,48.42857142857143,1,76.9756,0.28571428571428571429,2
31723,3.2,4.8,36.8,1,39.3413,0,2
31724,2.5161290322580645,8.64516129032258,33.645161290322584,1,91.3077,0.12903225806451612903,2
31726,2,19.5,42.5,1,35.7613,0,2
31727,1.5,8.5,51.5,1,39.2909,0.16666666666666666667,3
31728,4,18,43,1,0,0,3
31730,2.1111111111111111,7.777777777777778,34.77777777777778,1,83.9555,0,2
31731,1.8181818181818182,14,48,0,50.8109,0.18181818181818181818,2
31732,3,14.166666666666666,51.166666666666664,1,33.0213,0,3
31733,5.4375,13.875,42.875,1,65.9021,0.125,2
31734,1,37.5,62.5,1,57.6781,0,3
31735,2.6666666666666667,1.6666666666666667,25.666666666666668,0,39.4521,0.33333333333333333333,2
31736,2.4545454545454545,5.545454545454546,33.54545454545455,0,65.4312,0,2
31737,2,9.451612903225806,43.45161290322581,1,91.4753,0,2
31738,3,8.666666666666666,36.666666666666664,1,60.9339,0,1
31739,1.75,7,29,0,26.6096,0,3
31742,3.125,23.25,47.25,1,51.5816,0,2
31743,1,50,74,1,,0,3
31744,1.6666666666666667,24,45,1,28.385,0.66666666666666666667,3
31745,1,-1,27,0,,0,3
31746,1.4444444444444444,28.444444444444443,58.44444444444444,1,91.9738,0,3
31748,1.5,3,34,0,0,0,3
31749,6.25,26.125,50.125,1,69.9949,0.0625,2
31750,1,2,32,1,55.5004,0,3
31752,4.625,9.75,44.75,1,38.8483,0,2
31753,2,6,33,1,18.8185,0,3
31756,4.3018867924528302,13.339622641509434,41.339622641509436,1,95.0862,0.39622641509433962264,2
31757,11,2,34,1,31.3046,0,3
31758,3.5,3,30,1,61.8547,0,2
31759,2,3,32,1,37.8663,0,3
31760,2.6521739130434783,7.304347826086956,38.30434782608695,1,90.1647,0.08695652173913043478,1
31761,4.5714285714285714,7.285714285714286,42.285714285714285,1,80.3905,0,2
31764,1.4285714285714286,23.285714285714285,45.285714285714285,1,49.8055,0,3
31765,15,33.5,59.5,1,0,0,2
31770,2,11.5,40.5,0,18.8185,0,3
31771,2,9.8,43.8,1,52.27,0,2
31774,1.6666666666666667,26.666666666666668,47.666666666666664,1,42.1679,0,3
31776,1,11,33,1,,1,3
31777,4.2222222222222222,4.722222222222222,27.72222222222222,1,88.3115,0,2
31778,17,4,34,0,16.8545,0,3
31779,1,30,58,1,46.2086,0,3
31782,2,4.333333333333333,27.333333333333332,1,69.0344,0,2
31783,2,1,27,1,,0,3
31784,2,27,52,1,26.423,0,3
31785,4.1935483870967742,3.5806451612903225,32.58064516129032,1,94.6582,0,2
31787,3,8.285714285714286,38.285714285714285,0,42.6958,0.14285714285714285714,2
31788,2.5555555555555556,4.888888888888889,32.888888888888886,1,63.4061,0.11111111111111111111,3
31789,4.5454545454545455,8.454545454545455,34.45454545454545,1,61.6713,0,2
31790,6,32,55,1,,0,3
31791,2.3333333333333333,3.6666666666666665,31.666666666666668,1,41.7103,0,3
31792,2,7.2,33.2,1,46.7197,0,2
31793,2,3.3333333333333335,28.333333333333332,1,35.9711,0.33333333333333333333,3
31794,5,4.666666666666667,28.666666666666668,1,55.0342,0,2
31795,3.875,5.125,29.125,1,68.8434,0,2
31796,2.6,4.466666666666667,34.46666666666667,1,93.9131,0,2
31797,3,5,34,1,26.8045,0,2
31798,4.2,5.533333333333333,30.533333333333335,1,82.2552,0,2
31799,2.1333333333333333,9.333333333333334,32.333333333333336,0,66.9825,0,2
31800,1.8,1.6,33.6,1,39.945,0,3
31801,5.619047619047619,7.523809523809524,36.523809523809526,1,84.223,0.04761904761904761905,1
31802,7.5,10.761904761904763,37.76190476190476,1,96.6719,0,2
31803,9.5294117647058824,6.764705882352941,36.76470588235294,0,87.2416,0,2
