gender,race,allegation_count,sustained_count,honorable_mention_count,unsustained_count,discipline_count,civilian_compliment_count,trr_count,major_award_count,current_salary
M,Black,18,0,14,4,1,5,6,0,90024
M,Black,18,6,0,8,5,0,1,0,81252
M,Black,18,1,1,12,1,0,0,1,90348
M,Black,18,0,16,9,0,1,8,0,90024
M,Black,18,1,13,3,1,6,23,0,90024
M,White,18,0,2,14,0,6,0,0,98898
M,Black,18,2,9,4,2,6,3,0,93354
M,Black,18,3,0,10,2,2,0,0,84402
M,White,18,3,5,10,3,2,0,0,69264
M,White,18,1,63,3,1,2,10,0,87006
M,Black,18,0,139,3,0,3,18,1,87006
M,White,18,0,29,13,0,6,9,0,106920
M,White,18,1,0,14,1,4,0,0,
M,Hispanic,18,0,63,5,0,2,8,0,87006
M,Black,18,1,1,11,1,1,1,1,96060
M,White,18,2,12,13,1,0,0,1,
M,Hispanic,18,0,0,12,0,0,0,0,69264
M,Black,18,1,32,4,1,2,11,0,87006
M,Hispanic,18,2,1,13,2,1,2,1,92316
M,Black,18,3,28,6,3,0,1,0,89718
M,White,18,0,75,6,0,3,20,0,104628
F,Hispanic,18,1,4,11,0,4,1,0,86130
M,Black,18,0,26,14,0,6,6,1,111474
M,White,18,2,0,9,2,1,0,0,82422
M,Hispanic,18,1,65,4,1,2,10,0,90024
M,Hispanic,18,4,0,12,2,0,0,0,86520
F,White,18,1,6,10,1,10,1,0,109278
M,White,18,0,2,12,0,2,6,0,132876
M,Asian/Pacific,18,0,69,4,0,4,9,0,90024
M,Hispanic,18,3,4,10,3,2,0,0,78006
M,Black,18,0,3,10,0,2,0,0,69264
M,Black,18,1,8,7,1,5,3,0,93354
F,Black,18,1,5,5,0,5,5,0,117894
M,White,18,3,0,12,3,0,0,0,
F,Black,18,1,0,15,1,0,1,0,108918
M,White,18,0,124,6,0,4,12,0,94524
M,Black,18,0,7,8,0,4,5,0,106920
F,White,18,1,83,5,1,1,7,0,90024
M,Asian/Pacific,18,3,8,5,3,4,3,0,87384
M,White,18,0,26,8,0,5,5,0,90024
F,Black,18,1,5,13,1,5,2,0,83706
M,White,18,1,14,6,2,4,4,0,90024
M,White,18,0,109,3,0,2,7,0,87006
M,White,18,4,17,7,3,6,7,0,93354
M,White,18,1,31,8,1,4,2,0,98052
M,Hispanic,18,2,27,6,2,1,19,0,87006
M,Black,18,3,1,9,3,1,0,0,86130
M,White,18,2,0,13,2,3,0,0,87372
M,Black,18,5,9,10,4,6,1,0,86130
F,Black,18,0,16,5,0,1,0,0,90024
M,Black,18,3,82,5,3,4,1,0,93354
M,Black,18,1,11,13,1,4,2,0,86130
M,Black,18,4,5,9,3,5,2,0,96060
F,Hispanic,18,0,58,3,0,3,9,0,87006
F,White,18,3,2,15,3,0,0,0,75816
M,White,18,1,33,8,1,9,4,0,93354
M,Hispanic,18,1,42,6,1,2,5,0,87006
M,White,18,0,98,3,0,5,8,0,87006
M,Hispanic,18,3,0,9,2,1,0,0,81126
M,White,18,0,5,8,0,1,0,0,99960
M,White,18,1,6,12,1,5,0,0,99642
F,White,18,1,14,9,0,5,0,0,83706
M,White,18,2,5,12,3,4,0,0,100980
M,Black,18,6,5,11,5,1,1,1,96060
M,White,18,1,8,6,1,3,1,0,90024
M,Hispanic,18,1,32,3,1,3,1,0,78012
M,White,18,1,2,13,1,2,0,0,121728
M,Black,18,2,52,2,2,7,13,1,90024
M,White,18,3,2,8,2,1,0,0,
M,White,18,6,1,8,5,0,0,0,86130
M,White,18,1,8,13,1,3,0,1,
M,Hispanic,18,2,16,9,1,2,3,0,96060
M,White,18,2,10,9,2,8,13,0,
M,White,18,1,2,11,1,2,1,0,78006
M,Black,18,1,5,12,1,0,1,0,89646
M,Black,18,1,0,8,0,20,0,0,141888
M,Black,18,1,1,10,1,0,0,0,85278
M,White,18,0,3,12,0,1,0,0,92430
M,White,18,3,15,9,3,1,2,0,80724
M,Hispanic,18,2,3,12,2,0,0,0,75816
M,Black,18,6,4,5,7,1,1,0,96060
M,Black,18,4,38,9,3,1,6,0,93354
M,Black,18,9,0,0,6,0,0,0,72810
M,White,18,0,2,10,0,1,0,0,78006
M,White,18,1,15,14,1,4,2,1,90024
M,Black,18,3,2,10,3,2,1,0,87888
M,White,18,0,16,11,0,12,0,3,82098
M,Black,17,10,0,3,9,0,0,0,75816
M,Hispanic,17,0,3,9,0,0,0,0,
M,Black,17,0,64,5,0,4,5,0,94524
M,White,17,0,16,7,0,1,3,1,121464
M,White,17,1,5,12,1,6,0,0,82422
M,Black,17,3,30,9,3,4,4,1,96060
M,White,17,1,0,10,1,0,1,0,86130
M,Black,17,0,0,14,0,2,0,3,92316
M,White,17,0,49,6,0,1,3,0,121464
M,Black,17,0,0,10,0,2,1,1,111474
F,White,17,3,0,6,2,1,2,0,111474
M,White,17,1,11,11,1,8,1,0,96060
M,Black,17,1,0,12,1,7,0,0,92268
M,White,17,0,39,11,0,3,5,0,97440
M,Black,17,1,33,4,1,5,19,1,87006
F,Black,17,0,13,5,0,3,6,0,90024
M,White,17,7,6,5,5,3,1,0,
M,White,17,0,15,13,0,2,5,0,83706
M,White,17,0,23,7,0,6,6,0,90024
M,White,17,0,2,14,0,1,0,0,
F,Black,17,1,14,2,1,1,3,0,90024
M,White,17,0,14,4,0,7,12,0,93354
M,Black,17,0,10,9,0,1,4,0,90024
M,Black,17,3,5,13,3,4,1,0,90540
M,Black,17,0,4,8,0,1,0,0,89718
M,Asian/Pacific,17,2,13,7,2,7,12,0,93354
M,White,17,1,0,13,1,4,0,0,
F,White,17,0,32,2,0,7,4,0,90024
M,Hispanic,17,0,3,14,0,0,0,0,
M,White,17,2,10,11,2,0,0,0,
M,White,17,0,74,8,0,6,15,1,94122
M,White,17,0,127,3,1,10,20,0,87006
M,White,17,2,6,11,1,2,2,0,121464
M,White,17,1,103,2,1,8,18,1,90024
M,Asian/Pacific,17,0,77,3,0,3,12,0,90024
M,White,17,1,139,1,1,6,6,0,90024
M,White,17,0,28,4,0,4,10,0,104628
M,White,17,2,2,15,1,0,1,0,69270
M,White,17,1,4,7,1,1,1,0,80736
M,White,17,2,0,8,2,0,0,0,85644
M,Black,17,2,31,2,0,1,44,0,80778
F,Black,17,4,2,7,4,0,0,1,99960
M,White,17,0,68,6,0,7,9,1,97440
M,Asian/Pacific,17,0,20,9,0,6,0,0,90618
M,Hispanic,17,0,9,11,0,4,0,1,78006
M,Black,17,3,6,10,2,1,0,0,
M,Black,17,3,16,8,3,3,1,0,111474
M,Hispanic,17,1,41,8,1,4,3,0,93354
M,White,17,0,30,9,0,3,1,0,107988
M,Hispanic,17,0,2,7,0,3,3,0,92316
M,Black,17,8,6,5,6,1,0,0,
M,White,17,0,9,12,0,3,0,1,76476
F,White,17,2,8,10,1,11,1,0,89718
M,White,17,0,7,7,0,10,0,1,100980
M,White,17,0,9,5,0,1,3,0,89718
M,White,17,0,42,1,0,1,4,0,90024
M,White,17,0,2,11,0,0,0,0,74328
M,White,17,1,5,10,1,1,0,0,111474
M,White,17,0,17,8,0,1,2,0,100980
M,Hispanic,17,1,12,10,1,0,0,1,80736
M,White,17,0,9,6,0,2,3,0,97440
M,White,17,0,153,5,0,4,13,1,90024
F,Hispanic,17,3,34,2,2,1,1,0,68262
M,Black,17,1,5,11,1,6,5,0,86130
M,Hispanic,17,0,34,6,0,1,1,0,89130
M,White,17,0,78,7,0,3,18,0,101442
M,Black,17,6,0,7,6,4,0,0,
M,Black,17,3,22,8,3,3,1,0,86130
M,White,17,0,11,8,0,11,0,1,132876
M,White,17,1,12,14,1,2,1,1,93354
M,Black,17,3,0,7,2,0,0,0,
F,Black,17,12,1,2,11,1,0,0,110370
M,Hispanic,17,3,18,7,2,2,0,0,111474
M,White,17,2,3,10,2,1,1,0,96060
F,Black,17,2,1,11,2,0,0,0,60600
F,White,17,3,16,6,3,6,8,0,90024
F,Black,17,2,0,10,2,0,0,0,60600
M,Hispanic,17,0,62,6,0,4,43,1,90024
F,White,17,2,77,2,2,2,9,1,87006
M,Hispanic,17,1,0,6,0,4,0,0,102900
F,Black,17,8,2,6,7,2,0,0,
M,White,17,0,34,8,0,1,7,0,93354
M,Hispanic,17,3,46,4,3,11,12,0,104628
M,Black,17,1,2,9,1,1,1,1,93354
M,Black,17,3,13,6,3,5,9,0,90024
M,White,17,3,9,9,2,3,0,0,60600
M,White,17,0,0,14,0,0,0,0,
F,Black,17,1,5,4,0,4,0,0,90024
M,White,17,0,10,12,0,0,0,0,
M,White,17,0,2,10,0,2,1,0,86130
M,White,17,3,30,7,3,2,3,0,96060
M,Black,17,7,3,8,4,0,0,0,
F,White,17,2,3,2,2,0,1,0,99960
M,White,17,1,2,9,1,0,0,0,76476
M,Hispanic,17,1,12,12,1,3,0,0,96060
M,White,17,1,2,11,1,1,2,1,96060
M,White,17,2,8,11,2,0,0,0,101634
M,White,17,1,10,10,1,0,0,0,64926
F,Hispanic,17,0,34,7,0,1,8,1,90024
M,White,17,0,24,10,1,8,5,0,96060
F,White,17,3,5,7,3,2,0,0,85818
M,White,17,0,31,11,0,6,5,0,107988
M,Hispanic,17,1,62,3,1,7,12,0,87006
M,Hispanic,17,0,92,5,0,2,26,0,87006
M,Hispanic,17,0,25,5,0,2,4,1,90024
F,Black,17,1,0,7,1,5,0,0,111474
M,Asian/Pacific,17,0,36,6,0,5,7,1,117894
M,White,17,4,0,6,3,5,0,0,85278
M,White,17,1,2,11,1,2,0,0,
M,White,17,1,1,7,0,11,0,0,163680
M,White,17,0,17,7,0,4,3,0,93354
M,Black,17,0,0,10,0,1,0,1,103932
M,White,17,1,46,5,1,11,14,3,111474
M,Asian/Pacific,17,0,177,4,0,2,21,0,91338
M,White,17,0,26,4,0,4,2,1,86520
M,White,17,0,49,6,0,3,5,1,90024
M,White,17,2,51,5,1,4,5,0,93354
M,Hispanic,17,1,125,4,1,6,12,0,94122
M,White,17,0,23,7,0,9,5,0,104628
M,Black,17,2,12,4,2,2,3,0,81252
M,Black,17,4,16,5,3,1,12,0,90024
M,Black,17,1,1,5,1,2,2,0,107988
M,White,17,3,47,6,3,5,6,0,90024
M,Black,17,1,5,6,1,0,0,0,86130
M,White,17,2,6,7,1,1,2,0,68262
M,White,17,1,49,5,1,1,11,1,90024
M,White,17,1,63,3,1,6,12,0,90024
M,White,17,1,48,5,1,7,2,0,90024
M,White,17,1,11,8,1,3,0,0,
F,White,17,2,6,10,2,1,0,0,64926
F,White,17,0,2,15,0,1,0,0,86130
F,Black,17,8,1,5,7,2,0,0,88830
M,White,17,0,84,2,0,1,16,1,84054
M,Hispanic,17,2,5,12,0,0,0,0,64662
M,White,17,0,101,2,0,5,8,0,87006
M,Black,17,4,19,7,4,2,3,0,90024
M,White,17,3,8,9,3,4,0,0,
M,White,17,1,0,11,1,0,0,0,67326
M,White,17,4,8,8,1,0,0,0,69264
F,Black,17,10,0,0,10,2,0,0,100980
M,White,17,1,6,10,1,1,3,0,95106
M,Hispanic,17,0,32,2,0,6,12,1,90024
M,White,17,0,15,7,0,6,3,0,93354
M,White,17,0,64,6,0,1,8,0,87006
M,Black,17,0,10,10,0,2,1,0,95106
M,Hispanic,17,0,51,4,0,2,14,2,87006
M,White,17,3,10,11,3,0,0,0,
M,White,17,1,14,10,1,3,3,0,93354
M,Hispanic,17,0,15,4,0,4,1,0,90024
M,White,17,0,43,6,0,4,12,0,104628
M,Black,17,1,49,6,1,1,8,1,87006
M,White,17,0,83,4,0,3,37,3,87006
F,Black,17,3,0,7,4,0,1,0,83706
M,Black,17,4,14,9,4,1,1,0,90024
M,White,17,2,75,6,2,1,27,0,86142
M,White,17,2,23,4,2,7,3,0,93354
M,White,17,0,7,10,0,0,0,0,79632
M,Black,17,0,2,10,0,6,1,0,86130
M,White,17,0,5,7,0,1,4,0,93354
M,Black,17,5,4,6,5,2,0,0,93354
M,White,17,0,57,10,0,6,2,1,90024
M,White,17,0,142,3,0,5,16,1,94122
M,White,17,1,29,13,0,11,2,2,103932
F,Hispanic,17,2,55,3,2,1,8,0,87006
M,White,17,2,55,4,2,6,9,0,111474
M,Black,17,1,38,7,1,3,5,0,90024
M,Black,17,1,27,3,1,0,24,0,87006
M,White,17,1,3,9,1,0,1,0,95106
M,White,17,0,134,3,0,8,10,0,101442
M,White,17,1,57,4,1,3,3,0,104628
M,Hispanic,17,0,50,8,0,2,5,0,93354
M,Black,17,1,24,9,0,12,1,1,86520
F,Hispanic,17,3,16,9,3,1,1,0,93354
M,White,17,2,1,9,2,0,0,0,80400
M,Hispanic,17,1,0,12,1,0,0,0,58572
M,White,17,0,7,8,0,1,5,0,107988
M,White,17,2,7,6,3,1,0,0,92316
F,White,17,0,4,8,0,1,4,0,107988
M,White,17,2,25,6,2,1,4,0,90024
F,Black,17,1,9,9,1,3,3,0,83706
F,White,17,0,37,6,0,6,8,0,90024
M,White,17,1,12,6,1,3,0,0,125190
F,White,17,0,4,15,0,0,0,0,
M,Hispanic,17,1,31,9,1,4,4,0,93354
M,White,17,1,1,11,1,1,0,0,103932
M,White,17,1,130,6,1,5,2,0,90024
M,White,17,0,2,9,0,1,0,0,78006
M,White,17,1,84,4,1,5,12,0,101442
M,Black,17,4,5,6,4,2,0,0,100980
M,White,17,0,22,7,0,2,3,1,111474
M,Black,17,5,0,8,5,0,0,0,72810
M,Black,17,6,1,10,5,0,0,0,
M,White,17,3,4,5,3,2,0,0,102900
M,Hispanic,17,2,33,9,2,2,1,0,95106
M,White,17,0,57,6,0,2,17,0,104628
M,Black,17,4,9,9,4,3,0,1,
M,Black,17,1,5,8,1,2,2,0,93354
M,Black,17,0,0,12,0,2,0,0,105864
M,Black,17,6,25,5,6,5,0,0,93354
F,Black,17,3,9,8,4,0,2,0,93354
M,Hispanic,17,1,23,6,1,5,9,0,90024
F,White,17,3,18,7,2,13,2,0,95106
M,Black,17,4,8,9,4,0,1,0,83706
M,Hispanic,17,3,0,11,3,0,0,0,
M,White,17,1,4,5,1,4,0,0,102900
M,Black,17,6,2,7,6,2,0,0,67326
M,Hispanic,17,1,12,11,1,1,0,1,85278
M,White,17,4,9,9,5,3,0,1,
M,Hispanic,17,1,69,7,1,6,6,0,90024
M,Hispanic,17,2,4,8,2,1,0,0,97044
M,White,17,1,2,10,1,1,0,0,
M,White,17,1,95,11,1,3,3,1,98052
M,White,17,2,68,1,1,7,19,0,97440
F,White,17,0,30,9,0,2,0,0,107988
M,White,17,1,0,7,1,4,0,0,
M,Hispanic,17,0,12,13,0,4,0,1,88260
M,White,17,0,38,7,0,2,10,1,90024
M,White,17,0,47,11,0,4,5,0,107988
F,White,17,0,35,7,0,6,3,0,90024
M,White,17,0,3,12,0,1,0,0,89646
M,White,17,1,6,6,1,1,1,0,84396
M,White,17,0,14,12,0,3,1,0,93354
M,White,17,0,104,2,0,4,11,0,90024
M,Black,17,7,0,2,5,0,0,0,82008
M,Hispanic,17,10,5,4,9,0,0,0,58572
F,Hispanic,17,0,98,5,0,5,5,0,87006
M,Black,17,3,6,2,3,4,1,0,96060
M,White,17,3,36,8,3,12,6,0,111474
M,Hispanic,17,1,17,10,1,1,11,0,68262
M,White,17,3,0,7,3,1,1,0,78006
M,White,17,0,12,11,0,2,3,0,93354
M,White,17,0,14,8,0,2,1,0,109278
M,White,17,1,98,5,1,8,25,0,87006
M,White,17,1,2,11,1,5,0,0,93240
M,White,17,0,56,8,0,5,4,1,117894
M,Hispanic,17,0,27,5,0,2,6,0,97440
M,Black,17,7,0,7,5,0,0,0,
M,Hispanic,17,0,161,4,0,1,15,0,90024
M,White,17,0,9,8,0,2,4,0,97440
M,Black,17,0,4,14,0,2,0,0,93354
M,Hispanic,17,0,12,13,0,4,1,1,90024
M,Black,17,1,0,15,1,0,0,0,73116
M,White,17,1,81,9,1,4,10,0,90024
M,White,17,1,14,5,1,3,0,0,125190
M,Hispanic,17,0,2,8,0,3,1,0,102900
M,White,17,0,12,17,0,1,1,0,109278
M,White,17,1,5,8,1,2,0,0,86130
F,Hispanic,17,1,2,15,1,0,0,0,59412
M,White,17,0,52,5,0,15,4,0,97440
M,White,17,2,7,10,1,8,0,0,96060
M,White,17,1,0,14,1,4,0,0,93354
M,Black,17,1,0,7,1,2,6,0,93354
F,White,17,3,2,11,3,1,0,0,111474
M,White,17,0,10,11,0,5,4,1,70656
M,Hispanic,17,2,2,6,2,5,0,0,96060
M,White,17,0,59,6,0,5,14,0,87006
M,White,17,1,6,9,1,1,0,0,
M,White,17,4,97,3,3,1,2,0,121464
M,White,17,0,97,3,0,3,12,1,90024
M,Black,17,5,48,1,5,5,4,0,90024
F,White,17,1,28,6,1,12,8,0,100980
M,White,17,0,16,11,0,2,4,0,96060
M,Black,17,4,0,9,4,1,1,0,95106
M,Black,17,6,0,7,5,5,2,0,95106
M,White,17,0,26,3,0,5,19,0,90024
M,Asian/Pacific,17,1,31,6,1,3,22,0,84054
M,White,17,0,11,11,0,5,4,0,96060
M,Hispanic,17,0,1,12,0,4,0,0,102900
M,White,17,0,92,2,0,8,21,0,87006
M,Black,17,1,0,10,1,1,1,0,93354
M,White,17,0,0,11,0,1,0,0,74946
M,Black,17,1,1,11,1,0,0,0,70656
M,Black,17,4,13,6,3,4,2,0,90024
M,Hispanic,17,1,27,4,1,2,18,0,87006
M,Hispanic,17,0,0,16,0,0,0,0,78006
M,Black,17,3,9,7,3,6,0,0,93354
M,White,17,0,7,7,0,1,3,0,68262
M,Black,17,3,6,7,3,1,0,0,96060
M,White,17,1,12,9,1,2,4,0,93354
M,White,17,0,109,4,0,2,21,0,87006
M,Black,17,2,2,10,2,1,0,0,89142
M,Black,17,4,1,8,4,1,0,0,92430
F,White,17,0,99,5,0,1,5,0,97440
M,Black,17,1,14,11,0,2,1,1,110370
M,White,17,1,9,7,1,3,0,1,
M,White,17,0,91,8,0,1,9,0,93354
M,White,17,1,0,11,1,0,0,0,
M,White,17,7,12,3,5,0,0,1,
M,Hispanic,17,2,3,10,2,0,0,0,85278
M,White,17,1,3,12,1,1,0,0,93354
M,Black,17,5,4,6,5,6,0,0,102978
M,Hispanic,17,4,0,9,3,0,0,0,
M,White,17,0,13,8,0,6,5,0,125190
M,White,17,4,2,12,4,1,0,0,
M,White,17,0,57,5,0,4,19,1,97440
M,White,17,0,34,3,0,1,3,0,90024
M,Black,17,0,11,8,0,1,4,0,93354
F,Black,17,1,11,6,1,2,1,0,95106
M,White,17,0,15,4,0,2,9,0,90024
M,White,17,1,5,7,1,2,0,0,
M,Black,17,0,101,1,0,3,1,0,87006
M,White,17,2,4,11,2,2,3,0,103932
M,White,17,0,28,8,0,1,4,0,100980
F,Black,17,11,12,1,11,1,0,0,93354
F,Black,17,0,41,9,0,5,5,0,117894
M,Black,17,2,24,8,3,1,2,0,93354
F,White,17,1,5,7,0,10,1,0,107988
M,White,17,2,0,15,1,0,0,0,58572
M,Black,17,1,21,7,1,1,3,0,109278
M,White,17,0,81,3,0,3,4,1,87006
M,Black,17,1,2,4,1,2,0,0,92316
M,White,17,0,32,4,0,12,3,0,170112
M,Native American/Alaskan Native,17,0,97,2,0,5,10,0,87006
F,Black,17,8,2,6,8,1,0,0,93354
F,Black,17,7,2,8,7,2,0,0,100884
M,White,17,1,165,6,1,7,1,0,104628
M,Black,17,0,60,4,0,1,2,0,90024
M,Black,17,2,5,6,2,4,2,0,93354
M,Hispanic,17,1,42,1,1,3,18,0,87006
M,White,17,0,60,10,0,4,5,0,93354
M,White,17,1,47,2,1,8,6,0,93354
M,Hispanic,17,0,9,13,0,2,4,0,96060
M,Hispanic,17,1,18,6,1,2,4,0,99978
M,White,17,0,2,14,0,2,0,0,
M,Black,17,2,14,11,2,9,0,0,83706
M,Hispanic,17,0,70,2,0,2,13,1,90432
M,Hispanic,17,0,48,1,0,2,4,0,90024
M,White,17,1,15,7,0,12,12,0,93354
M,Asian/Pacific,17,1,2,7,1,1,9,0,90024
M,Hispanic,17,1,7,13,0,3,3,1,121464
M,White,17,3,1,6,3,0,0,0,93276
F,Black,17,3,13,6,3,9,2,0,93354
M,White,17,2,8,7,2,9,2,0,96060
M,White,17,2,123,3,2,2,11,0,90024
M,White,17,1,7,9,1,1,0,0,84630
F,White,17,1,68,5,1,5,7,0,90024
M,Hispanic,17,0,59,3,0,4,2,0,90024
M,White,17,2,0,10,1,0,1,0,90540
M,White,17,0,105,4,0,1,29,0,87006
M,White,17,0,6,6,0,3,0,0,103932
M,Hispanic,17,1,11,9,1,3,1,0,125190
M,White,17,0,46,5,0,3,31,0,84054
M,Asian/Pacific,17,0,24,8,0,1,4,0,93354
M,White,17,1,0,10,0,6,0,0,107988
M,White,17,2,0,14,3,4,0,0,
M,Hispanic,17,0,0,12,0,3,0,0,86130
M,White,17,1,39,13,1,6,4,0,90024
M,White,17,1,15,6,1,2,3,1,90024
M,Asian/Pacific,17,1,34,10,1,10,4,0,93354
M,Black,17,1,30,10,0,2,1,0,102900
M,Black,17,0,14,10,0,4,8,0,111474
M,White,17,0,87,1,0,7,13,0,90024
M,White,17,1,42,12,1,3,1,0,103932
M,Hispanic,17,0,24,1,0,1,2,0,162684
M,Black,17,5,35,7,4,4,7,0,90024
F,White,17,0,76,1,0,1,24,0,90024
M,Hispanic,17,1,10,9,1,1,0,0,96060
M,Black,17,12,1,2,10,0,0,0,69264
M,Black,17,2,27,9,0,9,0,0,107988
M,White,17,1,58,3,1,3,6,0,93354
F,Hispanic,17,0,28,9,0,3,2,0,93354
F,Hispanic,17,1,5,8,1,6,1,0,123948
F,Black,17,8,4,4,7,3,2,0,68262
M,Hispanic,17,1,10,11,1,2,0,0,93354
M,White,17,1,6,14,1,2,0,0,93192
F,Black,17,3,8,6,3,2,2,0,83706
M,White,17,0,42,8,0,6,3,0,93354
M,White,17,2,18,6,2,3,5,0,93354
M,White,17,0,101,5,0,10,21,1,97440
M,White,17,2,59,1,1,5,22,0,90024
M,Black,17,2,15,12,1,2,2,0,93354
M,White,17,2,17,4,1,2,0,0,100980
F,Hispanic,17,1,13,9,1,2,3,0,89718
M,White,17,0,45,5,0,1,3,0,93354
M,White,17,0,9,12,0,10,0,0,80724
M,White,17,0,37,12,0,6,3,0,90024
M,White,17,1,8,12,1,3,1,0,96060
M,White,17,1,4,9,0,5,2,0,99756
M,Asian/Pacific,17,3,1,8,3,4,1,0,103932
M,Black,17,3,10,8,2,1,0,0,101958
M,Hispanic,17,0,14,8,0,4,1,0,95106
F,Black,17,0,0,12,0,1,0,0,83706
M,White,17,0,14,7,0,5,18,0,104628
M,White,17,1,6,9,1,6,5,0,107988
M,White,17,1,1,10,1,2,0,2,84402
M,Black,17,1,0,9,1,1,0,0,74946
M,Black,17,0,5,10,0,0,0,0,92430
M,Black,17,0,15,3,0,2,4,0,90024
M,Hispanic,17,1,86,9,1,8,17,0,90024
M,White,17,2,22,6,2,7,3,0,83706
M,Asian/Pacific,17,0,121,5,0,6,8,0,94122
M,White,17,1,47,9,1,5,7,1,95178
F,Black,17,2,0,11,2,1,0,0,92316
M,White,17,0,0,10,0,1,0,0,96060
F,Black,17,4,23,6,4,2,2,0,93354
M,Black,17,0,49,6,0,3,4,0,90024
M,White,17,3,9,10,3,20,1,0,109278
M,Hispanic,17,1,2,12,1,0,0,0,69264
F,Black,17,1,5,10,1,0,0,0,73116
M,White,17,1,22,10,1,5,11,0,93354
M,White,16,0,3,9,0,0,2,0,40416
M,Black,16,10,1,6,7,0,0,0,
M,Hispanic,16,0,47,2,0,3,24,0,101442
M,White,16,6,19,4,6,1,6,0,90024
M,White,16,0,41,3,0,3,10,0,101442
M,Black,16,0,6,9,0,2,2,0,103932
M,White,16,0,12,8,0,3,3,0,121464
M,White,16,5,12,5,5,3,0,0,83706
M,Black,16,2,5,8,2,0,0,0,70656
M,White,16,2,10,11,2,0,0,0,
F,Hispanic,16,0,85,2,0,6,11,2,87006
M,Black,16,0,28,5,0,2,5,0,93354
M,White,16,0,126,5,0,4,2,0,90024
M,White,16,0,123,4,0,10,31,1,86142
M,Hispanic,16,1,10,12,1,2,2,0,90540
F,White,16,0,2,9,0,2,0,0,100980
M,White,16,3,8,6,3,6,3,1,95106
M,Black,16,3,3,11,2,5,0,0,90540
M,White,16,0,0,12,0,8,0,0,111474
M,Hispanic,16,2,34,4,2,3,2,0,90024
F,White,16,1,3,12,1,1,0,0,82878
M,White,16,0,47,6,0,2,14,0,90024
M,Black,16,1,36,9,0,5,0,0,86130
M,Hispanic,16,0,15,8,0,2,2,0,96060
M,White,16,1,52,7,1,5,1,0,97080
M,Black,16,1,19,8,1,1,2,0,90024
M,White,16,1,5,9,1,4,1,0,73116
M,White,16,0,12,6,0,0,2,0,68262
M,White,16,0,0,10,0,4,0,0,
M,Black,16,0,1,7,0,1,0,0,100884
F,Black,16,2,6,5,1,2,0,0,93438
M,White,16,1,84,5,1,4,17,0,97440
M,Black,16,1,12,7,0,0,0,0,75816
M,White,16,0,9,8,0,5,0,0,107988
F,Black,16,0,70,2,0,9,22,0,87006
M,White,16,2,1,7,2,1,1,0,107988
F,Black,16,8,1,6,8,2,1,0,86520
M,White,16,0,8,8,0,7,0,0,84630
M,White,16,0,94,5,0,8,24,0,87006
M,White,16,0,7,9,0,3,0,0,100980
M,White,16,0,7,9,0,8,0,0,111474
M,Black,16,0,0,12,0,4,0,0,93354
F,White,16,1,11,6,1,1,13,0,90024
M,White,16,2,5,8,2,3,2,0,82878
F,White,16,1,6,4,1,2,1,0,80724
M,Hispanic,16,0,14,4,0,7,4,0,90024
M,White,16,0,2,8,0,1,1,0,82422
F,White,16,1,5,8,1,2,0,0,111474
M,White,16,1,5,8,0,4,4,0,121464
M,Black,16,5,1,8,5,0,0,0,86130
F,White,16,0,1,12,0,4,0,0,103932
M,White,16,1,8,5,1,5,4,0,95106
M,Hispanic,16,2,0,12,1,0,0,0,76476
M,Asian/Pacific,16,0,20,8,0,2,0,0,93354
M,Black,16,0,36,9,0,4,4,0,90024
M,White,16,0,23,10,0,6,12,0,92430
F,White,16,0,23,11,0,8,0,0,95106
F,White,16,0,27,8,0,2,0,0,97440
M,Black,16,3,16,7,3,6,7,0,107988
M,Hispanic,16,4,2,9,3,1,0,0,
M,Black,16,1,4,12,1,5,3,0,90024
M,Black,16,0,77,2,0,2,15,1,87006
M,Black,16,0,47,7,0,2,2,0,75726
F,White,16,0,4,11,0,0,1,0,92268
M,Black,16,1,2,8,1,2,0,0,79926
M,Black,16,2,1,8,2,1,1,0,95106
F,Black,16,0,6,6,0,2,4,0,93354
M,White,16,0,14,9,0,11,0,0,95106
M,Black,16,1,7,6,1,4,3,0,111474
M,White,16,0,50,5,0,6,2,0,96060
F,White,16,2,14,8,2,1,3,0,96060
M,Hispanic,16,5,1,6,5,0,0,0,83604
M,White,16,0,27,4,0,3,9,0,104628
F,Black,16,5,0,8,5,2,1,0,103932
M,Black,16,0,80,4,0,5,12,0,87006
M,Black,16,0,24,6,0,3,11,1,90024
M,Black,16,0,2,10,0,1,0,0,83604
M,White,16,0,129,3,0,1,36,0,101442
F,White,16,0,3,10,0,5,2,0,96060
M,White,16,6,5,5,5,2,1,0,96060
M,White,16,1,3,11,1,1,0,0,99960
M,White,16,7,1,7,3,0,0,0,
M,Black,16,3,7,6,2,0,3,0,82878
M,White,16,0,10,6,0,0,2,0,84876
M,White,16,0,0,11,0,1,0,0,74946
M,Black,16,8,4,4,6,4,0,0,
M,Black,16,1,5,10,0,4,1,0,107988
M,Hispanic,16,0,80,4,0,1,8,0,90024
M,White,16,1,24,7,1,3,1,0,93354
M,Black,16,3,108,5,1,7,3,0,93354
F,Hispanic,16,3,0,10,3,0,0,0,83706
M,White,16,1,2,9,1,5,1,1,103932
F,Black,16,1,7,8,0,4,4,0,96060
M,White,16,0,12,12,0,0,0,1,
