,officer_id,avg_coaccusals,avg_years_on_force_at_incident,avg_age_at_incident,gender,avg_complaint_percentile,avg_disciplined_count,cohort_id,avg_allegation_severity,max_allegation_severity,compound,neg,neu,pos
21551,31429,2.7333333333333334,7.033333333333332,34.03333333333333,1,89.6909,0.0,2,7.982,16.59,-0.4395230769230769,0.2598461538461539,0.7128461538461539,0.027230769230769232
21552,31430,1.0,1.3333333333333333,29.33333333333333,0,79.8152,0.0,3,3.9933333333333327,6.3,-0.39615,0.1005,0.8845000000000001,0.015
21555,31433,2.7777777777777777,20.222222222222218,53.22222222222222,0,55.7613,0.0,3,6.783333333333333,17.67,-0.8271,0.141,0.859,0.0
21558,31437,2.5454545454545454,8.0,39.0,1,77.5337,0.0,2,11.032727272727271,16.59,-0.33525,0.342,0.658,0.0
21559,31438,3.272727272727273,1.9090909090909087,29.90909090909091,1,84.1301,0.0,2,10.260909090909092,16.59,-0.3171714285714286,0.17814285714285713,0.8218571428571428,0.0
21564,31444,3.8095238095238098,7.6190476190476195,33.61904761904762,1,75.748,0.0,2,11.131904761904762,16.59,-0.58892,0.22820000000000001,0.7532,0.0186
21567,31447,2.0,30.5,55.5,1,61.9488,0.25,3,8.3625,17.67,-0.2732,0.077,0.923,0.0
21573,31456,4.541666666666666,7.791666666666668,32.791666666666664,1,80.5663,0.08333333333333333,1,10.549565217391304,16.59,-0.50888,0.29660000000000003,0.6856,0.0178
21578,31464,2.7777777777777777,24.0,46.0,1,68.6286,0.05555555555555556,2,7.9,16.59,-0.45265714285714287,0.2581428571428571,0.7034285714285715,0.03842857142857143
21579,31465,2.0,4.0,53.0,1,36.254,0.0,3,9.335,14.73,-0.9882,0.529,0.471,0.0
21580,31467,4.5,25.0,47.0,1,34.1061,0.16666666666666666,3,14.116666666666665,17.67,-0.836,0.312,0.688,0.0
21581,31468,2.875,9.4375,38.4375,0,66.0502,0.0,2,5.769375,16.59,-0.72745,0.3165,0.6835,0.0
21582,31470,3.0,23.33333333333333,48.33333333333334,1,36.551,0.6666666666666666,3,6.3,6.3,-0.6705,0.684,0.316,0.0
21583,31471,6.2142857142857135,6.0,30.0,1,68.3734,0.07142857142857144,2,8.811428571428571,16.59,-0.2997,0.066,0.8845000000000001,0.0495
21584,31472,1.28125,10.875,34.875,1,86.3017,0.0,3,6.9896875,16.59,-0.6443285714285715,0.38628571428571423,0.6027142857142858,0.011
21585,31473,4.809523809523809,7.333333333333332,34.333333333333336,1,80.6924,0.047619047619047616,2,9.759,16.59,-0.3603,0.16875,0.763,0.06825
21586,31474,5.454545454545455,7.8181818181818175,31.818181818181817,1,57.9076,0.0,2,9.746363636363634,16.59,0.0,0.0,1.0,0.0
21591,31482,2.8181818181818183,16.40909090909091,47.40909090909091,1,97.2803,0.1590909090909091,2,10.819545454545455,42.38,-0.2822363636363637,0.1799090909090909,0.7764545454545455,0.04354545454545455
21594,31485,3.28125,9.3125,34.3125,1,91.2231,0.0,1,10.1971875,16.59,-0.62085,0.3315,0.6205,0.048
21596,31487,4.428571428571429,17.80952380952381,43.80952380952381,1,71.0258,0.0,2,8.41,16.59,-0.45556,0.2906,0.6696,0.0398
21598,31489,1.9090909090909087,15.454545454545455,48.45454545454545,1,82.6231,0.045454545454545456,2,6.553636363636364,16.59,-0.60896,0.2606,0.7158,0.0236
21599,31490,3.7142857142857135,12.0,48.0,1,36.3411,0.14285714285714285,2,8.234285714285713,15.51,-0.65645,0.3615,0.6385,0.0
21603,31494,2.5,17.5625,46.5625,1,65.6708,0.0625,3,4.531875,9.6,-0.8869499999999999,0.307,0.6679999999999999,0.025
21616,31510,5.666666666666666,20.666666666666668,42.66666666666666,1,29.0175,0.0,2,11.47,16.59,0.0,0.0,1.0,0.0
21618,31513,1.5714285714285714,23.142857142857146,48.14285714285714,1,51.9202,0.14285714285714285,2,7.105714285714286,16.59,-0.7157,0.218,0.7315,0.0505
21619,31514,3.4047619047619047,10.928571428571427,39.92857142857143,1,90.9824,0.07142857142857144,2,12.904761904761903,42.38,-0.3529333333333333,0.16966666666666666,0.7963333333333332,0.033999999999999996
21620,31518,2.611111111111111,3.7777777777777777,26.777777777777782,1,84.4291,0.11111111111111112,2,11.015,16.59,-0.80115,0.31024999999999997,0.6805,0.00925
21621,31521,2.25,4.4375,34.4375,1,71.6518,0.0625,2,8.900625,16.59,-0.5385857142857143,0.246,0.7540000000000001,0.0
21623,31523,2.4,5.8,36.8,1,73.8642,0.0,2,10.452857142857145,16.59,0.0,0.0,1.0,0.0
21624,31524,2.25,21.25,43.25,1,45.3072,0.0,3,7.49,16.59,-0.2732,0.104,0.896,0.0
21625,31525,2.8571428571428568,10.428571428571429,41.42857142857143,1,44.0258,0.14285714285714285,2,5.8842857142857135,13.42,0.0,0.0,1.0,0.0
21629,31530,1.0,26.0,56.0,1,66.9622,0.5714285714285714,3,9.668571428571427,16.59,-0.7212000000000001,0.3605,0.6395,0.0
21630,31531,3.0,7.5,36.5,1,25.1148,0.0,2,8.315,16.59,-0.6535,0.328,0.6719999999999999,0.0
21642,31548,2.666666666666667,8.666666666666666,50.66666666666666,0,37.2874,0.0,2,7.425,14.73,-0.4158,0.137,0.863,0.0
21643,31550,3.0,3.0,33.0,1,25.0927,0.3333333333333333,3,9.99,16.59,-0.8625,0.306,0.694,0.0
21646,31553,6.466666666666667,17.066666666666666,46.06666666666667,1,90.1536,0.0,2,10.538,17.67,-0.39853333333333324,0.23783333333333334,0.7191666666666667,0.043000000000000003
21647,31554,2.2222222222222223,25.222222222222218,48.22222222222222,1,58.8702,0.11111111111111112,3,8.575555555555555,16.59,-0.64975,0.203,0.7969999999999999,0.0
21648,31555,1.5,22.5,46.5,1,23.5195,0.0,3,10.25,13.42,-0.5423,0.22,0.78,0.0
21651,31559,2.5714285714285716,3.4285714285714284,28.42857142857143,1,42.5433,0.0,2,11.211428571428574,16.59,-0.54826,0.3854,0.5983999999999999,0.0162
21654,31563,1.3076923076923077,23.153846153846153,45.153846153846146,1,71.1138,0.07692307692307693,3,8.782307692307693,16.59,-0.7343,0.40520000000000006,0.5948,0.0
21655,31564,1.8823529411764703,8.588235294117647,33.588235294117645,1,67.3242,0.05882352941176471,2,8.604117647058823,16.59,-0.4988,0.074,0.9259999999999999,0.0
21660,31575,3.0,18.2,48.2,1,35.0923,0.0,3,9.452,16.59,-0.7579,0.172,0.828,0.0
21663,31578,5.338028169014085,9.225352112676056,34.225352112676056,1,99.1632,0.04225352112676056,2,9.476056338028167,16.59,-0.5757076923076924,0.27430769230769236,0.6888461538461539,0.036923076923076927
21664,31579,2.4,24.7,45.7,1,72.0688,0.0,2,13.215,16.59,-0.9284,0.5285,0.4715,0.0
21670,31588,6.304347826086957,15.608695652173912,46.60869565217392,1,78.3683,0.04347826086956521,2,9.529565217391305,20.52,-0.3904125,0.2005,0.7643749999999999,0.035125
21671,31590,3.04,9.76,32.76,1,79.8365,0.04,2,9.82708333333333,16.59,-0.6458,0.20049999999999998,0.7781,0.021400000000000002
21674,31593,9.0,19.0,48.0,1,30.4674,0.0,2,8.593333333333332,17.67,-0.6797,0.33,0.6145,0.056
21679,31599,2.243243243243243,8.527777777777779,37.52777777777778,1,93.3285,0.027027027027027025,2,7.701944444444445,16.59,-0.5951857142857142,0.2772142857142857,0.7075714285714286,0.015214285714285713
21681,31602,2.25,15.166666666666664,44.16666666666666,1,55.6778,0.0,2,16.519166666666667,42.38,-0.443,0.161,0.839,0.0
21682,31603,3.5,18.0,40.0,1,20.3228,0.0,3,8.68,16.59,-0.34,0.098,0.902,0.0
21683,31604,3.25,10.25,48.25,1,41.9501,0.0,3,9.10375,16.59,-0.6249,0.389,0.611,0.0
21688,31611,2.6,26.1,49.1,1,79.81,0.15,2,7.5520000000000005,16.59,-0.11938,0.059800000000000006,0.8555999999999999,0.0846
21689,31612,2.1052631578947367,6.447368421052633,40.44736842105263,1,92.3196,0.0,2,10.047631578947367,16.59,-0.4648428571428571,0.22999999999999998,0.7664285714285715,0.0035714285714285718
21691,31616,1.0,29.0,53.0,1,31.7728,1.0,3,6.3,6.3,-0.4767,0.186,0.759,0.055
21693,31619,3.727272727272727,8.909090909090908,35.90909090909091,1,79.7257,0.045454545454545456,2,7.0595454545454555,16.59,-0.5623428571428571,0.2672857142857143,0.7327142857142857,0.0
21694,31626,3.2,18.65,45.65,1,71.3815,0.05,2,8.297,16.59,-0.7361666666666666,0.25833333333333336,0.7416666666666667,0.0
21696,31629,2.642857142857143,7.517857142857142,34.517857142857146,1,97.9405,0.05357142857142857,2,11.035178571428572,17.67,-0.5624300000000001,0.21974999999999997,0.7687499999999999,0.0115
21698,31631,2.049586776859504,15.330578512396695,40.33057851239669,1,99.7402,0.07438016528925619,2,9.477166666666665,16.59,-0.5324809523809525,0.22395238095238096,0.7538571428571428,0.02219047619047619
21700,31637,2.2,4.3,35.3,0,50.2274,0.0,3,7.935,17.67,-0.3961333333333334,0.15333333333333332,0.8296666666666667,0.016999999999999998
21702,31641,3.7826086956521734,10.521739130434783,42.52173913043478,1,73.2796,0.08695652173913042,2,10.138260869565215,17.67,-0.635875,0.26575000000000004,0.71375,0.0205
21704,31643,2.7857142857142856,6.857142857142858,37.857142857142854,0,62.3858,0.21428571428571427,2,8.722142857142858,17.67,-0.18185,0.1035,0.8525,0.0445
21709,31650,1.15,6.1,53.1,0,83.9233,0.45,3,6.117000000000001,9.6,-0.7777000000000001,0.3105,0.6895,0.0
21714,31656,2.333333333333333,20.666666666666668,45.66666666666666,1,36.0196,0.0,3,6.453333333333333,16.59,-0.8225,0.381,0.619,0.0
21715,31657,1.8,24.8,53.8,1,47.4044,0.6,3,12.094000000000001,20.52,-0.6705,0.156,0.809,0.035
21718,31665,1.5454545454545456,26.09090909090909,53.09090909090909,0,49.0544,0.09090909090909091,3,6.632999999999999,13.42,-0.9686,0.491,0.509,0.0
21721,31668,2.833333333333333,10.083333333333334,39.083333333333336,0,52.9732,0.0,3,7.588333333333333,17.67,-0.6328,0.247,0.753,0.0
21723,31671,2.0,32.666666666666664,57.66666666666666,1,33.2236,0.0,3,9.73,16.59,-0.8271,0.111,0.873,0.016
21726,31677,2.142857142857143,7.0,28.0,1,62.2445,0.14285714285714285,2,7.82,16.59,-0.27106,0.155,0.7692,0.0758
21727,31678,2.2,28.6,51.6,1,52.0339,0.4,3,6.336,9.6,-0.27115,0.152,0.848,0.0
21731,31687,3.941176470588235,8.0,33.0,1,77.4636,0.05882352941176471,2,8.531764705882354,16.59,-0.8591,0.2,0.8,0.0
21733,31694,2.4,22.8,48.8,1,43.8251,0.2,3,4.4719999999999995,8.22,-0.8971,0.326,0.644,0.03
21735,31696,1.0,20.75,44.75,1,30.2411,0.0,3,5.97,8.22,-0.7845333333333334,0.33966666666666673,0.6306666666666666,0.029333333333333333
21738,31700,1.1666666666666667,9.166666666666666,46.16666666666666,0,36.7565,0.5,3,4.723333333333333,7.66,-0.3182,0.113,0.887,0.0
21740,31702,1.3333333333333333,21.0,55.0,1,36.2016,0.6666666666666666,3,4.2733333333333325,6.3,-0.5859,0.22,0.78,0.0
21741,31703,3.0,21.33333333333333,47.33333333333334,0,39.3061,0.6666666666666666,3,5.556666666666667,9.6,-0.6788666666666666,0.232,0.755,0.013
21742,31707,3.7692307692307687,12.307692307692307,36.307692307692314,1,55.9518,0.0,2,10.79153846153846,16.59,-0.036750000000000005,0.03475,0.93225,0.033
21745,31710,1.75,11.95,34.95,1,90.3137,0.0,2,6.18375,16.59,-0.41600000000000004,0.20500000000000002,0.795,0.0
21746,31711,2.3,4.7,31.7,1,54.3197,0.1,2,11.324000000000002,16.59,-0.6728666666666667,0.36933333333333335,0.6306666666666666,0.0
21747,31713,2.5,18.875,45.875,0,67.8415,0.25,2,6.38,8.22,-0.894,0.4075,0.5925,0.0
21749,31715,1.7142857142857144,22.0,44.0,1,53.703,0.5714285714285714,2,6.274285714285714,8.22,-0.41303333333333336,0.16466666666666666,0.8353333333333333,0.0
21754,31720,3.2857142857142856,25.714285714285715,45.714285714285715,1,48.7054,0.2857142857142857,2,9.524285714285714,16.59,-0.5816,0.2005,0.7995,0.0
21755,31722,2.8571428571428568,27.42857142857143,48.42857142857143,1,76.9756,0.2857142857142857,2,9.235,16.59,-0.556,0.29833333333333334,0.6789999999999999,0.022333333333333334
21757,31724,2.5161290322580645,8.64516129032258,33.645161290322584,1,91.3077,0.12903225806451613,2,11.028709677419354,42.38,-0.3612,0.152,0.848,0.0
21758,31726,2.0,19.5,42.5,1,35.7613,0.0,2,4.815,6.3,-0.5574,0.213,0.787,0.0
21759,31727,1.5,8.5,51.5,1,39.2909,0.16666666666666666,3,9.75,42.38,-0.511,0.20099999999999998,0.7453333333333334,0.05366666666666667
21761,31730,2.111111111111111,7.777777777777778,34.77777777777778,1,83.9555,0.0,2,11.457777777777777,16.59,-0.6438333333333334,0.21066666666666667,0.7893333333333334,0.0
21762,31731,1.8181818181818183,14.0,48.0,0,50.8109,0.1818181818181818,2,5.292727272727273,13.42,-0.6389,0.3433333333333333,0.6566666666666666,0.0
21763,31732,3.0,14.166666666666664,51.16666666666666,1,33.0213,0.0,3,7.84,16.59,-0.9217,0.368,0.603,0.029
21764,31733,5.4375,13.875,42.875,1,65.9021,0.125,2,10.33,17.67,-0.3588,0.241,0.7170000000000001,0.042
21768,31737,2.0,9.451612903225808,43.451612903225815,1,91.4753,0.0,2,7.169032258064516,16.59,-0.7717,0.266,0.734,0.0
21769,31738,3.0,8.666666666666666,36.66666666666666,1,60.9339,0.0,1,8.6875,16.59,-0.43225,0.21133333333333335,0.7611666666666667,0.027499999999999997
21770,31739,1.75,7.0,29.0,0,26.6096,0.0,3,9.825,16.59,-0.6908,0.231,0.769,0.0
21771,31742,3.125,23.25,47.25,1,51.5816,0.0,2,8.8875,16.59,-0.51415,0.2815,0.655,0.064
21775,31749,6.25,26.125,50.125,1,69.9949,0.0625,2,8.49125,17.67,-0.63,0.31025,0.6715,0.01825
21777,31752,4.625,9.75,44.75,1,38.8483,0.0,2,12.00875,17.67,-0.2935666666666667,0.17,0.7206666666666667,0.10933333333333332
21779,31756,4.30188679245283,13.339622641509434,41.339622641509436,1,95.0862,0.3962264150943396,2,8.317735849056605,17.67,-0.5541200000000001,0.2371,0.7581,0.0048000000000000004
21785,31764,1.4285714285714286,23.285714285714285,45.28571428571429,1,49.8055,0.0,3,4.914285714285714,7.66,-0.7705333333333334,0.3456666666666666,0.6543333333333333,0.0
21788,31771,2.0,9.8,43.8,1,52.27,0.0,2,8.947000000000001,16.59,-0.63985,0.3955,0.6045,0.0
21789,31774,1.6666666666666667,26.66666666666667,47.66666666666666,1,42.1679,0.0,3,10.0,16.59,-0.1531,0.227,0.584,0.188
21795,31785,4.193548387096774,3.5806451612903225,32.58064516129032,1,94.6582,0.0,2,10.33258064516129,16.59,-0.47355,0.22249999999999998,0.734,0.0435
21796,31787,3.0,8.285714285714286,38.285714285714285,0,42.6958,0.14285714285714285,2,7.897142857142858,20.52,-0.6597,0.375,0.625,0.0
21807,31799,2.1333333333333333,9.333333333333334,32.333333333333336,0,66.9825,0.0,2,9.526,17.67,-0.7755799999999999,0.3404,0.6596,0.0
21819,31811,4.0,6.8125,35.8125,1,65.3204,0.125,2,12.344375,16.59,-0.7590333333333333,0.353,0.647,0.0
21826,31818,4.675,6.55,35.55,1,95.3613,0.075,2,11.26725,20.52,-0.7633,0.23933333333333331,0.7363333333333332,0.023999999999999997
21828,31820,4.25,7.0,30.0,0,59.543,0.16666666666666666,2,11.219166666666666,17.67,0.0,0.0,1.0,0.0
21831,31823,3.352112676056338,8.084507042253524,30.084507042253517,1,98.8193,0.028169014084507036,2,10.252394366197183,16.59,-0.5133400000000001,0.24020000000000002,0.7331,0.0267
21834,31826,2.76,5.12,30.12,1,85.2432,0.12,2,11.806,16.59,-0.292825,0.14250000000000002,0.8575,0.0
21837,31829,5.52,8.96,34.96,1,84.735,0.0,2,8.6156,16.59,-0.7964,0.574,0.426,0.0
21839,31831,2.361702127659574,7.2340425531914905,35.23404255319149,1,97.2527,0.1276595744680851,2,10.570638297872339,17.67,-0.5214125,0.21337499999999998,0.7643750000000001,0.02225
21841,31833,4.780487804878049,6.170731707317072,38.170731707317074,1,95.0671,0.09756097560975607,2,9.39487804878049,16.59,-0.6716375,0.25675,0.7107499999999999,0.03225
21842,31834,4.614035087719298,12.070175438596491,35.070175438596486,1,96.0491,0.01754385964912281,1,10.816491228070175,17.67,-0.13865,0.1205,0.54375,0.086
21843,31835,5.34375,7.125,37.125,1,91.6549,0.03125,2,10.498125,18.81,-0.6852333333333335,0.3801666666666667,0.6021666666666666,0.017499999999999998
21844,31836,3.5,7.5,34.5,1,42.8222,0.375,1,7.6925,11.6,-0.8807,0.348,0.652,0.0
21845,31837,2.6071428571428568,7.553571428571429,32.55357142857143,1,98.4066,0.0,2,10.379818181818179,17.67,-0.61705,0.182,0.8180000000000001,0.0
21849,31841,3.15,5.3,33.3,1,95.17399999999999,0.025,1,10.52775,16.59,-0.36115,0.12975,0.8220000000000001,0.04825
21850,31842,3.8787878787878793,6.96969696969697,28.96969696969697,1,92.7401,0.0303030303030303,2,11.039393939393939,17.67,-0.6795333333333334,0.3006666666666667,0.6993333333333333,0.0
21853,31845,5.363636363636364,4.727272727272728,28.72727272727273,1,89.5724,0.0303030303030303,2,10.26,16.59,-0.49505625,0.15375000000000003,0.8306874999999998,0.015375
21867,31859,4.808988764044944,12.247191011235955,37.24719101123596,1,99.4803,0.022471910112359553,2,11.089080459770114,23.21,-0.5134000000000001,0.19131249999999997,0.7833749999999999,0.025375
21870,31862,6.32258064516129,16.032258064516128,45.032258064516135,1,84.1962,0.03225806451612903,2,10.145806451612904,16.59,-0.8737333333333334,0.3426666666666667,0.6446666666666667,0.012333333333333333
21872,31864,2.333333333333333,6.9393939393939394,42.93939393939394,1,91.2116,0.0606060606060606,2,9.80060606060606,17.67,-0.80062,0.34299999999999997,0.6570000000000001,0.0
21873,31865,3.0,5.428571428571429,32.42857142857143,0,35.5737,0.0,2,10.721428571428573,16.59,-0.1796,0.159,0.841,0.0
21877,31869,3.0,9.333333333333334,34.333333333333336,1,33.1512,0.16666666666666666,3,7.658333333333333,13.42,-0.6908,0.588,0.412,0.0
21885,31877,3.1052631578947367,8.052631578947368,46.05263157894736,1,94.2188,0.07894736842105263,2,10.571842105263157,19.9,-0.140925,0.22649999999999998,0.7257499999999999,0.04775
21888,31880,2.444444444444444,5.333333333333333,33.333333333333336,1,54.9654,0.11111111111111112,2,8.894444444444444,15.75,0.6412,0.0,0.879,0.121
21899,31891,2.0,3.875,25.875,0,48.3283,0.0,2,8.26875,16.59,0.0,0.0,1.0,0.0
21901,31893,5.230769230769231,8.692307692307693,33.69230769230769,1,56.9371,0.07692307692307693,2,8.522307692307693,16.59,-0.8074,0.185,0.766,0.049
21904,31896,4.181818181818182,10.254545454545452,32.25454545454546,1,97.0349,0.036363636363636355,1,11.835555555555555,42.38,-0.41346,0.1794,0.775,0.0456
21905,31897,2.9642857142857144,6.678571428571429,35.67857142857143,1,81.7584,0.03571428571428572,1,9.815714285714284,17.67,-0.5699166666666667,0.2061666666666667,0.787,0.006833333333333334
21907,31899,5.287671232876712,8.657534246575342,34.657534246575345,1,99.316,0.013698630136986302,1,11.089861111111112,17.67,-0.7156750000000001,0.30712500000000004,0.66175,0.031125
21909,31901,3.8666666666666663,7.7333333333333325,31.73333333333333,1,69.0497,0.06666666666666667,2,9.78533333333333,16.59,-0.49005,0.179,0.7847500000000001,0.036250000000000004
21910,31902,4.377777777777777,6.6,32.6,1,96.5305,0.022222222222222223,1,11.264666666666665,20.52,-0.37828333333333336,0.17816666666666667,0.7948333333333334,0.027
21911,31903,3.875,8.375,35.375,1,71.3882,0.125,2,9.505,17.67,-0.38076666666666664,0.17533333333333334,0.7996666666666666,0.024999999999999998
21913,31905,3.4545454545454546,8.454545454545455,29.45454545454545,1,78.4647,0.045454545454545456,2,11.557272727272728,16.59,-0.28975,0.19024999999999997,0.794,0.01575
21914,31906,6.25,14.789473684210524,37.78947368421053,1,98.3187,0.14473684210526316,1,10.181466666666665,18.81,-0.4946666666666668,0.3658333333333333,0.6341666666666667,0.0
21916,31908,5.153846153846153,8.0,31.0,1,87.895,0.0,2,11.325999999999999,16.59,-0.7096,0.371,0.629,0.0
21918,31910,3.136986301369863,6.356164383561644,29.356164383561644,1,99.4077,0.027397260273972605,1,10.957397260273972,17.67,-0.4555285714285714,0.19480952380952382,0.7968571428571429,0.008333333333333333
21920,31912,4.571428571428571,7.428571428571429,31.42857142857143,1,97.2374,0.061224489795918366,2,10.218979591836735,16.59,-0.42845000000000005,0.20158333333333334,0.7438333333333333,0.0545
21922,31914,5.1,13.333333333333336,46.33333333333334,1,83.3021,0.0,2,9.917666666666666,17.67,-0.1998,0.13733333333333334,0.8626666666666667,0.0
21923,31915,4.285714285714286,13.0,37.0,0,42.2223,0.0,3,5.541428571428571,13.42,-0.6808,0.209,0.791,0.0
21925,31917,7.0,6.636363636363638,30.63636363636364,1,59.3443,0.0,2,8.197272727272727,16.59,-0.5423,0.226,0.774,0.0
21927,31919,3.12,8.44,36.44,1,80.0619,0.04,1,12.3972,18.81,-0.45035000000000003,0.25033333333333335,0.7163333333333334,0.03333333333333333
21931,31923,2.2222222222222223,8.888888888888891,35.888888888888886,1,77.6852,0.05555555555555556,1,6.928888888888888,16.59,-0.4479666666666667,0.34900000000000003,0.5823333333333334,0.06866666666666667
21933,31925,2.92,11.52,44.52,0,83.7645,0.12,2,12.29625,42.38,-0.836775,0.3565,0.619,0.02425
21936,31928,3.5384615384615383,9.115384615384617,40.115384615384606,1,87.7001,0.0,2,11.200384615384616,17.67,-0.4777666666666667,0.15933333333333333,0.8406666666666668,0.0
21942,31934,4.903225806451613,9.419354838709678,37.41935483870968,1,91.5937,0.06451612903225806,1,11.91032258064516,23.21,-0.42405,0.1685,0.8315,0.0
21947,31939,3.125,13.3125,38.3125,1,64.7587,0.1875,2,11.720625,20.52,-0.7348750000000001,0.29925,0.68725,0.0135
21950,31942,3.583333333333333,16.75,43.75,1,74.9264,0.0,2,9.470416666666665,16.59,-0.8210666666666665,0.20366666666666666,0.7796666666666666,0.016666666666666666
21953,31945,5.288888888888889,10.111111111111109,38.111111111111114,1,95.9803,0.044444444444444446,1,9.801395348837207,18.81,-0.70775,0.3213333333333333,0.6666666666666666,0.011999999999999999
21956,31948,2.0869565217391304,8.73913043478261,33.73913043478261,1,95.9306,0.0,2,10.216739130434782,16.59,-0.7255333333333334,0.43483333333333335,0.5651666666666667,0.0
21957,31949,5.666666666666666,10.666666666666666,38.66666666666666,0,50.7929,0.11111111111111112,2,9.967777777777776,18.81,-0.6486,0.174,0.826,0.0
21958,31950,6.944444444444445,10.472222222222221,39.47222222222222,1,93.959,0.0,2,11.030833333333332,18.81,0.0,0.0,1.0,0.0
21962,31954,2.5,5.6,32.6,0,53.4255,0.1,3,5.257999999999999,11.37,-0.91935,0.4185,0.5815,0.0
21963,31955,2.676470588235294,4.647058823529412,28.64705882352941,1,92.1287,0.0,2,10.385294117647058,16.59,-0.4558727272727273,0.21654545454545457,0.7727272727272727,0.010727272727272726
21965,31957,6.0,9.9375,37.9375,1,67.292,0.0,2,10.833125,17.67,-0.54025,0.241,0.759,0.0
21967,31959,6.909090909090909,12.727272727272727,39.72727272727273,1,57.5905,0.0,2,9.132,9.6,0.0772,0.0,0.939,0.061
21969,31961,3.7096774193548394,5.838709677419355,28.838709677419356,1,92.6445,0.0,2,11.323548387096775,16.59,-0.82775,0.346,0.6539999999999999,0.0
21974,31966,6.944444444444445,6.9444444444444455,37.944444444444436,1,72.9166,0.0,1,11.711111111111112,16.59,-0.5467333333333334,0.24466666666666667,0.7553333333333333,0.0
21977,31969,1.9166666666666667,6.916666666666668,38.91666666666666,1,53.5631,0.0,2,8.719166666666666,16.59,-0.93225,0.32499999999999996,0.675,0.0
21978,31970,4.633333333333333,7.866666666666666,31.86666666666667,1,83.3021,0.03333333333333333,2,9.143666666666666,17.67,-0.35116,0.1532,0.8061999999999999,0.040799999999999996
21981,31973,2.85,3.65,42.65,1,81.9342,0.05,2,10.1985,17.67,-0.6034333333333334,0.3006666666666667,0.598,0.10099999999999999
21991,31983,3.8723404255319145,7.468085106382978,36.46808510638297,1,96.8209,0.0,2,10.261702127659575,16.59,-0.38804000000000005,0.1417,0.8304,0.0279
21993,31985,3.8333333333333326,10.166666666666666,47.16666666666666,1,34.3204,0.0,2,10.215,16.59,0.0,0.0,1.0,0.0
21995,31987,3.0,5.428571428571429,28.42857142857143,1,67.911,0.0,2,12.246428571428574,16.59,0.0,0.0,1.0,0.0
21996,31988,1.75,4.333333333333333,30.33333333333333,1,56.2875,0.08333333333333333,3,7.015833333333333,16.59,-0.687875,0.3055,0.6945,0.0
21997,31989,2.428571428571429,4.75,29.75,1,91.5135,0.03571428571428572,2,11.063928571428573,22.89,0.0,0.0,1.0,0.0
21998,31990,1.9166666666666667,4.25,29.25,0,54.6177,0.16666666666666666,2,7.571666666666665,16.59,-0.9761,0.645,0.355,0.0
21999,31991,1.9655172413793105,8.344827586206897,33.3448275862069,1,84.3453,0.034482758620689655,2,9.749655172413792,16.59,-0.3096333333333333,0.14866666666666667,0.8163333333333332,0.034999999999999996
22002,31994,2.96875,6.6875,28.6875,1,88.6783,0.125,2,9.8675,16.59,-0.2542,0.1934,0.7682000000000001,0.038400000000000004
22003,31995,5.586206896551724,8.689655172413794,33.6896551724138,1,85.5986,0.034482758620689655,2,10.913103448275862,42.38,-0.57085,0.2548333333333333,0.72225,0.022750000000000003
22010,32002,3.111111111111111,6.111111111111112,40.111111111111114,0,76.3479,0.05555555555555556,2,9.362222222222222,16.59,-0.9231000000000001,0.48100000000000004,0.49266666666666664,0.026333333333333334
22013,32005,2.9090909090909087,4.909090909090909,31.90909090909091,1,57.9076,0.1818181818181818,2,9.844545454545454,16.59,-0.596,0.2692,0.7238,0.007000000000000001
22019,32011,3.3902439024390243,8.097560975609756,30.09756097560976,1,90.9824,0.024390243902439025,1,10.475853658536584,23.21,-0.3544,0.2502222222222222,0.7095555555555556,0.04033333333333333
22020,32012,2.8,2.8,27.8,0,53.7733,0.0,2,8.982000000000001,16.59,-0.3735333333333333,0.14316666666666666,0.8061666666666666,0.050666666666666665
22021,32013,3.25,8.416666666666666,31.41666666666667,1,54.0063,0.0,2,9.514166666666666,16.59,-0.7003,0.244,0.756,0.0
22026,32018,5.413793103448276,10.428571428571429,36.42857142857143,1,89.3585,0.0,2,9.44862068965517,16.59,-0.1806,0.0805,0.9195,0.0
22028,32020,5.647887323943663,11.098591549295774,36.098591549295776,1,98.7238,0.04225352112676056,2,10.830714285714285,19.9,-0.48327333333333333,0.24366666666666667,0.7225333333333331,0.033800000000000004
22030,32022,9.307692307692307,8.461538461538463,31.461538461538463,1,81.64,0.0,2,10.792692307692308,16.59,-0.41335000000000005,0.14416666666666667,0.8384999999999999,0.017333333333333336
22033,32025,4.4905660377358485,9.39622641509434,33.39622641509434,1,97.1533,0.1320754716981132,2,9.59245283018868,20.52,-0.75163,0.2697,0.7074,0.0229
22034,32026,5.0,8.666666666666666,38.66666666666666,1,64.9268,0.06666666666666667,2,9.268666666666666,17.67,-0.6441875,0.250125,0.7308749999999999,0.01925
22038,32030,5.3392857142857135,8.196428571428571,38.19642857142857,1,97.3559,0.03571428571428572,1,9.331428571428573,16.59,-0.6418384615384617,0.23515384615384616,0.7386153846153847,0.02630769230769231
22039,32031,2.75,4.75,28.75,0,28.4934,0.0,3,13.305,16.59,-0.8027,0.20750000000000002,0.7925,0.0
