,officer_id,avg_coaccusals,avg_years_on_force_at_incident,avg_age_at_incident,gender,avg_complaint_percentile,avg_disciplined_count,cohort_id,avg_allegation_severity,max_allegation_severity,compound,neg,neu,pos
19871,29030,4.333333333333333,4.0,44.0,0,33.0595,0.0,3,8.366666666666665,14.73,,,,
19872,29031,1.5625,10.25,38.25,1,75.9123,0.0,2,11.8125,16.59,,,,
19875,29034,2.5,5.666666666666668,30.66666666666667,1,64.5218,0.0,2,8.17,20.52,,,,
19877,29036,65.0,26.33333333333333,54.33333333333334,1,61.0285,0.3333333333333333,3,10.82333333333333,16.59,,,,
19880,29039,3.0,2.0,31.0,1,62.2941,0.0,3,0.77,0.77,,,,
19887,29047,2.0,14.0,44.0,0,18.6703,0.0,3,7.66,7.66,,,,
19888,29048,5.0,8.375,41.375,1,46.0663,0.375,2,8.915,15.51,,,,
19889,29050,1.1538461538461537,22.0,53.0,1,67.5959,0.7692307692307692,3,7.005384615384616,8.22,,,,
19893,29056,2.25,16.0,54.0,1,41.9802,0.25,3,10.2975,17.67,,,,
19894,29057,2.428571428571429,4.428571428571429,51.42857142857143,1,76.5882,0.14285714285714285,2,9.305,16.59,,,,
19895,29058,2.7857142857142856,4.214285714285714,40.214285714285715,1,81.2665,0.14285714285714285,2,9.464285714285714,15.0,,,,
19896,29059,1.5714285714285714,7.428571428571429,43.42857142857143,1,44.0602,0.0,3,8.415714285714285,16.59,,,,
19899,29063,6.625,5.25,29.25,1,72.5727,0.25,2,7.38,16.59,,,,
19900,29064,5.5,1.5,36.5,1,64.304,0.0,3,7.95,9.6,,,,
19901,29065,1.3333333333333333,5.333333333333333,38.333333333333336,0,51.1808,0.16666666666666666,3,6.15,13.42,,,,
19904,29069,3.0,2.0,38.0,1,62.2941,0.0,3,17.7,18.81,,,,
19909,29074,5.0,22.0,45.0,1,0.0,0.0,3,42.38,42.38,,,,
19910,29077,1.0,20.0,42.0,1,20.1946,0.0,3,3.18,3.18,,,,
19911,29078,3.888888888888889,5.4444444444444455,30.444444444444446,1,86.4774,0.0,1,10.055,16.59,,,,
19912,29081,2.7272727272727275,5.545454545454546,32.54545454545455,1,85.7361,0.09090909090909091,2,11.10181818181818,20.52,,,,
19913,29082,1.6363636363636365,18.454545454545453,47.45454545454545,1,99.0062,0.0,3,9.589090909090908,16.59,,,,
19914,29084,4.5,8.0,32.0,0,47.3463,0.0,3,7.99,16.59,,,,
19916,29086,2.0,32.0,55.0,1,39.4161,0.0,3,6.07,6.07,,,,
19920,29091,4.4,16.2,42.2,1,32.0459,0.6,3,7.337999999999999,14.73,,,,
19922,29096,4.4,7.8,32.8,1,46.4598,0.0,3,7.278,13.42,,,,
19923,29100,1.5714285714285714,23.42857142857143,52.42857142857143,0,45.3227,0.14285714285714285,3,6.3,6.3,,,,
19925,29102,1.0,3.0,31.0,0,30.9235,0.0,3,6.3,6.3,,,,
19926,29103,2.0,2.0,39.0,1,31.6037,0.0,3,7.11,7.11,,,,
19927,29104,2.4545454545454546,7.0,52.0,1,65.0988,0.09090909090909091,2,9.45181818181818,16.59,,,,
19928,29106,1.2727272727272727,15.0,39.0,0,48.1411,0.0,3,9.78,16.59,,,,
19931,29110,1.0,13.0,42.0,1,83.9682,0.0,3,1.14,1.14,,,,
19932,29114,3.428571428571429,3.571428571428572,28.57142857142857,0,50.5369,0.0,2,6.944285714285714,9.6,,,,
19933,29115,3.6666666666666665,5.333333333333333,33.333333333333336,1,60.0665,0.0,3,7.905555555555555,9.6,,,,
19935,29118,4.0,11.2,35.2,1,33.3919,0.0,2,9.443999999999999,13.42,,,,
19938,29122,3.6,4.733333333333333,37.73333333333333,1,87.1499,0.06666666666666667,2,9.36133333333333,23.21,,,,
19942,29126,2.625,9.875,34.875,1,56.5244,0.125,2,9.085,16.59,,,,
19943,29127,1.0,24.66666666666667,54.66666666666666,1,33.7811,0.6666666666666666,3,13.74333333333333,17.67,,,,
19944,29128,3.130434782608696,9.347826086956523,37.34782608695652,0,93.1795,0.0,2,10.600869565217392,42.38,,,,
19945,29129,3.125,3.125,27.125,0,57.537,0.0,2,9.662857142857144,16.59,,,,
19946,29130,3.0,12.0,40.0,1,0.0,0.0,3,42.38,42.38,,,,
19947,29131,2.833333333333333,7.333333333333332,31.33333333333333,1,73.5623,0.0,2,8.951818181818183,15.51,,,,
19948,29132,7.0,42.0,67.0,1,0.0,0.0,3,9.56,9.56,,,,
19949,29133,4.375,6.375,33.375,0,56.2264,0.0,2,8.56625,14.73,,,,
19950,29134,5.529411764705881,7.647058823529411,31.64705882352941,1,81.426,0.0,2,9.05,16.59,,,,
19951,29135,2.0,4.0,33.0,1,24.2635,0.0,3,5.89,5.89,,,,
19953,29138,5.0,9.8,50.8,0,40.2343,0.0,2,8.316,9.6,,,,
19954,29139,1.75,3.0,36.0,0,89.4971,0.0,3,6.465,8.22,,,,
19959,29144,2.555555555555556,5.4444444444444455,30.444444444444446,1,75.0367,0.11111111111111112,3,11.785555555555556,16.59,,,,
19960,29146,5.2,7.3,30.3,1,67.5977,0.0,2,7.6979999999999995,16.59,,,,
19961,29147,2.8,5.0,29.0,1,57.5637,0.0,2,9.306000000000001,16.59,,,,
19962,29148,2.3461538461538463,3.2307692307692313,30.23076923076923,1,98.6975,0.07692307692307693,1,10.960769230769232,17.67,,,,
19963,29150,2.8,7.6,33.6,1,69.7719,0.2,2,9.47,16.59,,,,
19964,29151,2.0,22.0,49.0,1,35.5153,1.0,3,15.51,15.51,,,,
19965,29152,3.142857142857143,4.095238095238095,28.095238095238088,1,88.1395,0.047619047619047616,2,6.003809523809524,14.73,,,,
19968,29155,3.9090909090909087,5.545454545454546,31.54545454545455,1,80.337,0.0,2,12.53,16.59,,,,
19969,29156,3.875,7.0,30.0,1,80.8605,0.0625,2,10.839375,17.67,,,,
19970,29158,2.0,2.0,30.0,0,37.2473,0.0,3,6.3,6.3,,,,
19971,29159,2.666666666666667,7.333333333333332,38.333333333333336,0,43.8577,0.0,2,9.586666666666666,9.6,,,,
19973,29163,2.25,24.0,55.0,1,28.9009,0.0,3,5.556666666666667,9.6,,,,
19974,29165,2.25,29.0,52.0,1,60.3583,0.5,3,10.935,16.59,,,,
19979,29172,5.0,1.0,27.0,0,30.941999999999997,0.0,3,6.3,6.3,,,,
19981,29174,3.3,6.0,32.0,1,61.9923,0.0,2,9.379,17.67,,,,
19982,29175,1.777777777777778,4.5555555555555545,27.555555555555557,1,68.9771,0.0,3,10.617777777777777,16.59,,,,
19983,29176,2.5,7.333333333333332,32.333333333333336,1,65.1064,0.0,2,7.5666666666666655,16.59,,,,
19984,29177,1.0,29.5,61.5,1,58.852,0.0,3,13.095,16.59,,,,
19985,29179,1.0,24.0,46.0,1,39.8437,0.0,3,4.57,7.66,,,,
19987,29181,7.5,5.5,27.5,0,23.526,0.0,3,5.89,5.89,,,,
19989,29186,3.869565217391304,7.956521739130435,33.95652173913044,1,91.2728,0.08695652173913042,2,9.822608695652175,16.59,,,,
19990,29187,2.0,21.0,51.0,1,26.1274,0.0,3,9.56,9.56,,,,
19992,29190,4.5,29.75,54.75,1,37.4401,0.0,3,14.04,16.59,,,,
19996,29194,5.5,1.25,26.25,1,56.3983,0.0,2,10.265,16.59,,,,
19998,29196,2.166666666666667,12.0,40.0,1,33.7886,0.0,3,6.953333333333333,9.6,,,,
19999,29197,1.6944444444444444,7.166666666666668,38.16666666666666,0,96.7101,0.05555555555555556,2,8.39527777777778,17.67,,,,
20000,29198,2.6,6.3,42.3,0,70.475,0.1,2,6.7139999999999995,16.59,,,,
20002,29200,2.444444444444444,7.666666666666668,37.66666666666666,1,80.5777,0.05555555555555556,2,8.777777777777779,16.59,,,,
20004,29202,2.0,4.5,30.5,1,48.6225,0.0,3,6.7425,13.42,,,,
20005,29204,2.0,2.0,30.0,1,41.843999999999994,0.0,3,9.6,9.6,,,,
20006,29205,2.25,1.5,28.5,1,78.2966,0.25,3,11.51,13.42,,,,
20007,29206,3.0,1.0,28.0,0,48.0685,0.0,3,0.77,0.77,,,,
20009,29209,3.04,8.2,31.2,1,98.9951,0.02,2,11.843673469387756,16.59,,,,
20011,29211,2.5454545454545454,9.454545454545457,53.45454545454545,0,62.82899999999999,0.0,2,7.478181818181818,16.59,,,,
20012,29212,9.666666666666666,3.0,30.0,1,64.304,0.0,2,8.703333333333333,9.6,,,,
20015,29216,3.090909090909091,7.909090909090909,33.90909090909091,1,68.4498,0.0,2,9.793636363636365,16.59,,,,
20016,29217,1.875,2.75,25.75,1,95.6384,0.0,3,10.4725,16.59,,,,
20017,29218,1.8571428571428568,4.571428571428571,29.57142857142857,0,55.5348,0.2857142857142857,3,9.681428571428572,16.59,,,,
20018,29219,2.5,34.0,57.0,1,33.1661,0.0,3,3.535,6.3,,,,
20020,29224,2.0,1.75,26.75,0,87.0353,0.0,2,13.11,15.0,,,,
20022,29230,2.9130434782608696,4.434782608695652,28.43478260869565,1,92.9196,0.08695652173913042,2,8.015652173913043,16.59,,,,
20023,29231,3.5714285714285716,7.0,40.0,1,57.942,0.0,2,4.8842857142857135,16.59,,,,
20025,29234,4.75,5.5,31.5,1,72.6033,0.0,2,9.86125,16.59,,,,
20026,29236,2.333333333333333,6.722222222222222,38.72222222222222,1,79.5079,0.05555555555555556,2,6.748235294117647,16.59,,,,
20028,29240,3.5,13.25,40.25,1,28.875999999999998,0.0,3,12.3025,16.59,,,,
20029,29241,2.1904761904761902,7.666666666666668,39.66666666666666,1,88.0478,0.0,2,9.807142857142855,16.59,,,,
20030,29242,2.0,1.6666666666666667,30.66666666666667,1,58.2248,0.0,3,7.916666666666665,13.42,,,,
20034,29248,4.375,11.5,38.5,0,53.8344,0.125,2,10.205,15.51,,,,
20038,29252,6.916666666666666,7.833333333333332,34.833333333333336,1,73.3369,0.16666666666666666,2,11.852727272727272,20.52,,,,
20039,29253,6.333333333333333,3.333333333333333,32.333333333333336,1,0.0,0.0,3,15.533333333333331,16.59,,,,
20040,29254,4.346153846153847,6.384615384615384,36.384615384615394,1,92.1745,0.038461538461538464,2,8.698076923076924,16.59,,,,
20042,29256,4.277777777777778,4.722222222222221,30.722222222222218,1,96.4464,0.0,2,11.06388888888889,17.67,,,,
20043,29257,15.0,30.0,53.0,1,23.2261,0.0,3,17.67,17.67,,,,
20044,29258,2.4,4.2,32.2,1,60.4601,0.2,3,4.478,16.59,,,,
20045,29261,4.142857142857143,5.0,30.0,1,64.6586,0.0,3,11.04,17.67,,,,
20048,29267,2.5,6.0555555555555545,33.05555555555556,1,82.2361,0.11111111111111112,3,6.941666666666666,16.59,,,,
20049,29268,2.8,4.5,32.5,0,70.7841,0.2,3,6.565,20.52,,,,
20050,29269,2.0,4.4,28.4,1,55.21,0.0,1,9.628,16.59,,,,
20051,29270,4.875,8.375,33.375,1,80.6465,0.0,2,7.6325,17.67,,,,
20052,29271,2.5,7.166666666666668,44.16666666666666,0,79.9587,0.0,2,10.963333333333331,16.59,,,,
20053,29272,8.3,5.6,33.6,1,69.9744,0.0,1,10.857999999999999,16.59,,,,
20054,29273,1.5,7.25,40.25,0,56.3333,0.125,3,8.78625,16.59,,,,
20055,29275,1.0,31.0,58.0,1,44.8744,1.0,3,17.67,17.67,,,,
20057,29279,2.0,23.0,45.0,1,0.0,0.0,3,9.56,9.56,,,,
20060,29283,2.0,22.0,44.0,1,64.2298,0.0,3,17.67,17.67,,,,
20061,29286,2.0,1.0,26.0,1,94.1684,0.3333333333333333,3,12.8,16.59,,,,
20063,29293,2.5,3.5,30.5,1,89.5799,0.0,3,12.27,16.59,,,,
20065,29295,1.3333333333333333,18.33333333333333,45.33333333333334,1,24.6875,0.3333333333333333,3,5.74,7.66,,,,
20069,29300,2.0,7.333333333333332,38.333333333333336,1,39.005,0.3333333333333333,3,14.936666666666666,20.52,,,,
20072,29310,2.92,7.4,30.4,1,93.48899999999999,0.04,2,12.036666666666665,16.59,,,,
20075,29316,3.0,2.6,25.6,0,38.6229,0.0,3,5.792000000000001,9.6,,,,
20076,29317,2.0,35.0,57.0,1,28.3611,0.0,3,5.89,5.89,,,,
20077,29318,4.0,21.0,48.0,1,14.482000000000001,0.0,3,6.3,6.3,,,,
20078,29319,2.0,21.5,50.5,1,67.5069,0.0,3,3.535,6.3,,,,
20085,29330,5.5,3.0,30.0,1,44.4003,0.0,3,8.91,9.6,,,,
20087,29332,3.5625,6.1875,34.1875,1,75.8779,0.125,3,6.363125,16.59,,,,
20088,29333,2.75,2.5,29.5,1,32.6239,0.0,3,7.8475,9.6,,,,
20090,29336,5.5,8.5,35.5,1,22.0397,0.0,2,11.51,13.42,,,,
20091,29338,2.0,7.0,29.0,0,24.3514,0.0,3,3.535,6.3,,,,
20093,29340,7.5,3.0,33.0,1,0.0,0.0,3,8.68,16.59,,,,
20095,29342,1.0,35.0,57.0,1,20.2041,1.0,3,17.67,17.67,,,,
20097,29344,6.384615384615385,7.0,30.0,1,82.1444,0.0,2,6.401538461538461,9.6,,,,
20098,29346,2.0,4.0,43.0,0,27.5267,0.0,3,5.185,9.6,,,,
20099,29347,3.421052631578948,6.842105263157895,30.842105263157894,1,89.4578,0.05263157894736842,2,8.461578947368421,16.59,,,,
20104,29353,2.666666666666667,22.66666666666667,52.66666666666666,1,75.7516,0.0,3,11.93,16.59,,,,
20107,29359,1.3333333333333333,3.6666666666666665,34.666666666666664,0,50.3229,0.0,3,6.095,6.3,,,,
20109,29361,2.166666666666667,4.666666666666667,31.66666666666667,0,57.942,0.16666666666666666,2,5.906666666666666,9.6,,,,
20111,29363,3.6666666666666665,3.6666666666666665,34.666666666666664,1,58.7559,0.0,3,3.7,9.56,,,,
20112,29364,6.0,6.0,30.0,1,20.2361,0.0,3,9.56,9.56,,,,
20114,29370,1.0,19.0,44.0,1,0.0,0.0,3,16.59,16.59,,,,
20116,29372,2.2222222222222223,9.222222222222221,46.22222222222222,1,57.2466,0.4444444444444445,3,3.9322222222222223,7.11,,,,
20117,29373,5.0,2.5,29.5,1,41.0263,0.5,3,10.92,14.73,,,,
20121,29377,9.75,6.25,29.25,1,35.5432,0.0,2,9.31,13.42,,,,
20122,29378,2.166666666666667,4.0,32.0,1,77.0395,0.0,2,6.918333333333333,16.59,,,,
20123,29379,3.25,4.875,29.875,1,74.5252,0.125,2,7.30125,15.51,,,,
20125,29381,5.0,7.0,48.0,1,18.2498,0.0,3,3.94,7.11,,,,
20127,29384,2.2692307692307687,7.115384615384616,36.115384615384606,1,91.1964,0.11538461538461538,2,8.239230769230769,16.59,,,,
20128,29385,2.0,3.0,31.0,1,39.8609,0.5,2,3.535,6.3,,,,
20131,29390,3.6666666666666665,5.666666666666668,30.66666666666667,1,30.5644,0.3333333333333333,3,9.773333333333332,13.42,,,,
20134,29395,1.8888888888888888,7.0,36.0,1,71.7392,0.22222222222222224,2,12.273333333333332,23.21,,,,
20136,29397,6.0,3.0,31.0,1,0.0,1.0,3,0.77,0.77,,,,
20138,29399,3.7894736842105265,4.105263157894736,29.105263157894736,1,98.1965,0.10526315789473684,1,9.737894736842104,16.59,,,,
20139,29400,3.0,3.8,30.8,1,92.2548,0.1,2,10.79,16.59,,,,
20141,29402,2.333333333333333,1.6666666666666667,29.66666666666667,1,80.23,0.0,2,5.543333333333333,9.56,,,,
20142,29403,3.5,4.35,27.35,1,96.542,0.05,2,9.18,16.59,,,,
20145,29408,3.1,4.3,28.3,1,85.3043,0.0,2,10.464,16.59,,,,
20146,29409,2.7142857142857144,4.428571428571429,30.42857142857143,0,64.1168,0.0,3,8.924285714285714,16.59,,,,
20148,29414,2.125,3.75,34.75,1,74.0667,0.125,2,6.32375,16.59,,,,
20150,29416,1.5,4.0,31.0,1,38.8734,0.5,3,11.835,16.59,,,,
20154,29421,2.5,9.444444444444443,46.444444444444436,0,57.68600000000001,0.3,2,6.23,15.0,,,,
20155,29422,1.0,27.0,50.0,1,31.5422,0.0,3,0.77,0.77,,,,
20156,29423,2.5714285714285716,4.785714285714286,30.785714285714285,1,89.383,0.0,2,8.532857142857145,16.59,,,,
20158,29429,3.0,3.0,36.0,1,19.4834,0.0,3,9.6,9.6,,,,
20160,29431,2.0,6.0,34.0,1,37.8287,0.0,3,15.35,16.59,,,,
20162,29433,4.0,3.2,31.2,1,74.8271,0.0,3,12.027999999999999,16.59,,,,
20163,29434,2.0,4.5,38.5,0,29.6741,0.0,3,15.055,15.38,,,,
20164,29435,2.0,-3.0,30.0,1,73.505,0.6666666666666666,3,7.78,16.59,,,,
20165,29436,2.25,5.583333333333332,30.58333333333333,1,82.8474,0.0,2,12.1725,16.59,,,,
20166,29437,1.75,1.25,28.25,0,86.8595,0.0,3,8.973333333333333,12.28,,,,
20167,29438,2.090909090909091,12.363636363636365,39.36363636363637,1,59.245,0.3636363636363636,2,7.6045454545454545,20.52,,,,
20168,29439,6.0,2.5,27.5,1,0.0,0.0,3,3.42,6.07,,,,
20172,29450,2.4,9.0,49.0,0,46.3146,0.0,3,14.755999999999998,42.38,,,,
20173,29451,1.25,3.5,28.5,1,41.4008,0.0,3,6.425,9.6,,,,
20174,29452,3.302325581395349,8.232558139534884,31.232558139534888,1,96.8247,0.0,2,12.850232558139536,42.38,,,,
20175,29453,6.333333333333333,7.666666666666668,44.66666666666666,1,35.6922,0.0,3,5.185,9.6,,,,
20176,29454,5.333333333333333,6.0555555555555545,33.05555555555556,1,94.7958,0.0,1,9.610555555555555,16.59,,,,
20177,29456,3.333333333333333,7.333333333333332,31.33333333333333,0,29.2652,0.0,3,7.93,13.42,,,,
20178,29458,2.25,3.0,36.0,0,41.6071,0.0,3,4.9175,6.3,,,,
20181,29461,1.6666666666666667,18.666666666666668,52.66666666666666,1,68.3115,0.0,3,12.74,16.59,,,,
20183,29464,2.25,2.5,31.5,0,91.7848,0.0,2,8.805,14.73,,,,
20184,29465,1.7142857142857144,5.0,34.0,1,71.5525,0.14285714285714285,3,7.322857142857144,16.59,,,,
20185,29466,1.6666666666666667,5.666666666666668,28.66666666666667,1,25.4977,0.0,3,9.2,15.0,,,,
20186,29467,1.6666666666666667,9.0,34.0,0,23.3044,0.0,3,7.246666666666665,15.38,,,,
20187,29469,1.0,2.0,27.0,0,0.0,0.0,3,1.14,1.14,,,,
20189,29471,2.4,9.266666666666667,46.26666666666666,1,73.6197,0.1333333333333333,2,2.5780000000000003,9.6,,,,
20190,29472,4.5,2.5,31.5,0,84.288,0.0,2,5.315,13.42,,,,
20193,29475,5.0,4.25,31.25,1,33.7664,0.0,2,7.125,9.6,,,,
20197,29481,2.111111111111111,4.888888888888889,28.88888888888889,0,77.4789,0.0,3,6.285555555555556,15.0,,,,
20198,29482,2.75,12.0,43.0,1,36.4946,0.25,2,10.6175,16.59,,,,
20199,29483,5.333333333333333,4.0,29.0,1,69.9209,0.0,1,7.731111111111111,16.59,,,,
20200,29484,2.0526315789473686,6.157894736842105,35.1578947368421,1,88.5637,0.05263157894736842,2,8.066666666666666,15.51,,,,
20201,29485,2.0,5.636363636363638,31.63636363636364,1,81.6247,0.0,2,14.415454545454544,42.38,,,,
20203,29487,5.333333333333333,3.0,38.0,1,73.505,0.3333333333333333,3,2.8833333333333333,7.11,,,,
20205,29491,11.0,5.6,39.6,1,51.5571,0.0,2,8.924,9.6,,,,
20206,29493,3.7368421052631575,6.0,29.0,1,92.6592,0.05263157894736842,2,9.217368421052631,16.59,,,,
20210,29498,2.333333333333333,4.333333333333333,39.333333333333336,1,54.1898,0.0,3,5.826666666666666,9.6,,,,
20211,29499,2.705882352941176,9.705882352941176,39.70588235294117,1,97.5912,0.1764705882352941,2,6.355882352941177,16.59,,,,
20212,29500,4.666666666666666,11.333333333333336,44.33333333333334,1,18.0644,0.0,3,9.31,16.59,,,,
20215,29503,1.9333333333333331,7.2,38.2,1,72.8555,0.0,2,8.016,13.42,,,,
20217,29505,3.4,7.5,36.5,0,64.732,0.2,2,6.126,20.52,,,,
20219,29507,1.75,2.0,38.0,1,56.3983,0.0,3,5.945,9.6,,,,
20221,29510,1.5,1.5,35.5,0,40.3706,0.0,3,8.22,8.22,,,,
20224,29513,5.363636363636364,4.454545454545454,30.45454545454545,1,69.8827,0.0,2,10.930909090909092,16.59,,,,
20226,29516,3.3846153846153846,6.615384615384616,31.615384615384613,1,77.5591,0.0,2,8.61,16.59,,,,
20227,29517,2.8,4.7,33.7,1,79.6187,0.0,2,9.411,16.59,,,,
20228,29518,2.333333333333333,1.5,26.5,0,62.9475,0.16666666666666666,3,9.251666666666665,16.59,,,,
20229,29519,1.0,22.0,44.0,1,25.0847,1.0,3,20.52,20.52,,,,
20231,29521,3.5714285714285716,4.857142857142857,28.857142857142854,1,64.7969,0.14285714285714285,2,10.184285714285714,16.59,,,,
20232,29522,1.6,9.2,42.2,1,44.9734,0.4,3,10.745999999999999,16.59,,,,
20234,29527,3.307692307692308,5.615384615384616,31.615384615384613,0,68.4957,0.0,2,9.708461538461538,17.67,,,,
20235,29529,2.7692307692307687,5.384615384615384,29.384615384615387,1,89.7367,0.0,2,8.676923076923076,16.59,,,,
20236,29530,2.333333333333333,2.0,30.0,0,55.9856,0.0,3,8.526666666666666,16.59,,,,
20237,29531,2.0,3.2,28.2,1,69.0,0.0,3,6.506,9.6,,,,
20239,29533,4.0,13.0,60.0,1,24.9722,0.0,3,3.18,3.18,,,,
20241,29536,2.7777777777777777,20.33333333333333,45.33333333333334,1,51.3108,0.11111111111111112,3,7.508888888888889,16.59,,,,
20242,29537,2.25,20.75,47.75,1,75.116,0.25,3,9.08,13.42,,,,
20243,29538,2.75,7.2,32.2,1,90.6538,0.1,2,12.610999999999999,16.59,,,,
20244,29539,4.0,6.928571428571429,31.92857142857143,1,83.1799,0.0,1,9.789285714285713,16.59,,,,
20245,29540,4.0,4.2,30.2,1,54.6292,0.2,3,15.578,42.38,,,,
20247,29543,2.7894736842105265,7.263157894736842,32.263157894736835,0,83.8333,0.05263157894736842,2,7.200526315789474,16.59,,,,
20249,29545,3.0,5.5,35.5,0,32.899,0.0,1,9.655,13.42,,,,
20250,29546,1.6666666666666667,2.333333333333333,33.333333333333336,1,74.6857,0.3333333333333333,3,7.246666666666665,11.37,,,,
20252,29549,2.4,27.6,50.6,1,46.6599,0.4,2,9.77,17.67,,,,
20255,29552,1.5,14.166666666666664,47.16666666666666,0,34.1412,0.3333333333333333,2,8.228333333333333,15.0,,,,
20257,29556,2.0,9.0,46.0,0,20.8895,0.0,3,7.66,7.66,,,,
20258,29557,3.4705882352941178,7.382352941176472,32.382352941176464,1,94.6811,0.0,2,9.1190625,17.67,,,,
20259,29558,2.0,26.0,48.0,1,61.493,0.3333333333333333,2,7.29,15.51,,,,
20261,29560,3.0,21.0,52.0,1,23.4034,0.0,3,5.89,5.89,,,,
20264,29565,2.142857142857143,12.214285714285715,39.214285714285715,0,70.6889,0.07142857142857144,2,8.362857142857145,20.52,,,,
20265,29566,1.6,2.8,40.8,1,79.4353,0.0,3,6.6075,14.73,,,,
20266,29567,2.0,12.0,36.0,1,0.0,0.0,3,9.6,9.6,,,,
20268,29570,2.375,5.75,32.75,0,69.4395,0.0,3,7.25875,9.6,,,,
20272,29578,2.666666666666667,6.888888888888888,31.88888888888889,1,66.0245,0.11111111111111112,2,12.013333333333332,16.59,,,,
20273,29579,3.8571428571428568,2.4285714285714284,29.42857142857143,1,72.5956,0.0,2,6.594285714285713,9.6,,,,
20274,29580,2.833333333333333,5.0,32.0,0,69.1452,0.16666666666666666,2,7.703333333333333,13.42,,,,
20275,29581,4.0,4.636363636363637,32.63636363636363,1,87.3448,0.0,2,11.221818181818179,16.59,,,,
20276,29584,3.7142857142857135,3.2857142857142856,27.285714285714285,1,64.7969,0.0,1,10.597142857142856,16.59,,,,
20278,29586,3.5,3.4166666666666665,26.41666666666667,1,88.9688,0.08333333333333333,2,7.635833333333332,16.59,,,,
20279,29587,2.75,3.25,28.25,1,36.4946,0.0,3,11.1725,42.38,,,,
20283,29591,3.166666666666667,3.6666666666666665,28.66666666666667,1,65.9241,0.0,2,6.098333333333333,13.42,,,,
20284,29593,4.0,5.727272727272728,33.72727272727273,1,67.6206,0.0,2,9.043636363636365,16.59,,,,
20285,29594,3.5,4.0,29.0,1,63.2761,0.0,3,8.965,16.59,,,,
20287,29596,4.25,3.75,28.75,1,86.0713,0.0,2,10.63,16.59,,,,
20288,29597,1.6666666666666667,12.333333333333336,39.333333333333336,1,67.3238,0.3333333333333333,3,9.90333333333333,15.75,,,,
20290,29600,2.928571428571429,6.7857142857142865,35.785714285714285,1,81.2082,0.0,2,10.833846153846153,16.59,,,,
20292,29606,7.833333333333333,4.166666666666667,32.166666666666664,1,58.4808,0.0,2,9.68,13.42,,,,
20294,29609,2.8666666666666667,6.2,34.2,1,90.9021,0.0,2,14.040666666666665,42.38,,,,
20295,29610,1.8,2.6,30.6,0,82.8954,0.0,2,3.6,7.11,,,,
20298,29613,4.7,5.8,28.8,1,77.242,0.1,2,10.703,16.59,,,,
20299,29614,2.2,7.9,38.9,1,70.1655,0.1,3,11.22,20.52,,,,
20300,29615,4.142857142857143,27.857142857142854,51.85714285714285,1,39.3852,0.14285714285714285,3,6.492857142857143,7.66,,,,
20302,29618,2.0,4.25,35.25,1,35.5049,0.25,3,6.3,6.3,,,,
20303,29619,2.0,9.0,37.0,1,18.7498,0.0,3,0.77,0.77,,,,
20306,29627,2.5454545454545454,2.8181818181818183,34.81818181818182,1,98.8919,0.09090909090909091,2,7.94,16.59,,,,
20314,29642,4.142857142857143,7.142857142857142,37.142857142857146,1,60.9568,0.14285714285714285,2,10.101428571428572,16.59,,,,
20317,29647,2.333333333333333,2.875,28.875,0,72.2976,0.11111111111111112,2,8.084444444444445,20.52,,,,
20318,29649,2.75,4.5,37.5,1,31.6037,0.0,3,8.56,13.42,,,,
20322,29654,1.722222222222222,5.722222222222222,31.722222222222218,1,96.2669,0.19444444444444442,2,6.1325,11.37,,,,
20324,29656,1.4,24.4,49.4,1,42.3784,0.2,3,7.648,13.42,,,,
20325,29658,2.0,4.5,31.5,1,35.5432,0.25,2,6.5675,9.6,,,,
20326,29662,2.5,4.0,34.0,1,34.6987,0.0,3,4.86,9.6,,,,
20328,29664,8.0,3.6666666666666665,41.66666666666666,1,42.5662,0.0,3,8.986666666666666,16.59,,,,
20330,29666,4.0,1.0,30.0,1,35.7457,0.0,3,9.56,9.56,,,,
20332,29668,2.583333333333333,9.0,36.0,1,43.9341,0.0,2,14.104166666666666,17.67,,,,
20333,29670,2.3658536585365852,5.926829268292682,28.92682926829268,1,99.4383,0.0,1,10.63575,16.59,,,,
20334,29671,2.05,4.95,29.95,1,83.4855,0.0,2,11.123,17.67,,,,
20338,29676,2.5769230769230766,9.0,34.0,1,92.4573,0.038461538461538464,2,8.815384615384614,16.59,,,,
20341,29679,4.0,7.8235294117647065,30.823529411764714,1,83.5237,0.05882352941176471,2,10.384705882352941,16.59,,,,
20342,29680,1.0,7.5,42.5,0,18.0522,0.0,3,7.66,7.66,,,,
20343,29682,2.666666666666667,17.0,49.0,1,17.0112,0.0,3,11.316666666666666,16.59,,,,
20344,29683,6.666666666666666,5.833333333333332,36.833333333333336,0,78.5526,0.0,1,10.55583333333333,14.73,,,,
20347,29686,6.2,7.0,49.0,0,35.6196,0.0,3,8.54,9.6,,,,
20349,29688,2.7222222222222223,5.4444444444444455,30.444444444444446,1,87.8606,0.0,1,9.793333333333331,16.59,,,,
20351,29691,5.777777777777778,5.333333333333333,29.33333333333333,1,60.6511,0.0,2,8.942222222222222,13.42,,,,
20355,29698,1.5,14.5,45.5,0,45.9534,0.0,3,7.64,13.42,,,,
20362,29711,2.0,31.0,56.0,1,63.9813,0.0,3,7.66,7.66,,,,
20364,29713,1.5,24.0,45.0,1,41.0356,0.0,3,4.215,7.66,,,,
