gender,race,appointed_date,rank,birth_year,resignation_date,complaint_percentile,civilian_allegation_percentile,honorable_mention_percentile,internal_allegation_percentile,trr_percentile,allegation_count,sustained_count,civilian_compliment_count,current_badge,current_salary,discipline_count,honorable_mention_count,last_unit_id,major_award_count,trr_count,unsustained_count,has_unique_name
M,White,1/3/1977,Police Officer,1953,9/8/1983,,,0,,,0,0,0,,,0,1,142,0,0,0,TRUE
M,White,1/30/1991,Police Officer,1961,1/27/2012,62.025,71.8108,78.9065,0,62.196,13,0,2,2886,83706,0,21,9,0,2,10,TRUE
M,White,8/31/2012,Police Officer,1985,,36.1354,45.1066,92.0723,0,74.9177,2,0,0,7769,84054,0,21,4,0,2,1,TRUE
M,Black,10/13/1998,Police Officer,1969,,57.7624,53.0197,64.699,61.1521,56.6663,9,1,1,19687,90024,0,10,13,0,3,3,TRUE
M,Hispanic,1/3/2005,Police Officer,1975,,95.4912,95.595,91.406,76.2557,77.624,22,0,2,5368,87006,1,47,12,0,7,6,TRUE
M,Black,12/4/1995,Police Officer,1962,,44.1901,47.638,39.5219,61.1521,0,7,2,1,19726,93354,2,2,23,0,0,2,TRUE
M,Black,8/15/1966,Police Officer as Detective,1934,11/30/2000,22.978,,0,,,4,1,0,,,1,0,49,0,0,1,TRUE
M,Hispanic,5/16/1975,Police Officer,1949,11/9/2012,21.0421,26.3892,45.9453,0,0,3,1,2,,89142,1,2,35,0,0,0,TRUE
M,White,9/11/2000,Police Officer,1977,,62.2101,64.2316,88.5532,70.7644,81.0961,9,0,2,15545,90024,0,50,3,0,9,3,TRUE
M,White,11/27/2006,Police Officer,1978,,83.0156,79.3701,97.3219,91.7879,97.9405,10,0,1,8774,87006,0,74,174,0,23,3,TRUE
F,Hispanic,6/27/2016,Police Officer,1989,,,,81.4536,,,1,0,0,9929,68616,0,2,30,0,0,0,TRUE
M,White,1/19/1970,Police Officer,1942,3/24/1994,39.6616,,0,,,1,0,2,,,0,5,17,0,0,1,TRUE
M,White,10/22/1973,Police Officer,1950,5/20/1986,,,0,,,0,0,1,,,0,2,21,0,0,0,TRUE
F,Black,11/18/1985,Police Officer (Per Arbitration Award),1952,4/22/2015,70.8838,60.5493,73.4262,0,0,20,7,1,,97044,7,25,19,0,0,1,TRUE
M,White,5/16/1956,Police Officer as Detective,1930,5/9/1987,,,0,,,1,0,0,,,0,0,50,0,0,1,TRUE
M,White,2/27/1967,Police Officer,1946,1/15/2003,0,0,0,0,,0,0,1,,69264,0,2,18,0,0,0,TRUE
M,White,11/29/1982,Captain of Police,1949,4/28/2012,25.3628,41.5405,39.7081,0,0,4,1,2,123,,1,1,27,0,0,1,TRUE
M,White,10/24/1966,Police Officer as Detective,1942,2/16/1997,37.3374,,0,,,2,0,0,,,0,0,146,0,0,1,TRUE
M,White,8/11/1986,Police Officer,1955,12/15/2012,52.9285,40.7405,55.9616,0,51.5074,12,1,5,3199,86130,1,3,2,0,1,5,TRUE
M,White,2/5/1968,Police Officer,1947,8/1/2002,41.7375,0,0,94.5462,,5,2,0,,,2,0,225,1,0,3,TRUE
M,White,10/22/1973,Police Officer,1950,10/15/2012,53.1561,0,37.2499,73.5892,0,12,3,1,,89142,3,1,18,0,0,8,TRUE
M,Hispanic,8/4/1997,Sergeant of Police,1970,,96.6719,96.776,90.73,95.6348,49.1036,42,2,3,2530,107988,0,69,149,2,2,10,TRUE
M,Hispanic,2/6/1995,Police Officer,1966,7/14/2016,61.5147,53.0197,40.0857,0,0,12,0,1,,92430,0,2,153,0,0,4,TRUE
M,White,6/16/1986,Police Officer as Detective,1962,3/15/2017,91.8077,35.6089,0,0,0,44,1,2,,82008,1,0,218,0,0,36,TRUE
M,White,10/22/1973,Sergeant of Police,1949,12/1/1989,0,,0,,,0,0,0,,,0,0,83,0,0,0,TRUE
M,White Hispanic,8/27/2018,Police Officer,1989,,,,,,,,,,15347,,,,,,,,TRUE
M,White,10/17/2011,Police Officer,1985,,31.6037,40.014,87.8481,0,97.3278,4,1,1,5028,84054,0,16,9,0,10,1,TRUE
M,White,6/29/1998,Police Officer,1965,,90.3672,90.4873,81.4439,61.1521,81.0961,26,2,6,12057,90024,2,33,26,0,9,11,TRUE
M,White,8/7/1995,Police Officer,1971,2/25/1999,97.7966,,0,,,11,2,1,,,1,6,7,0,0,7,TRUE
M,White,6/19/1991,Police Officer,1959,10/30/1991,,,,,,0,0,0,,,0,2,30,0,0,0,TRUE
M,White,6/8/1981,Sergeant of Police,1940,6/30/2001,27.7382,0,0,0,,2,0,1,,,0,2,21,0,0,0,TRUE
M,White,9/18/2017,,1983,,,,,,,0,0,0,,,0,0,,0,0,0,TRUE
M,White,7/10/1995,Police Officer,1967,6/16/2001,77.3815,0,0,0,,7,0,1,,,0,2,23,0,0,4,TRUE
M,Black,6/14/1982,Sergeant of Police,1959,7/8/2013,46.9592,52.8036,42.8098,86.188,0,10,2,2,853,102978,2,2,145,0,0,4,TRUE
M,White,3/25/2002,Police Officer,1978,,89.282,90.4525,92.496,0,67.911,19,0,8,16173,90024,0,61,204,0,5,7,TRUE
M,White,4/16/2010,Police Officer,1984,,74.8271,78.8569,98.0237,0,74.027,5,0,3,7401,84054,0,57,4,0,3,2,TRUE
M,Black,9/1/1956,,1927,4/4/1980,,,0,,,0,0,0,,,0,0,,0,0,0,TRUE
M,White,1/2/1992,Police Officer,1964,4/13/2016,89.0069,78.6675,82.3197,70.2262,72.1094,32,0,2,6393,90618,0,43,16,0,6,24,TRUE
M,White,7/30/2001,Police Officer,1973,,36.8614,39.406,87.515,72.1846,56.6663,4,0,17,19034,90024,0,44,151,0,3,1,TRUE
M,Hispanic,8/28/2006,Police Officer / Field Training Officer,1982,,64.9001,70.4206,93.4858,0,89.6006,6,0,10,4810,91338,0,48,11,1,11,1,TRUE
M,White,6/5/1995,Police Officer,1968,,38.6573,35.6089,62.1341,0,49.1036,6,0,2,18929,93354,0,9,9,0,2,5,TRUE
M,White,4/4/1977,Police Officer,1951,4/5/2010,66.0607,75.1752,72.657,78.0333,0,16,0,0,,87606,0,14,15,0,0,8,TRUE
F,White,6/16/2017,,,,,,,,,0,0,0,10947,48078,0,0,,0,0,0,TRUE
M,White,5/1/2013,Police Officer,1986,,41.844,50.6528,73.555,0,87.6489,1,0,2,15660,80016,0,4,4,0,3,1,TRUE
F,Hispanic,9/24/2001,Police Officer,1974,,0,0,68.6839,0,0,0,0,3,5808,90024,0,10,5,1,0,0,TRUE
M,White,5/22/1991,Police Officer,1963,,88.9572,74.8804,69.1044,79.9133,94.2982,33,3,5,4231,96060,3,17,10,0,20,23,TRUE
M,White,1/24/2000,Lieutenant of Police,1976,,60.6511,63.4244,79.3285,69.8675,38.9028,9,0,12,314,117894,0,26,11,1,1,4,TRUE
M,Black,5/16/1975,Police Officer,1942,9/5/1997,98.8701,,0,,,38,6,1,,,5,6,7,0,0,23,TRUE
M,Black,3/2/1953,Police Officer,1926,4/24/1984,,,0,,,0,0,0,,,0,4,12,0,0,0,TRUE
M,White,9/1/2010,Police Officer,1982,,58.2248,64.6253,98.5962,0,92.738,3,0,1,3724,84054,0,62,16,0,8,0,TRUE
F,Hispanic,3/25/2002,Police Officer,1977,,38.0574,46.3624,67.6392,0,56.6663,4,0,3,4518,90024,0,9,26,0,3,0,TRUE
M,White,6/29/2015,Police Officer,1989,,0,0,78.4746,0,,0,0,0,13922,72510,0,3,30,0,0,0,TRUE
M,White,3/8/1976,Police Officer,1942,6/1/1997,37.0406,,0,,,3,2,1,,,1,2,23,0,0,1,TRUE
M,White,10/1/1954,Sergeant of Police,1929,1/15/1987,,,0,,,1,0,0,,,0,0,214,0,0,0,TRUE
F,White,2/14/1983,Police Officer,1959,10/1/2014,21.594,0,37.1838,0,0,3,0,2,,86130,0,2,13,0,0,1,TRUE
M,Black,1/19/1970,Explosives Tech III,1947,7/15/2003,30.1537,0,0,0,,3,0,1,,99144,0,0,200,0,0,2,TRUE
F,Black,8/11/1986,Lieutenant of Police,1955,11/15/2010,42.0569,28.8327,55.5948,76.8944,56.9882,8,2,0,20550,,1,2,136,0,1,3,TRUE
F,Black,6/27/1966,,1939,10/19/1983,,,0,,,0,0,0,,,0,0,,0,0,0,TRUE
F,Black,11/4/2013,Police Officer,1974,,0,0,80.3247,0,0,0,0,1,17068,80016,0,6,5,0,0,0,TRUE
F,White,,,1986,,,,,,,0,0,0,,,0,0,,0,0,0,TRUE
M,White,6/1/1956,Sergeant of Police,1931,1/3/1994,91.4798,,0,,,12,1,1,,,0,2,23,0,0,7,TRUE
M,Black,6/16/1986,Police Officer,1963,1/14/2014,46.5852,46.4626,0,0,0,10,2,3,,86130,2,0,8,0,0,5,TRUE
F,White,4/26/1976,Police Officer as Detective,1948,1/15/2006,18.0101,0,0,0,0,1,1,1,,82746,1,0,218,0,0,0,TRUE
M,White,7/10/1995,Police Officer,1968,,58.9928,69.1001,71.9669,61.1521,63.0035,11,0,9,18750,93354,0,18,17,1,4,3,TRUE
M,White,10/23/1972,Police Officer,1947,2/10/1982,,,0,,,0,0,0,,,0,0,229,0,0,0,TRUE
F,Black,9/27/2004,Police Officer,1979,,57.942,59.5027,70.1038,75.6926,66.6515,6,1,1,14892,87006,1,9,6,0,4,2,TRUE
F,White,12/22/1986,Police Officer (Per Arbitration Award),1956,3/15/2011,26.1048,0,0,0,0,4,3,0,,83916,3,0,170,0,0,0,TRUE
M,White,9/1/1956,,1924,3/1/1984,,,0,,,0,0,0,,,0,0,,0,0,0,TRUE
M,Black,12/26/1989,Police Officer Assigned Latent Fingerprint Examiner,1962,3/15/2014,61.5213,0,42.0249,0,0,14,1,0,,87918,1,2,131,0,0,9,TRUE
M,Hispanic,11/29/1982,Police Officer,1953,1/17/2007,83.339,0,73.5536,0,0,24,1,0,,75816,1,5,13,0,0,21,TRUE
F,White,6/29/2015,Police Officer,1990,,0,0,82.4174,0,,0,0,0,11795,72510,0,4,30,0,0,0,TRUE
M,White,2/2/2015,Police Officer,1991,,70.368,74.4369,98.2987,0,0,1,0,0,14247,76266,0,21,11,1,0,0,TRUE
F,White,5/17/1993,Police Officer,1955,6/15/2013,85.9042,69.9789,39.289,0,0,25,2,2,,83706,2,1,225,1,0,18,TRUE
M,White,9/1/1958,Police Officer,1927,12/27/1990,0,,0,,,0,0,6,,,0,5,,0,0,0,TRUE
M,Black,3/31/1986,Police Officer,1948,8/28/1986,,,,,,0,0,0,,,0,12,30,1,0,0,TRUE
M,White,10/8/1951,,1921,1/1/1983,,,0,,,0,0,0,,,0,0,,0,0,0,TRUE
M,Hispanic,6/29/2015,Police Officer,1977,,0,0,78.4746,0,,1,0,0,16247,72510,0,3,30,0,0,0,TRUE
M,White,3/18/1946,Police Officer,1923,1/16/1986,,,0,,,0,0,0,,,0,0,18,0,0,0,TRUE
M,White,10/29/2007,Police Officer,1970,,91.6969,92.7247,95.9569,0,98.003,14,0,1,3591,84054,0,56,12,0,21,1,TRUE
M,White,3/15/2013,Police Officer,1984,,94.8416,95.575,93.7478,0,98.2639,6,0,1,17208,80016,0,20,5,0,8,1,TRUE
M,White,12/26/1989,Police Officer as Detective,1957,,64.453,29.7987,60.2581,0,38.9028,16,1,3,20245,103932,0,10,215,0,1,11,TRUE
M,White,7/27/2018,Police Officer,1995,,,,,,,,,,15263,,,,,,,,TRUE
F,Black,2/27/1978,Police Agent,1947,3/3/1998,0,,0,,,0,0,0,,,0,0,80,1,0,0,TRUE
M,White,11/18/1991,Police Officer,1962,,67.059,57.7487,75.0493,0,38.9028,16,1,9,12402,96060,1,27,23,0,1,6,TRUE
M,White,6/23/1980,Police Officer,1955,8/15/2011,18.0033,0,49.3314,0,0,3,0,6,,85278,0,2,18,0,0,2,TRUE
F,Black,12/7/1992,Sergeant of Police,1956,,81.2235,83.7403,50.8329,88.3297,0,23,5,1,1239,107988,7,5,132,0,0,7,TRUE
M,White,9/1/1956,Police Officer,1926,7/16/1982,,,0,,,0,0,1,,,0,1,24,0,0,0,TRUE
M,Hispanic,4/13/1998,Police Officer Assigned Latent Fingerprint Examiner,1968,,77.8342,81.8766,80.5317,61.1521,0,16,0,1,8458,94524,0,31,131,0,0,4,TRUE
M,Black,10/13/1986,Police Officer,1952,3/15/1994,61.1944,,0,,,3,1,2,,,0,2,26,0,0,1,TRUE
M,White,1/23/2006,Police Officer,1980,,55.7067,61.8198,75.8676,0,82.6109,6,1,3,13860,87006,1,13,10,0,8,1,TRUE
M,White,4/16/2018,Police Officer,1992,,,,,,,,,,7126,,,,,,,,TRUE
M,Hispanic,11/30/1998,Police Officer as Detective,1972,,62.1757,69.1001,75.2887,0,75.2071,10,0,7,21076,97440,0,20,208,2,7,1,TRUE
M,Hispanic,7/30/1990,Sergeant of Police,1965,,41.1257,29.7987,64.7993,61.1521,0,9,0,3,1959,111474,0,13,10,1,0,5,TRUE
M,White,9/1/1956,Police Officer,1921,10/17/1981,,,0,,,0,0,0,,,0,3,16,0,0,0,TRUE
F,White,6/25/2001,Police Officer,1966,,23.9272,33.0825,70.8575,0,38.9028,2,0,5,8808,90024,0,12,11,0,1,0,TRUE
M,Hispanic,4/13/1987,Police Officer / Explosives Detective Canine Handler,1956,5/15/2014,28.8492,26.7866,72.3977,0,0,5,0,2,,90540,0,18,228,1,0,2,TRUE
M,White,2/5/2001,Police Officer,1970,,53.7236,56.2787,76.1102,71.5119,49.1036,7,1,5,16459,90024,1,19,25,0,2,2,TRUE
F,Black,7/8/1996,Police Officer,1959,,45.1072,29.7987,49.7235,61.1521,0,7,1,3,19878,93354,1,4,4,0,0,2,TRUE
M,Black,5/1/2013,Police Officer,1980,,66.0502,50.6528,70.0488,96.2826,87.6489,2,0,0,19959,80016,0,3,7,0,3,1,TRUE
M,Hispanic,9/6/1994,Police Officer,1969,,60.7772,69.1001,79.3512,0,49.1036,12,0,3,12655,93354,0,34,149,0,2,5,TRUE
F,Black,3/26/1990,Police Officer,1947,4/15/2010,33.3155,0,63.4285,0,0,5,0,1,,81252,0,7,7,0,0,3,TRUE
M,White,9/16/1958,Police Officer,1935,4/1/1986,,,0,,,0,0,0,,,0,0,84,0,0,0,TRUE
M,Black,12/7/1992,Police Officer,1957,4/18/2000,90.5951,,0,,,15,5,0,,,3,0,236,0,0,7,TRUE
F,White,5/5/1997,Police Officer,1969,8/14/2000,93.335,,0,,,8,0,0,,,0,10,9,0,0,6,TRUE
M,Hispanic,2/20/2018,,,,,,,,,0,0,0,,,0,0,,0,0,0,TRUE
M,White,2/24/1948,Police Officer as Detective,1918,2/25/1981,,,0,,,0,0,0,,,0,0,146,0,0,0,TRUE
M,Black,4/30/2001,Police Officer,1970,,77.0051,74.8455,90.468,85.1256,38.9028,13,1,2,3236,90024,1,55,152,0,1,4,TRUE
M,Native American/Alaskan Native,7/1/1957,Police Officer,1931,10/11/1984,,,0,,,1,1,0,,,1,0,107,0,0,0,TRUE
M,White,6/14/1971,Police Officer,1949,7/3/1999,32.0657,,0,,,2,1,1,,,1,2,23,0,0,1,TRUE
F,White,2/25/2002,Police Officer,1971,,31.1528,39.8445,71.4073,0,49.1036,3,0,2,7094,87006,0,12,82,0,2,1,TRUE
M,Hispanic,5/22/2006,Police Officer / Field Training Officer,1977,,56.8989,56.5378,89.1839,78.0945,62.3454,5,1,5,11505,91338,1,35,8,0,3,1,TRUE
M,White,12/18/2000,Lieutenant of Police,1978,,95.132,94.9522,98.6027,84.8415,98.1051,30,0,4,406,117894,0,146,174,0,31,9,TRUE
M,White,1/24/1966,Police Officer as Detective,1944,5/16/1998,0,,0,,,0,0,0,,,0,0,148,0,0,0,TRUE
M,Black,9/27/2018,Police Officer,1992,,,,,,,,,,19128,,,,,,,,TRUE
F,White,5/22/2006,Police Officer,1981,,69.5541,74.0333,89.8697,0,80.716,7,0,5,13317,87006,0,36,10,0,7,0,TRUE
M,White,7/10/1995,Police Officer,1966,,93.959,95.4256,82.1037,61.1521,63.0035,36,0,2,18770,93354,0,41,149,2,4,12,TRUE
M,Hispanic,5/27/1968,Police Officer,1940,3/1/2001,91.9492,88.8216,0,97.884,,29,4,3,,,4,9,5,1,0,21,TRUE
M,White,8/26/2002,Police Officer,1976,,67.059,71.761,82.935,0,86.6844,9,0,2,15567,90024,0,29,83,0,12,2,TRUE
F,Black,12/7/1992,Police Officer,1962,5/15/2017,57.877,65.6966,58.4662,0,38.9028,12,0,2,18288,92430,0,8,16,0,1,6,TRUE
M,Hispanic,9/29/1980,Police Officer,1952,7/27/2003,52.9543,58.8847,0,0,,9,2,0,,64926,2,2,13,0,0,6,TRUE
M,White,10/30/2006,Police Officer,1973,,41.2823,39.715,97.972,78.6825,77.8736,4,0,9,19223,87006,0,83,19,0,6,0,TRUE
F,White,8/29/2005,Police Officer,1982,,37.5989,46.0036,87.088,0,55.2139,3,0,8,11887,87006,0,31,25,0,2,0,TRUE
F,Black,9/30/2002,Police Officer as Detective,1976,,82.3392,83.2769,89.9537,73.4652,84.903,14,2,3,20344,94122,2,48,12,0,11,6,TRUE
M,Black,5/6/1985,Police Officer,1953,5/23/2014,67.3669,46.1602,0,85.9377,48.3767,18,5,0,12837,85278,5,0,22,0,1,8,TRUE
M,White,9/8/1986,Police Officer as Detective,1953,1/15/2011,26.2718,0,0,0,0,5,0,0,,89646,0,0,182,0,0,3,TRUE
M,White,6/1/1956,Police Officer as Detective,1929,1/19/1988,,,0,,,0,0,0,,,0,0,210,0,0,0,TRUE
M,White,4/30/2007,Police Officer,1977,,93.2215,94.0901,98.3148,0,99.4043,15,1,6,21158,94122,1,87,25,0,32,4,TRUE
F,White,1/2/1992,Police Officer,1943,12/6/2006,0,0,0,0,0,0,0,0,,69270,0,0,82,0,0,0,TRUE
M,White,11/13/1967,Police Officer,1942,1/15/2003,53.7229,79.7844,0,0,,8,0,3,,69264,0,9,5,1,0,6,TRUE
F,White,8/31/2015,Police Officer,1984,,,,74.548,,,0,0,0,13993,72510,0,2,30,0,0,0,TRUE
M,Black,7/26/1971,Police Officer Assigned Evidence Technician,1944,2/15/2005,38.3646,0,0,0,0,5,0,0,,72810,0,1,181,0,0,3,TRUE
M,White,9/25/1961,Police Officer,1931,4/10/1987,,,0,,,0,0,0,,,0,3,3,0,0,0,TRUE
M,White,8/11/1969,Lieutenant of Police,1944,10/29/2007,0,0,0,0,0,0,0,0,,,0,0,112,0,0,0,TRUE
M,Black,8/27/2018,Police Officer,1983,,,,,,,,,,18597,,,,,,,,TRUE
F,Black,7/19/1982,Lieutenant of Police,1953,1/15/2009,19.1508,0,58.0143,79.7805,0,2,1,0,640,140532,0,2,79,1,0,0,TRUE
M,Black,5/21/1975,Police Officer,1950,5/15/2002,37.1707,51.7244,0,0,,4,2,6,,,2,5,19,0,0,1,TRUE
M,White,6/8/1981,Police Officer,1954,7/26/1993,45.0587,,0,,,1,1,0,,,1,0,229,0,0,0,TRUE
F,Black,6/5/1995,Police Officer,1971,8/15/2008,43.5836,32.5096,64.1164,0,0,5,1,8,,70656,1,6,19,0,0,3,TRUE
M,White,6/21/1999,Police Officer,1976,,83.4359,86.3763,85.8072,0,49.1036,18,0,2,6538,90024,0,43,6,1,2,7,TRUE
M,Asian/Pacific,10/18/1976,Police Officer,1949,5/30/2009,35.834,0,46.5337,0,0,6,0,2,,,0,2,25,0,0,5,TRUE
F,Hispanic,3/5/2013,Police Officer,1987,,64.304,68.9406,83.5172,0,62.8333,3,0,0,7923,80016,0,9,11,1,1,0,TRUE
M,White,5/2/1994,Lieutenant of Police,1965,,57.002,69.1001,81.0299,0,83.0024,11,1,2,572,121464,1,40,10,0,10,3,TRUE
M,Black,,,1946,,,,,,,1,1,0,,,1,0,,0,0,0,TRUE
M,White,2/11/1954,Sergeant of Police,1929,3/16/1986,,,0,,,0,0,0,,,0,0,40,0,0,0,TRUE
M,White,3/2/1970,Police Officer,1938,5/16/1990,0,,0,,,1,0,2,,,0,2,25,0,0,1,TRUE
F,Hispanic,2/5/2001,Police Officer,1964,,42.7993,51.2009,74.0563,0,0,5,0,1,14012,90024,0,16,16,0,0,0,TRUE
M,White,8/16/2017,,,,,,,,,0,0,0,7399,48078,0,0,,0,0,0,TRUE
M,White,11/29/1965,Sergeant of Police,1939,2/12/2000,23.3933,,0,,,1,0,1,,,0,0,38,0,0,1,TRUE
M,Hispanic,6/21/1999,Police Officer,1968,,63.3602,69.1001,61.2252,0,49.1036,11,0,2,7838,90024,0,7,18,0,2,5,TRUE
M,White,7/20/1953,Lieutenant of Police,1925,3/2/1986,,,0,,,0,0,0,,,0,0,22,0,0,0,TRUE
M,White,10/18/1976,Police Officer as Detective,1950,10/30/2013,43.3335,26.7159,0,86.0296,0,9,3,2,,93192,2,0,212,0,0,4,TRUE
M,White,8/30/1982,Police Officer,1949,9/15/2011,33.9294,43.0074,55.9168,0,0,7,0,3,,85278,0,3,25,0,0,2,TRUE
M,White,1/23/1967,Police Officer,1945,2/15/2000,23.3629,,0,,,1,0,0,,,0,2,35,0,0,0,TRUE
M,White,10/25/2004,Police Officer,1973,,82.5991,83.1672,94.1424,75.877,95.5464,12,0,1,14281,87006,0,61,16,0,21,5,TRUE
F,White,8/26/2002,Police Officer,1975,,31.8979,33.7502,73.665,73.3955,0,3,1,4,17222,90024,0,14,155,1,0,0,TRUE
M,White,12/16/1991,Police Officer,1969,9/3/1996,96.7134,,0,,,13,0,3,,,0,9,10,0,0,12,TRUE
M,Hispanic,3/8/1999,Sergeant of Police,1964,,44.7174,41.5139,67.9723,61.1521,56.6663,6,1,7,2577,104628,1,11,13,0,3,1,TRUE
F,White,1/2/1992,Police Officer,1966,,22.9605,0,37.5489,61.1521,0,3,1,2,9898,96060,1,2,23,0,0,1,TRUE
F,White,8/11/1986,Police Officer,1951,11/15/2010,18.3732,0,61.1773,76.8944,0,2,1,2,,81252,1,3,40,0,0,1,TRUE
M,White,2/20/2018,,,,,,,,,0,0,0,,,0,0,,0,0,0,TRUE
M,Hispanic,10/31/2016,Police Officer,1983,,,,,,,1,0,0,15670,48078,0,0,,0,0,0,TRUE
M,White,10/18/1976,Police Officer,1948,11/16/2001,27.6111,0,0,0,,2,0,0,,,0,0,132,0,0,1,TRUE
M,White,4/20/1954,Police Officer,1921,8/1/1981,,,0,,,0,0,0,,,0,2,13,0,0,0,TRUE
M,Black,4/8/1985,Police Officer,1948,5/20/2011,0,0,51.7245,0,0,0,0,1,,,0,6,7,0,0,0,TRUE
M,White,8/15/1966,Police Officer as Detective,1941,8/18/1995,45.9588,,0,,,2,1,1,,,0,0,212,0,0,0,TRUE
M,White,7/9/2007,Police Officer,1984,1/16/2012,30.6223,37.2054,90.3928,0,54.7395,1,0,0,16428,71040,0,15,13,0,1,0,TRUE
M,Black,2/27/1991,Police Officer,1966,,66.0502,35.6089,45.9941,95.6348,38.9028,18,6,1,6837,96060,7,4,3,0,1,5,TRUE
F,White,6/16/2017,,,,,,,,,0,0,0,9245,48078,0,0,,0,0,0,TRUE
M,White,8/11/1986,Sergeant of Police,1962,2/15/2014,28.9976,26.8584,31.1736,72.8699,0,5,0,1,,109278,0,1,180,0,0,2,TRUE
F,Black,10/13/1986,Police Officer,1960,10/15/2015,27.831,32.3219,48.7927,70.6114,0,6,1,2,,92316,1,7,7,0,0,3,TRUE
M,Black,4/1/1959,Sergeant of Police,1933,9/16/1996,31.5718,,0,,,1,0,3,,,0,9,10,0,0,0,TRUE
M,Black,5/2/1988,Police Officer,1961,1/31/2007,73.2319,0,0,0,0,17,1,0,,73116,1,0,3,0,0,15,TRUE
M,Black,1/22/1968,Police Officer,1942,6/15/2003,53.0654,59.1687,0,0,,8,2,0,,69264,2,0,172,0,0,6,TRUE
F,White,2/14/1983,Police Officer as Detective,1955,3/15/2012,29.2729,26.7459,0,0,0,5,0,0,,93192,0,0,215,0,0,2,TRUE
M,White,9/21/1953,,1927,5/1/1980,,,0,,,0,0,0,,,0,0,,0,0,0,TRUE
M,White,9/29/1952,,1918,10/24/1981,,,0,,,0,0,0,,,0,0,,0,0,0,TRUE
M,White,6/14/1971,Sergeant of Police,1946,6/16/2000,47.2727,,0,,,6,1,2,,,1,2,25,0,0,4,TRUE
M,White,2/27/1978,Lieutenant of Police,1951,3/15/2007,30.4687,0,0,83.8563,0,4,0,2,546,,0,0,200,0,0,1,TRUE
M,White,3/16/1998,Police Officer,1970,,56.7116,41.5139,62.3702,79.9133,56.6663,9,0,3,3290,90024,0,8,225,1,3,6,TRUE
F,Black,6/27/2016,Police Officer,1980,,,,72.6688,,,0,0,0,9615,68616,0,1,30,0,0,0,TRUE
M,White,12/14/2012,Police Officer,1984,1/28/2013,,,,,,0,0,0,,43104,0,2,30,0,0,0,TRUE
F,White,6/8/1981,Police Officer,1946,7/3/2003,79.3804,0,0,0,,27,13,1,,,13,2,23,0,0,8,TRUE
M,White,3/19/1973,,1951,8/15/1980,,,0,,,0,0,0,,,0,0,,0,0,0,TRUE
M,White,7/27/2018,Police Officer,1994,,,,,,,,,,10651,,,,,,,,TRUE
M,White,12/14/1970,Police Officer,1943,3/9/1996,0,,0,,,0,0,0,,,0,0,83,0,0,0,TRUE
M,Hispanic,10/5/2012,Police Officer,1979,,59.7684,0,78.9339,98.6795,61.6079,2,0,2,10299,84054,0,7,8,0,1,0,TRUE
M,White,7/1/1957,,1923,9/16/1980,,,0,,,0,0,0,,,0,0,,0,0,0,TRUE
M,White,5/29/1961,Sergeant of Police,1935,7/16/1988,,,0,,,0,0,6,,,0,5,19,0,0,0,TRUE
M,White,7/8/1996,Police Officer / Field Training Officer,1972,,93.4011,93.522,90.7947,79.9133,95.6655,34,1,9,4487,98052,0,74,19,1,23,22,TRUE
M,Black,2/1/1955,Police Officer,1928,8/16/1986,,,0,,,0,0,6,,,0,5,19,0,0,0,TRUE
M,White,9/14/1970,Police Officer,1943,3/16/1999,61.2288,,0,,,7,0,0,,,0,0,117,0,0,6,TRUE
M,White,12/16/2009,Police Officer,1983,,54.1898,60.9577,93.6055,0,86.2192,3,0,2,4619,84054,0,34,26,0,6,1,TRUE
F,Black,10/18/1976,Police Officer Assigned Evidence Technician,1949,11/29/2011,21.9013,27.6886,39.099,0,0,3,0,0,,,0,1,181,0,0,2,TRUE
M,White,4/16/2018,Police Officer,1995,,,,,,,,,,13624,,,,,,,,TRUE
M,White,7/1/1957,Manager Police Payroll,1929,8/1/1988,,,0,,,0,0,0,,,0,0,,0,0,0,TRUE
M,White,11/14/1966,Police Officer,1942,8/15/2003,44.7074,67.8113,0,0,,6,0,0,,69264,0,0,225,1,0,6,TRUE
M,Black,8/11/1986,Police Officer,1958,3/10/1997,63.4045,,0,,,6,3,0,,,2,1,26,0,0,0,TRUE
M,White,10/26/1998,Police Officer,1972,,61.9923,69.1001,72.4876,0,38.9028,10,0,1,13501,90024,0,16,6,0,1,6,TRUE
F,Hispanic,5/27/2014,Police Officer,1984,,0,0,82.3657,0,0,0,0,0,16628,76266,0,6,4,0,0,0,TRUE
M,White,9/18/2017,,1982,,,,,,,0,0,0,,,0,0,,0,0,0,TRUE
M,Asian/Pacific,7/9/2007,Police Officer,1981,6/18/2013,0,0,83.8644,0,0,0,0,1,,75372,0,15,30,1,0,0,TRUE
M,Hispanic,8/25/2003,Police Officer,1980,,93.8978,94.0751,99.0264,74.417,86.6844,22,0,3,8928,87006,0,136,6,2,12,6,TRUE
M,White,12/14/1970,Police Officer,1942,11/29/2004,23.6034,0,0,0,,2,0,0,,,0,10,9,0,0,1,TRUE
F,White,1/24/2000,Sergeant of Police,1975,,88.3612,82.6041,82.9317,97.2195,56.6663,22,6,9,2600,104628,4,35,7,0,3,4,TRUE
F,White,3/26/1990,Police Officer,1954,6/4/1990,,,,,,0,0,0,,,0,2,30,0,0,0,TRUE
